,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
674,55.0,52.0,52.0,53.0,54.0,51.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,54.0,54.0,53.0,52.0
675,52.0,53.0,51.0,53.0,48.0,53.0,52.0,54.0,53.0,51.0,52.0,54.0,50.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,55.0,55.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,54.0
676,53.0,55.0,51.0,53.0,52.0,53.0,53.0,52.0,49.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,55.0,53.0,54.0,54.0,52.0,52.0,55.0,50.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0,51.0,54.0,52.0,53.0,51.0,54.0,51.0,51.0
677,52.0,54.0,53.0,52.0,53.0,51.0,52.0,55.0,53.0,49.0,52.0,53.0,50.0,53.0,54.0,53.0,50.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,52.0,51.0,55.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,53.0,52.0,53.0,52.0
678,51.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,51.0,51.0,52.0,54.0,54.0,52.0,53.0,52.0,51.0,51.0,52.0,50.0,51.0,52.0,52.0,54.0,53.0,50.0,51.0,52.0,53.0,51.0,51.0,54.0,53.0,53.0,53.0,55.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,52.0,54.0,54.0,53.0
679,52.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,51.0,54.0,55.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0
680,53.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0,51.0,51.0,52.0,51.0,53.0,53.0,54.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,51.0,54.0,51.0,54.0,54.0,52.0,53.0,53.0,52.0
681,54.0,53.0,54.0,56.0,53.0,51.0,53.0,53.0,52.0,54.0,53.0,55.0,54.0,52.0,51.0,52.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,53.0,54.0,54.0,52.0,51.0,52.0,51.0,51.0,54.0,53.0,50.0,53.0,50.0,52.0
682,51.0,54.0,52.0,52.0,52.0,51.0,54.0,52.0,52.0,51.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,50.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,54.0,51.0,51.0
683,53.0,54.0,51.0,55.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0,55.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,55.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,50.0,53.0,51.0,54.0
684,52.0,53.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0
685,52.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,50.0,52.0,50.0,54.0,51.0,51.0,53.0,52.0,53.0,54.0,55.0,52.0,52.0,54.0,55.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0
686,52.0,52.0,54.0,54.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,54.0,53.0,54.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,51.0,51.0,52.0,53.0,54.0,50.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,53.0
687,54.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,52.0,50.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0
688,54.0,54.0,54.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,54.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0,54.0,52.0,52.0,51.0,54.0,55.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0
689,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0,51.0,50.0,50.0,52.0,53.0,52.0,54.0,52.0,55.0,50.0,53.0,52.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,56.0,53.0,52.0,52.0,52.0,49.0,52.0,52.0,50.0,52.0,50.0,53.0,51.0,52.0,50.0,52.0,52.0
690,53.0,54.0,55.0,51.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,50.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,54.0,50.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,52.0,53.0,52.0,53.0,52.0,50.0,52.0,51.0
691,55.0,53.0,54.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,55.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,50.0,55.0,51.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,54.0,50.0,52.0,52.0,54.0
692,51.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,51.0,52.0,55.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0
693,53.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,51.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,51.0,54.0,52.0,55.0,52.0,51.0,52.0,50.0,54.0,54.0,53.0,52.0,51.0,53.0
694,54.0,53.0,54.0,52.0,51.0,54.0,52.0,53.0,54.0,52.0,55.0,53.0,54.0,51.0,52.0,53.0,51.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,51.0,51.0,53.0,51.0,53.0,52.0,55.0,54.0,52.0,52.0,52.0,54.0
695,54.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,55.0,51.0,52.0,55.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,50.0,51.0,53.0,54.0,52.0,52.0,54.0,51.0
696,54.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,55.0,52.0,51.0,51.0,52.0,51.0,53.0,51.0,51.0,54.0,53.0,53.0,51.0,54.0,55.0,51.0,50.0,54.0,52.0,50.0,52.0,55.0,52.0,50.0,53.0,55.0,54.0
697,51.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,51.0,52.0,52.0,55.0,52.0,53.0,54.0,55.0,53.0,49.0,52.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0
698,51.0,54.0,51.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,51.0,51.0,55.0,51.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,55.0,55.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,54.0
699,53.0,54.0,54.0,54.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,54.0,53.0,53.0,52.0,55.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,50.0,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0
700,53.0,53.0,55.0,54.0,53.0,52.0,52.0,51.0,55.0,55.0,51.0,52.0,52.0,49.0,51.0,53.0,51.0,53.0,54.0,50.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,51.0,53.0,55.0,54.0,54.0,53.0,52.0
701,51.0,54.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,55.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0
702,52.0,51.0,54.0,51.0,52.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,53.0,51.0,55.0,52.0,54.0,52.0,52.0,53.0,51.0,50.0,53.0,52.0,51.0,50.0,54.0,53.0,55.0,53.0,51.0,52.0,54.0,50.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0
703,53.0,53.0,55.0,53.0,53.0,53.0,52.0,54.0,55.0,53.0,53.0,52.0,51.0,52.0,53.0,51.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,50.0,54.0,53.0,55.0,54.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0
704,52.0,53.0,54.0,50.0,52.0,52.0,53.0,51.0,50.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,51.0,51.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,51.0,50.0,52.0,53.0,52.0,53.0,50.0,53.0,51.0,54.0
705,52.0,51.0,52.0,51.0,51.0,52.0,51.0,53.0,51.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,50.0,52.0,52.0,55.0,54.0,53.0,52.0,50.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,53.0,51.0,54.0,52.0,52.0
706,53.0,53.0,54.0,54.0,53.0,52.0,51.0,54.0,54.0,53.0,53.0,54.0,52.0,54.0,55.0,50.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,50.0,54.0,53.0,54.0,53.0,54.0,53.0,54.0,52.0,55.0,52.0,52.0,51.0,53.0,54.0
707,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,54.0,51.0,54.0,54.0,52.0,53.0,56.0,52.0,54.0,52.0,52.0,51.0,50.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0
708,51.0,52.0,52.0,54.0,54.0,51.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,50.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0,54.0,51.0,55.0,56.0,52.0,53.0,50.0,52.0,50.0,52.0,53.0,52.0,53.0,54.0,50.0,53.0,51.0,54.0,54.0,51.0,53.0,53.0,53.0
709,50.0,53.0,53.0,53.0,51.0,52.0,51.0,52.0,55.0,51.0,53.0,53.0,52.0,50.0,50.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,50.0,54.0,53.0,52.0,50.0,52.0,52.0,53.0,52.0,55.0,53.0,54.0,51.0,52.0,53.0,53.0
710,51.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,55.0,53.0,54.0,50.0,52.0,50.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,49.0,52.0,54.0,53.0,54.0,54.0,56.0,51.0,52.0,51.0,52.0,54.0,55.0,52.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,52.0,56.0,50.0,51.0,52.0,53.0
711,52.0,53.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,51.0,55.0,52.0,52.0,50.0,52.0,51.0,51.0,54.0,52.0,55.0,52.0,54.0,52.0,53.0,52.0,50.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,51.0,54.0,52.0,51.0
712,53.0,53.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,50.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,55.0,52.0,51.0,53.0,53.0,50.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,50.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0
713,53.0,51.0,52.0,53.0,52.0,51.0,52.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,56.0,52.0,53.0,50.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0,56.0,54.0,56.0,50.0,52.0,51.0,53.0,53.0,52.0,55.0,53.0,52.0
714,54.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,51.0,55.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,55.0,52.0,54.0,53.0,52.0,53.0,50.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,50.0
715,53.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,54.0,53.0,51.0,51.0,51.0,49.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,55.0,54.0,51.0,53.0,53.0,51.0,56.0,53.0,52.0,54.0,53.0,51.0
716,52.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,54.0,50.0,53.0,54.0,53.0,50.0,51.0,50.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0
717,53.0,52.0,55.0,54.0,50.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,55.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0
718,52.0,52.0,53.0,52.0,51.0,56.0,53.0,54.0,54.0,54.0,52.0,56.0,52.0,50.0,54.0,52.0,51.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0
719,52.0,52.0,53.0,55.0,51.0,53.0,53.0,52.0,54.0,49.0,54.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,51.0,52.0,54.0,55.0,52.0,52.0,53.0,54.0,51.0
720,55.0,51.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,54.0,55.0,51.0,51.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,50.0,51.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,53.0,53.0,56.0,52.0,51.0,53.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0
721,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,55.0,52.0,54.0,49.0,54.0,51.0,51.0,52.0,52.0,51.0
722,52.0,51.0,54.0,54.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,55.0,55.0,51.0,52.0,53.0,52.0,55.0,54.0,53.0,53.0,53.0,53.0,55.0,52.0,51.0,54.0,52.0,51.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0
723,53.0,52.0,54.0,51.0,53.0,52.0,52.0,54.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,50.0,52.0,53.0,54.0,51.0,54.0,51.0,53.0,56.0,50.0,52.0,51.0,53.0,52.0,52.0,55.0,51.0,52.0,53.0,55.0,52.0,52.0,50.0,53.0,51.0,55.0,51.0,52.0,51.0,53.0,54.0
724,52.0,54.0,51.0,54.0,51.0,52.0,52.0,52.0,53.0,50.0,54.0,54.0,53.0,52.0,51.0,52.0,52.0,51.0,53.0,54.0,49.0,55.0,52.0,52.0,52.0,53.0,50.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0
725,52.0,51.0,52.0,55.0,53.0,53.0,51.0,50.0,55.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0,50.0,51.0,54.0,52.0,54.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,51.0
726,54.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0
727,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0
728,52.0,53.0,53.0,51.0,52.0,55.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,50.0,53.0,54.0,52.0,51.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0
729,53.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,49.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,52.0,51.0,52.0,54.0,51.0,52.0,54.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,52.0,53.0,55.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,55.0,52.0,51.0,52.0,52.0,50.0
730,53.0,51.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,52.0,54.0,50.0,51.0,53.0,52.0,55.0,54.0,52.0,54.0,52.0,54.0,52.0,55.0,53.0,51.0,52.0,54.0,54.0,53.0,50.0,54.0,52.0,54.0,52.0,50.0,53.0,54.0,52.0
731,52.0,52.0,51.0,54.0,53.0,52.0,55.0,54.0,52.0,52.0,54.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,50.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0
732,52.0,51.0,51.0,52.0,52.0,54.0,54.0,52.0,55.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0
733,52.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,55.0,54.0,52.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,51.0,55.0,53.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,51.0,53.0,53.0,49.0,52.0,52.0,53.0,53.0,52.0,55.0,52.0,54.0,54.0,51.0,54.0
734,53.0,52.0,54.0,53.0,52.0,55.0,53.0,55.0,54.0,52.0,53.0,54.0,54.0,53.0,52.0,50.0,50.0,52.0,53.0,53.0,53.0,52.0,50.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0
735,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0,53.0,54.0,55.0,52.0,51.0,53.0,54.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,50.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0,54.0,53.0,55.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0
736,52.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,51.0,55.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,55.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0
737,53.0,52.0,53.0,55.0,51.0,55.0,51.0,52.0,54.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,51.0,51.0,52.0,54.0,51.0,52.0,52.0,50.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,55.0,53.0,53.0,51.0,52.0,53.0,55.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
738,53.0,53.0,50.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0,54.0,55.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,53.0,52.0,54.0
739,52.0,51.0,53.0,51.0,51.0,54.0,56.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,50.0,52.0,54.0,52.0,53.0,51.0,54.0,52.0,50.0,50.0,51.0
740,53.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,53.0,50.0,53.0,52.0,52.0,51.0,51.0,51.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,50.0,51.0,54.0,53.0,52.0,54.0,52.0,51.0
741,53.0,52.0,51.0,54.0,52.0,55.0,54.0,52.0,55.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,50.0,52.0,52.0,52.0,49.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,50.0,54.0,52.0,49.0,52.0,53.0,52.0,52.0,54.0,50.0,53.0
