,event_0,event_1,event_2,event_3,event_4
52,53.0,52.0,53.0,53.0,53.0
53,52.0,53.0,53.0,53.0,52.0
54,52.0,54.0,52.0,52.0,52.0
55,52.0,53.0,52.0,54.0,52.0
56,53.0,53.0,53.0,53.0,54.0
57,54.0,54.0,52.0,55.0,53.0
58,52.0,53.0,52.0,53.0,51.0
59,52.0,53.0,54.0,54.0,54.0
60,52.0,54.0,51.0,53.0,52.0
61,50.0,51.0,52.0,54.0,52.0
62,53.0,53.0,53.0,55.0,52.0
63,53.0,54.0,53.0,52.0,53.0
64,53.0,54.0,54.0,53.0,52.0
65,54.0,54.0,52.0,52.0,52.0
66,52.0,52.0,52.0,52.0,51.0
67,51.0,51.0,51.0,52.0,51.0
68,52.0,53.0,54.0,53.0,50.0
69,53.0,54.0,52.0,53.0,53.0
70,50.0,54.0,52.0,54.0,53.0
71,52.0,53.0,54.0,53.0,53.0
72,52.0,54.0,53.0,54.0,52.0
73,51.0,54.0,52.0,52.0,52.0
74,52.0,52.0,53.0,53.0,55.0
75,53.0,52.0,51.0,53.0,51.0
76,52.0,52.0,53.0,52.0,54.0
77,53.0,52.0,53.0,53.0,52.0
78,53.0,53.0,53.0,54.0,53.0
79,51.0,54.0,55.0,54.0,52.0
80,53.0,54.0,54.0,54.0,54.0
81,53.0,54.0,52.0,52.0,55.0
82,52.0,54.0,53.0,54.0,51.0
83,53.0,54.0,51.0,54.0,52.0
84,52.0,54.0,53.0,54.0,54.0
85,51.0,52.0,52.0,51.0,51.0
86,51.0,49.0,52.0,49.0,53.0
87,51.0,52.0,54.0,52.0,51.0
88,53.0,53.0,53.0,54.0,52.0
89,52.0,54.0,53.0,53.0,53.0
90,53.0,50.0,52.0,53.0,53.0
91,54.0,50.0,55.0,54.0,52.0
92,52.0,53.0,54.0,53.0,51.0
93,51.0,53.0,53.0,54.0,53.0
94,51.0,54.0,51.0,55.0,51.0
95,51.0,53.0,53.0,54.0,51.0
96,52.0,53.0,53.0,53.0,53.0
97,52.0,50.0,53.0,52.0,53.0
98,51.0,50.0,51.0,53.0,53.0
99,54.0,52.0,53.0,53.0,53.0
100,53.0,52.0,52.0,52.0,53.0
101,54.0,51.0,52.0,50.0,52.0
102,47.0,45.0,17.0,20.0,47.0
103,-17.0,-20.0,-82.0,-62.0,-22.0
104,-111.0,-88.0,-90.0,-71.0,-115.0
105,-75.0,-51.0,-19.0,-13.0,-93.0
106,5.0,11.0,28.0,31.0,-23.0
107,36.0,38.0,40.0,39.0,24.0
108,38.0,45.0,44.0,43.0,40.0
109,46.0,51.0,51.0,50.0,44.0
110,53.0,51.0,47.0,49.0,48.0
111,43.0,45.0,41.0,44.0,39.0
112,39.0,42.0,46.0,47.0,37.0
113,50.0,48.0,52.0,51.0,48.0
114,50.0,49.0,51.0,51.0,47.0
115,49.0,51.0,52.0,53.0,43.0
116,51.0,50.0,49.0,51.0,51.0
117,51.0,53.0,49.0,51.0,53.0
118,52.0,51.0,51.0,53.0,53.0
119,52.0,51.0,52.0,52.0,50.0
120,50.0,49.0,52.0,51.0,52.0
121,50.0,52.0,53.0,55.0,55.0
122,52.0,55.0,53.0,54.0,54.0
123,53.0,50.0,52.0,52.0,54.0
124,51.0,53.0,52.0,53.0,52.0
125,52.0,51.0,52.0,51.0,53.0
126,53.0,51.0,53.0,52.0,55.0
127,53.0,52.0,52.0,54.0,52.0
128,52.0,51.0,51.0,51.0,51.0
129,51.0,53.0,52.0,52.0,53.0
130,52.0,54.0,52.0,52.0,54.0
131,54.0,54.0,53.0,54.0,55.0
132,51.0,53.0,49.0,54.0,51.0
133,51.0,51.0,51.0,51.0,52.0
134,53.0,53.0,54.0,56.0,53.0
135,53.0,54.0,52.0,51.0,54.0
136,51.0,51.0,52.0,51.0,53.0
137,53.0,53.0,51.0,54.0,52.0
138,53.0,51.0,51.0,54.0,54.0
139,52.0,50.0,54.0,54.0,52.0
140,52.0,53.0,52.0,53.0,50.0
141,54.0,54.0,55.0,53.0,51.0
142,51.0,52.0,51.0,53.0,51.0
143,53.0,52.0,48.0,53.0,54.0
144,51.0,52.0,52.0,52.0,52.0
145,51.0,53.0,52.0,54.0,56.0
146,54.0,54.0,51.0,53.0,54.0
147,52.0,50.0,52.0,52.0,51.0
148,54.0,52.0,54.0,54.0,53.0
149,54.0,52.0,53.0,55.0,51.0
150,53.0,51.0,52.0,53.0,52.0
151,53.0,49.0,53.0,53.0,51.0
152,53.0,51.0,52.0,53.0,52.0
153,51.0,50.0,55.0,52.0,53.0
154,52.0,52.0,50.0,53.0,51.0
155,53.0,52.0,52.0,51.0,53.0
156,51.0,53.0,51.0,52.0,53.0
157,49.0,54.0,53.0,53.0,54.0
158,54.0,53.0,53.0,54.0,53.0
159,51.0,52.0,52.0,54.0,53.0
160,52.0,52.0,52.0,52.0,52.0
161,53.0,54.0,52.0,53.0,50.0
162,55.0,53.0,52.0,52.0,52.0
163,53.0,52.0,55.0,51.0,52.0
164,52.0,50.0,53.0,53.0,50.0
165,52.0,52.0,52.0,53.0,52.0
166,52.0,52.0,55.0,54.0,51.0
167,51.0,52.0,54.0,53.0,52.0
168,53.0,51.0,53.0,53.0,53.0
169,51.0,53.0,50.0,54.0,53.0
170,54.0,52.0,51.0,53.0,53.0
171,54.0,52.0,53.0,53.0,53.0
172,53.0,53.0,53.0,53.0,52.0
173,52.0,53.0,53.0,54.0,54.0
174,52.0,52.0,53.0,54.0,51.0
175,53.0,52.0,54.0,53.0,53.0
176,52.0,50.0,54.0,55.0,51.0
177,52.0,54.0,52.0,54.0,51.0
178,54.0,51.0,54.0,53.0,54.0
179,52.0,53.0,54.0,53.0,51.0
180,53.0,53.0,51.0,52.0,51.0
181,53.0,54.0,54.0,53.0,52.0
182,52.0,54.0,53.0,53.0,50.0
183,52.0,53.0,52.0,52.0,54.0
184,53.0,53.0,54.0,51.0,52.0
185,52.0,53.0,54.0,51.0,53.0
186,52.0,52.0,53.0,52.0,53.0
187,52.0,54.0,53.0,53.0,53.0
188,52.0,52.0,53.0,51.0,52.0
189,53.0,51.0,53.0,50.0,51.0
190,54.0,53.0,52.0,51.0,52.0
191,52.0,52.0,53.0,52.0,53.0
192,52.0,52.0,53.0,53.0,50.0
193,51.0,54.0,52.0,54.0,52.0
194,52.0,51.0,54.0,54.0,52.0
195,53.0,52.0,54.0,53.0,52.0
196,54.0,52.0,54.0,52.0,53.0
197,53.0,51.0,52.0,54.0,53.0
198,52.0,51.0,53.0,52.0,53.0
199,53.0,54.0,53.0,54.0,52.0
200,51.0,49.0,53.0,53.0,53.0
201,51.0,51.0,51.0,53.0,53.0
202,52.0,53.0,53.0,53.0,51.0
203,52.0,51.0,53.0,53.0,52.0
204,51.0,52.0,54.0,52.0,53.0
205,53.0,51.0,55.0,53.0,52.0
206,51.0,51.0,53.0,54.0,52.0
207,52.0,52.0,53.0,53.0,53.0
208,53.0,53.0,52.0,51.0,53.0
209,54.0,52.0,51.0,53.0,51.0
210,52.0,51.0,54.0,53.0,53.0
211,52.0,51.0,52.0,51.0,51.0
212,52.0,52.0,54.0,53.0,51.0
213,51.0,52.0,50.0,52.0,53.0
214,52.0,54.0,50.0,55.0,50.0
215,53.0,52.0,53.0,54.0,53.0
216,52.0,52.0,52.0,53.0,52.0
217,53.0,52.0,53.0,54.0,53.0
218,54.0,52.0,53.0,53.0,54.0
219,51.0,50.0,50.0,51.0,53.0
220,53.0,51.0,52.0,51.0,53.0
221,51.0,52.0,53.0,54.0,52.0
222,52.0,52.0,54.0,53.0,52.0
223,53.0,53.0,53.0,52.0,51.0
224,50.0,52.0,52.0,53.0,51.0
225,53.0,52.0,53.0,52.0,54.0
226,52.0,52.0,52.0,52.0,52.0
227,51.0,52.0,52.0,53.0,51.0
228,53.0,54.0,52.0,54.0,53.0
229,52.0,51.0,52.0,53.0,53.0
230,52.0,52.0,53.0,55.0,50.0
231,52.0,52.0,53.0,54.0,54.0
232,54.0,50.0,53.0,52.0,55.0
233,53.0,52.0,54.0,53.0,52.0
234,52.0,52.0,51.0,53.0,52.0
235,53.0,52.0,54.0,51.0,53.0
236,51.0,52.0,54.0,52.0,53.0
237,51.0,52.0,52.0,53.0,51.0
238,53.0,51.0,52.0,51.0,52.0
239,53.0,54.0,52.0,52.0,52.0
240,52.0,54.0,51.0,54.0,52.0
241,53.0,52.0,52.0,51.0,53.0
242,51.0,54.0,51.0,53.0,51.0
243,53.0,52.0,52.0,53.0,52.0
244,53.0,53.0,53.0,54.0,51.0
245,53.0,52.0,52.0,52.0,53.0
246,53.0,52.0,52.0,51.0,54.0
247,52.0,52.0,52.0,53.0,55.0
248,52.0,53.0,50.0,52.0,53.0
249,51.0,54.0,52.0,54.0,53.0
250,52.0,52.0,52.0,52.0,53.0
251,53.0,52.0,51.0,51.0,51.0
252,52.0,52.0,52.0,53.0,53.0
253,53.0,50.0,54.0,51.0,52.0
254,51.0,52.0,52.0,52.0,53.0
255,54.0,51.0,50.0,50.0,53.0
256,53.0,50.0,54.0,51.0,52.0
257,49.0,52.0,54.0,51.0,52.0
258,53.0,53.0,53.0,51.0,53.0
259,52.0,52.0,53.0,52.0,52.0
260,54.0,53.0,53.0,52.0,54.0
261,52.0,52.0,53.0,54.0,54.0
262,51.0,53.0,53.0,51.0,52.0
263,50.0,52.0,53.0,51.0,51.0
264,49.0,53.0,53.0,53.0,51.0
265,52.0,50.0,52.0,50.0,52.0
266,51.0,53.0,53.0,51.0,54.0
267,52.0,52.0,53.0,51.0,52.0
268,53.0,50.0,52.0,51.0,52.0
269,51.0,54.0,53.0,54.0,52.0
270,49.0,53.0,53.0,54.0,52.0
271,51.0,53.0,51.0,53.0,52.0
272,52.0,54.0,51.0,53.0,55.0
273,50.0,52.0,55.0,52.0,51.0
274,51.0,52.0,51.0,53.0,51.0
275,53.0,52.0,51.0,52.0,53.0
276,53.0,51.0,53.0,54.0,52.0
277,52.0,51.0,52.0,53.0,50.0
278,52.0,52.0,55.0,54.0,50.0
279,51.0,53.0,53.0,53.0,53.0
280,52.0,51.0,52.0,53.0,52.0
281,52.0,51.0,54.0,53.0,50.0
282,54.0,53.0,52.0,52.0,53.0
283,54.0,50.0,52.0,52.0,51.0
284,52.0,50.0,52.0,53.0,52.0
285,52.0,52.0,54.0,54.0,53.0
286,50.0,53.0,53.0,54.0,53.0
287,52.0,52.0,52.0,53.0,53.0
288,53.0,51.0,53.0,50.0,52.0
289,54.0,51.0,52.0,53.0,52.0
290,54.0,52.0,50.0,53.0,53.0
291,54.0,52.0,53.0,52.0,53.0
292,51.0,53.0,51.0,53.0,52.0
293,50.0,51.0,52.0,53.0,51.0
294,52.0,53.0,51.0,53.0,51.0
295,53.0,50.0,53.0,53.0,53.0
296,50.0,52.0,53.0,52.0,52.0
297,51.0,52.0,54.0,52.0,50.0
298,53.0,54.0,52.0,52.0,52.0
299,53.0,53.0,51.0,52.0,52.0
300,53.0,52.0,53.0,52.0,50.0
301,53.0,52.0,52.0,51.0,52.0
302,53.0,53.0,53.0,54.0,53.0
303,51.0,51.0,53.0,52.0,50.0
304,53.0,52.0,51.0,52.0,51.0
305,54.0,52.0,50.0,52.0,53.0
306,50.0,53.0,52.0,54.0,51.0
307,51.0,52.0,52.0,52.0,50.0
308,52.0,51.0,53.0,52.0,54.0
309,53.0,52.0,51.0,52.0,53.0
310,51.0,50.0,52.0,52.0,50.0
311,50.0,53.0,52.0,52.0,50.0
312,51.0,52.0,50.0,52.0,52.0
313,50.0,52.0,52.0,52.0,51.0
314,51.0,54.0,52.0,52.0,51.0
315,53.0,52.0,51.0,53.0,52.0
316,51.0,52.0,52.0,52.0,52.0
317,52.0,55.0,52.0,53.0,52.0
318,53.0,52.0,52.0,51.0,53.0
319,52.0,54.0,52.0,51.0,54.0
320,51.0,52.0,53.0,54.0,52.0
321,52.0,52.0,53.0,50.0,52.0
322,53.0,51.0,55.0,52.0,52.0
323,51.0,51.0,53.0,52.0,49.0
324,51.0,50.0,52.0,50.0,51.0
325,54.0,52.0,53.0,53.0,51.0
326,51.0,51.0,53.0,54.0,51.0
327,52.0,52.0,51.0,53.0,51.0
328,53.0,52.0,56.0,54.0,52.0
329,51.0,54.0,53.0,52.0,51.0
330,51.0,53.0,51.0,53.0,52.0
331,53.0,53.0,53.0,52.0,52.0
332,54.0,53.0,53.0,52.0,53.0
333,52.0,53.0,53.0,52.0,51.0
334,53.0,50.0,53.0,52.0,51.0
335,52.0,51.0,51.0,52.0,52.0
336,51.0,52.0,52.0,53.0,53.0
337,53.0,53.0,52.0,51.0,51.0
338,53.0,52.0,52.0,53.0,50.0
339,52.0,53.0,53.0,54.0,50.0
340,51.0,53.0,51.0,52.0,52.0
341,51.0,53.0,51.0,52.0,52.0
342,54.0,51.0,53.0,54.0,52.0
343,52.0,53.0,54.0,53.0,52.0
344,52.0,52.0,52.0,53.0,52.0
345,51.0,52.0,51.0,52.0,52.0
346,54.0,52.0,53.0,52.0,53.0
347,53.0,52.0,53.0,53.0,52.0
348,52.0,51.0,53.0,52.0,53.0
349,52.0,52.0,53.0,53.0,53.0
350,54.0,52.0,50.0,51.0,53.0
351,52.0,52.0,52.0,52.0,51.0
352,52.0,54.0,54.0,55.0,51.0
353,52.0,51.0,52.0,53.0,52.0
354,50.0,52.0,49.0,52.0,51.0
355,52.0,53.0,53.0,53.0,52.0
356,50.0,54.0,53.0,51.0,52.0
357,53.0,50.0,51.0,51.0,51.0
358,52.0,53.0,53.0,54.0,53.0
359,52.0,52.0,53.0,54.0,52.0
360,53.0,52.0,53.0,53.0,53.0
361,52.0,50.0,53.0,52.0,54.0
362,52.0,51.0,53.0,52.0,52.0
363,52.0,53.0,53.0,52.0,50.0
364,52.0,53.0,51.0,52.0,52.0
365,53.0,53.0,53.0,53.0,54.0
366,53.0,52.0,52.0,52.0,53.0
367,52.0,53.0,53.0,53.0,52.0
368,53.0,52.0,56.0,53.0,52.0
369,52.0,52.0,53.0,52.0,51.0
370,52.0,51.0,53.0,51.0,53.0
371,52.0,52.0,53.0,54.0,52.0
372,52.0,52.0,53.0,53.0,51.0
373,52.0,52.0,54.0,53.0,54.0
374,52.0,51.0,52.0,51.0,53.0
375,53.0,53.0,52.0,51.0,54.0
376,53.0,52.0,54.0,53.0,52.0
377,52.0,52.0,53.0,53.0,53.0
378,52.0,52.0,53.0,53.0,51.0
379,53.0,54.0,51.0,51.0,50.0
380,53.0,53.0,54.0,53.0,52.0
381,51.0,53.0,53.0,53.0,51.0
382,51.0,52.0,54.0,51.0,52.0
383,52.0,51.0,53.0,52.0,52.0
384,53.0,53.0,53.0,51.0,53.0
385,52.0,53.0,54.0,50.0,51.0
386,53.0,53.0,53.0,53.0,51.0
387,52.0,51.0,54.0,49.0,54.0
388,54.0,51.0,54.0,52.0,52.0
389,52.0,50.0,52.0,50.0,53.0
390,54.0,52.0,53.0,52.0,53.0
391,52.0,53.0,51.0,53.0,52.0
392,51.0,53.0,52.0,53.0,52.0
393,51.0,53.0,53.0,53.0,53.0
394,52.0,52.0,52.0,51.0,52.0
395,51.0,53.0,52.0,50.0,53.0
396,51.0,51.0,53.0,52.0,51.0
397,52.0,53.0,54.0,52.0,52.0
398,51.0,52.0,56.0,50.0,53.0
399,51.0,52.0,52.0,52.0,51.0
400,54.0,51.0,50.0,52.0,53.0
401,51.0,54.0,53.0,53.0,52.0
402,52.0,52.0,52.0,53.0,54.0
403,54.0,51.0,53.0,53.0,52.0
404,52.0,54.0,51.0,52.0,51.0
405,51.0,51.0,51.0,51.0,54.0
406,52.0,51.0,51.0,52.0,54.0
407,53.0,52.0,52.0,52.0,53.0
408,52.0,52.0,53.0,52.0,53.0
409,51.0,53.0,52.0,53.0,52.0
410,51.0,53.0,55.0,53.0,54.0
411,51.0,52.0,52.0,53.0,53.0
412,50.0,51.0,53.0,54.0,52.0
413,51.0,52.0,52.0,53.0,51.0
414,51.0,54.0,52.0,53.0,51.0
415,51.0,52.0,52.0,54.0,51.0
416,53.0,53.0,52.0,52.0,51.0
417,51.0,53.0,53.0,53.0,54.0
418,51.0,51.0,53.0,54.0,53.0
419,50.0,54.0,53.0,53.0,54.0
420,51.0,52.0,55.0,53.0,52.0
421,50.0,53.0,52.0,53.0,53.0
422,52.0,51.0,52.0,52.0,52.0
423,52.0,50.0,53.0,54.0,54.0
424,52.0,52.0,53.0,54.0,53.0
425,52.0,52.0,55.0,53.0,52.0
426,51.0,53.0,53.0,53.0,52.0
427,52.0,52.0,55.0,54.0,54.0
428,51.0,53.0,52.0,54.0,53.0
429,52.0,54.0,54.0,53.0,53.0
430,53.0,53.0,54.0,52.0,51.0
431,50.0,52.0,53.0,53.0,53.0
432,52.0,51.0,54.0,54.0,53.0
433,52.0,51.0,54.0,53.0,53.0
434,50.0,54.0,51.0,54.0,53.0
435,53.0,52.0,52.0,52.0,53.0
436,52.0,52.0,53.0,51.0,52.0
437,51.0,52.0,52.0,54.0,53.0
438,52.0,54.0,53.0,53.0,53.0
439,52.0,51.0,52.0,52.0,53.0
440,51.0,51.0,53.0,54.0,53.0
441,52.0,53.0,54.0,54.0,53.0
442,52.0,53.0,52.0,54.0,51.0
443,52.0,54.0,53.0,54.0,52.0
444,53.0,54.0,52.0,52.0,53.0
445,55.0,53.0,52.0,53.0,53.0
446,54.0,52.0,53.0,54.0,53.0
447,54.0,52.0,51.0,53.0,53.0
448,53.0,52.0,54.0,52.0,51.0
449,52.0,52.0,50.0,53.0,52.0
450,52.0,52.0,53.0,53.0,53.0
451,50.0,53.0,52.0,53.0,53.0
452,54.0,53.0,50.0,54.0,55.0
453,53.0,52.0,52.0,54.0,51.0
454,52.0,51.0,53.0,53.0,52.0
455,51.0,53.0,53.0,53.0,52.0
456,53.0,52.0,53.0,54.0,54.0
457,54.0,53.0,53.0,53.0,55.0
458,53.0,53.0,54.0,55.0,51.0
459,52.0,53.0,52.0,54.0,52.0
460,53.0,51.0,53.0,53.0,54.0
461,54.0,54.0,52.0,53.0,52.0
462,54.0,53.0,52.0,52.0,52.0
463,52.0,53.0,51.0,51.0,53.0
464,51.0,54.0,53.0,53.0,52.0
465,53.0,53.0,52.0,53.0,53.0
466,52.0,53.0,51.0,54.0,55.0
467,54.0,52.0,53.0,52.0,53.0
468,52.0,53.0,53.0,53.0,53.0
469,52.0,51.0,54.0,52.0,52.0
470,52.0,53.0,55.0,55.0,54.0
471,49.0,52.0,52.0,52.0,54.0
472,52.0,53.0,52.0,54.0,53.0
473,54.0,53.0,52.0,54.0,52.0
474,50.0,53.0,52.0,54.0,53.0
475,53.0,53.0,53.0,53.0,53.0
476,51.0,53.0,52.0,53.0,54.0
477,54.0,54.0,53.0,52.0,54.0
478,53.0,50.0,52.0,53.0,53.0
479,51.0,53.0,52.0,53.0,54.0
480,54.0,54.0,53.0,53.0,51.0
481,52.0,55.0,51.0,52.0,52.0
482,52.0,54.0,52.0,51.0,54.0
483,52.0,53.0,52.0,52.0,53.0
484,51.0,53.0,55.0,53.0,54.0
485,52.0,53.0,55.0,54.0,53.0
486,51.0,50.0,50.0,53.0,53.0
487,52.0,54.0,53.0,53.0,53.0
488,52.0,55.0,53.0,53.0,51.0
489,52.0,52.0,53.0,54.0,54.0
490,51.0,53.0,53.0,54.0,54.0
491,50.0,51.0,54.0,52.0,53.0
492,52.0,52.0,54.0,53.0,53.0
493,51.0,51.0,52.0,53.0,54.0
494,52.0,51.0,50.0,52.0,52.0
495,51.0,52.0,52.0,53.0,50.0
496,52.0,52.0,52.0,52.0,52.0
497,53.0,52.0,53.0,53.0,52.0
498,50.0,52.0,51.0,52.0,52.0
499,51.0,53.0,50.0,55.0,53.0
500,52.0,55.0,52.0,52.0,53.0
501,51.0,54.0,53.0,52.0,51.0
502,51.0,52.0,53.0,53.0,53.0
503,52.0,54.0,50.0,52.0,53.0
504,51.0,54.0,50.0,54.0,55.0
505,51.0,51.0,52.0,54.0,54.0
506,53.0,52.0,52.0,53.0,52.0
507,51.0,54.0,53.0,53.0,53.0
508,51.0,52.0,53.0,53.0,53.0
509,51.0,52.0,54.0,52.0,55.0
510,53.0,52.0,53.0,53.0,54.0
511,52.0,52.0,51.0,53.0,53.0
512,54.0,54.0,52.0,53.0,53.0
513,51.0,52.0,53.0,54.0,52.0
514,51.0,50.0,51.0,54.0,52.0
515,52.0,52.0,54.0,52.0,53.0
516,50.0,55.0,51.0,53.0,53.0
517,51.0,51.0,53.0,52.0,55.0
518,52.0,54.0,52.0,52.0,53.0
519,53.0,55.0,49.0,51.0,53.0
520,52.0,52.0,52.0,53.0,55.0
521,53.0,52.0,52.0,52.0,53.0
522,52.0,54.0,51.0,51.0,54.0
523,52.0,53.0,52.0,53.0,54.0
524,52.0,51.0,53.0,51.0,52.0
525,52.0,54.0,53.0,52.0,52.0
526,51.0,52.0,52.0,53.0,52.0
527,51.0,52.0,52.0,52.0,52.0
528,49.0,54.0,51.0,52.0,54.0
529,52.0,51.0,52.0,53.0,53.0
530,51.0,52.0,52.0,51.0,53.0
531,52.0,53.0,52.0,53.0,52.0
532,53.0,51.0,52.0,53.0,54.0
533,51.0,53.0,53.0,53.0,53.0
534,52.0,52.0,51.0,54.0,53.0
535,52.0,51.0,54.0,53.0,51.0
536,52.0,51.0,52.0,54.0,52.0
537,50.0,52.0,53.0,52.0,53.0
538,53.0,55.0,52.0,52.0,54.0
539,53.0,54.0,52.0,52.0,52.0
540,50.0,52.0,50.0,53.0,53.0
541,52.0,53.0,52.0,52.0,54.0
542,54.0,53.0,53.0,50.0,53.0
543,51.0,54.0,52.0,52.0,55.0
544,53.0,52.0,50.0,53.0,53.0
545,51.0,53.0,52.0,52.0,53.0
546,51.0,54.0,52.0,54.0,53.0
547,52.0,52.0,51.0,51.0,53.0
548,52.0,51.0,53.0,52.0,52.0
549,52.0,53.0,52.0,52.0,53.0
550,52.0,53.0,53.0,53.0,52.0
551,53.0,54.0,52.0,52.0,54.0
552,52.0,53.0,49.0,53.0,54.0
553,51.0,51.0,52.0,53.0,51.0
554,52.0,51.0,52.0,53.0,52.0
555,51.0,54.0,51.0,52.0,55.0
556,50.0,54.0,52.0,53.0,55.0
557,52.0,53.0,52.0,53.0,53.0
558,54.0,56.0,54.0,53.0,53.0
559,51.0,52.0,52.0,50.0,53.0
560,52.0,52.0,53.0,51.0,51.0
561,50.0,54.0,52.0,52.0,52.0
562,52.0,53.0,51.0,53.0,52.0
563,52.0,53.0,55.0,53.0,52.0
564,52.0,53.0,51.0,53.0,52.0
565,52.0,54.0,53.0,54.0,53.0
566,51.0,54.0,53.0,53.0,54.0
567,52.0,53.0,52.0,52.0,54.0
568,51.0,50.0,52.0,54.0,52.0
569,52.0,52.0,52.0,52.0,52.0
570,51.0,52.0,52.0,52.0,50.0
571,52.0,53.0,52.0,54.0,50.0
572,51.0,51.0,51.0,51.0,53.0
573,52.0,55.0,51.0,53.0,51.0
574,52.0,54.0,50.0,52.0,51.0
575,52.0,53.0,54.0,55.0,53.0
576,51.0,53.0,52.0,54.0,53.0
577,51.0,52.0,52.0,53.0,53.0
578,52.0,53.0,54.0,53.0,53.0
579,51.0,55.0,53.0,51.0,52.0
580,53.0,54.0,54.0,51.0,51.0
581,50.0,52.0,53.0,53.0,52.0
582,52.0,51.0,51.0,52.0,54.0
583,52.0,53.0,52.0,54.0,52.0
584,52.0,51.0,52.0,52.0,53.0
585,54.0,51.0,51.0,51.0,54.0
586,52.0,53.0,52.0,51.0,52.0
587,53.0,52.0,52.0,53.0,52.0
588,52.0,54.0,52.0,51.0,53.0
589,50.0,54.0,49.0,52.0,53.0
590,51.0,53.0,53.0,53.0,52.0
591,52.0,55.0,53.0,52.0,53.0
592,55.0,53.0,52.0,53.0,53.0
593,52.0,52.0,53.0,53.0,53.0
594,51.0,52.0,51.0,51.0,52.0
595,52.0,53.0,52.0,54.0,52.0
596,52.0,52.0,52.0,53.0,54.0
597,53.0,51.0,52.0,52.0,52.0
598,53.0,52.0,51.0,52.0,51.0
599,53.0,53.0,52.0,53.0,54.0
600,51.0,53.0,53.0,52.0,51.0
601,52.0,52.0,51.0,53.0,53.0
602,51.0,54.0,51.0,53.0,55.0
603,50.0,54.0,51.0,54.0,52.0
604,53.0,53.0,50.0,53.0,54.0
605,53.0,54.0,52.0,53.0,52.0
606,53.0,53.0,52.0,53.0,52.0
607,53.0,53.0,53.0,54.0,54.0
608,51.0,52.0,51.0,53.0,53.0
609,54.0,52.0,50.0,52.0,53.0
610,53.0,54.0,52.0,53.0,54.0
611,52.0,53.0,50.0,53.0,52.0
612,52.0,51.0,53.0,51.0,54.0
613,52.0,52.0,52.0,54.0,51.0
614,54.0,52.0,53.0,53.0,55.0
615,52.0,51.0,53.0,50.0,54.0
616,50.0,52.0,51.0,53.0,53.0
617,51.0,52.0,51.0,53.0,53.0
618,51.0,53.0,51.0,53.0,53.0
619,51.0,52.0,51.0,52.0,53.0
620,52.0,52.0,53.0,53.0,53.0
621,52.0,53.0,52.0,52.0,53.0
622,53.0,52.0,51.0,53.0,52.0
623,51.0,55.0,51.0,53.0,53.0
624,51.0,51.0,51.0,51.0,53.0
625,50.0,52.0,53.0,53.0,53.0
626,51.0,52.0,52.0,54.0,54.0
627,50.0,53.0,52.0,52.0,54.0
628,51.0,53.0,53.0,52.0,52.0
629,52.0,53.0,53.0,51.0,55.0
630,54.0,52.0,52.0,50.0,52.0
