,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
187,51.0,53.0,50.0,52.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,51.0,54.0,54.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,55.0,52.0,52.0,52.0,50.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,54.0,52.0,51.0,50.0,53.0
188,50.0,52.0,53.0,53.0,52.0,52.0,53.0,50.0,52.0,53.0,56.0,51.0,54.0,53.0,53.0,54.0,50.0,53.0,51.0,50.0,53.0,54.0,53.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,55.0,50.0,52.0,53.0,49.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,55.0
189,54.0,54.0,53.0,54.0,52.0,54.0,51.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,52.0,55.0,52.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,55.0,53.0,52.0,52.0,56.0,51.0,54.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,51.0
190,53.0,53.0,52.0,54.0,51.0,53.0,54.0,51.0,53.0,51.0,49.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,55.0,51.0
191,53.0,51.0,51.0,54.0,53.0,52.0,52.0,51.0,50.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,54.0,54.0,51.0,50.0,51.0,54.0,51.0,53.0,49.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0
192,53.0,54.0,50.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,54.0,52.0,55.0,53.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,51.0,53.0,55.0,54.0,51.0,52.0,53.0,52.0,52.0,53.0,50.0,49.0,52.0,54.0,52.0
193,51.0,52.0,53.0,54.0,53.0,53.0,49.0,50.0,51.0,51.0,54.0,53.0,51.0,54.0,52.0,53.0,52.0,55.0,53.0,54.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,50.0,52.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,52.0,51.0,53.0,53.0,52.0,52.0,50.0,52.0,55.0,54.0
194,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,54.0,51.0,55.0,51.0,54.0,53.0,55.0,50.0,50.0,52.0,53.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,54.0,55.0,53.0,53.0,52.0,53.0,51.0,52.0
195,52.0,54.0,53.0,53.0,54.0,54.0,56.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,54.0,55.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0
196,54.0,55.0,54.0,52.0,53.0,54.0,53.0,51.0,51.0,50.0,54.0,50.0,54.0,54.0,52.0,52.0,52.0,54.0,51.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0
197,51.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,55.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,50.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0
198,54.0,53.0,52.0,54.0,52.0,50.0,54.0,51.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,55.0,51.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,52.0
199,52.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,55.0,53.0,52.0,51.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,51.0,49.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,55.0,53.0,53.0,52.0,51.0,52.0
200,54.0,53.0,50.0,51.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0,54.0,51.0,54.0,53.0,51.0,53.0,54.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,55.0,51.0,53.0,51.0,50.0,52.0,55.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,51.0,53.0,53.0,54.0,54.0,53.0,51.0,53.0,52.0
201,54.0,50.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,55.0,54.0,54.0,51.0,51.0,53.0,52.0,51.0,52.0,55.0,53.0,53.0,50.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,49.0,54.0,52.0,53.0,52.0,50.0,50.0,52.0,52.0,54.0,52.0,52.0,53.0,55.0,52.0,51.0,53.0,52.0,54.0
202,54.0,51.0,51.0,54.0,52.0,51.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,54.0,51.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,55.0,50.0,53.0,52.0,50.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0
203,54.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,52.0,51.0,50.0,52.0,53.0,53.0,51.0,55.0,54.0,53.0,54.0,55.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,52.0,49.0,50.0,52.0,55.0,52.0,51.0,50.0,53.0,52.0,53.0,54.0,52.0,53.0,51.0,51.0,54.0,51.0,54.0,53.0,54.0
204,50.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,50.0,51.0,54.0,53.0,54.0,53.0,52.0,52.0,51.0,53.0,54.0,51.0,54.0,51.0,53.0,50.0,53.0,51.0,52.0,54.0,52.0,51.0,51.0,53.0,53.0,55.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,51.0,55.0
205,55.0,50.0,51.0,54.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,50.0,52.0,53.0,54.0
206,55.0,53.0,54.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,50.0,55.0,52.0,54.0,50.0,54.0,53.0,53.0,55.0,54.0,54.0,53.0,53.0,52.0,51.0,54.0,53.0,53.0,51.0,53.0,50.0,54.0,53.0,52.0,53.0,52.0,50.0,52.0,53.0,52.0,53.0,51.0,54.0,53.0
207,52.0,51.0,53.0,53.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,55.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,53.0,52.0,54.0,51.0,52.0,49.0,53.0,53.0,52.0
208,53.0,53.0,50.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,54.0,50.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,50.0,50.0,52.0,54.0,53.0,54.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0
209,54.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,55.0,51.0,52.0,53.0,50.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,55.0,53.0,53.0,53.0,51.0,50.0,55.0,53.0,52.0,54.0,51.0,51.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0
210,53.0,54.0,53.0,53.0,52.0,54.0,53.0,51.0,51.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,49.0,49.0,53.0,52.0,53.0,55.0,52.0,51.0,53.0,50.0,54.0,53.0,53.0
211,53.0,53.0,49.0,53.0,52.0,51.0,53.0,53.0,50.0,51.0,54.0,54.0,52.0,52.0,49.0,53.0,55.0,51.0,53.0,52.0,52.0,50.0,53.0,52.0,51.0,52.0,51.0,53.0,53.0,50.0,52.0,53.0,51.0,53.0,49.0,53.0,51.0,51.0,52.0,55.0,52.0,52.0,54.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0
212,52.0,52.0,50.0,51.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,52.0,50.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0,53.0,50.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,52.0,50.0,53.0,52.0,53.0,53.0,51.0,51.0,55.0,52.0,52.0,53.0,52.0,53.0,51.0,55.0,52.0,54.0,52.0,53.0,52.0
213,52.0,53.0,51.0,52.0,53.0,49.0,54.0,51.0,51.0,50.0,52.0,54.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,51.0,55.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,50.0,53.0,53.0,53.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,54.0
214,53.0,54.0,50.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,55.0,52.0,51.0,53.0,53.0,53.0,52.0,50.0,54.0,52.0,53.0,52.0,53.0,51.0,55.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,49.0,52.0,54.0,51.0,51.0,52.0,54.0,53.0,52.0,49.0,51.0,52.0,55.0
215,53.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,50.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,50.0,51.0,52.0,55.0,54.0,52.0,54.0,52.0,53.0,52.0,52.0,49.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0
216,53.0,51.0,51.0,51.0,53.0,51.0,51.0,52.0,51.0,53.0,51.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,54.0,51.0,52.0,52.0,51.0,50.0,52.0,53.0,50.0,50.0,51.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,53.0
217,53.0,51.0,51.0,53.0,53.0,54.0,53.0,55.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,53.0,50.0,49.0,53.0,54.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,53.0,54.0,50.0,53.0,53.0,52.0
218,53.0,55.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0,55.0,51.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,51.0,52.0,51.0,52.0,52.0,49.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,55.0,52.0
219,53.0,54.0,53.0,54.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,50.0,54.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0
220,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,52.0,54.0,54.0,54.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,50.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0
221,53.0,51.0,55.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,54.0,51.0,51.0,52.0,53.0,52.0,51.0,51.0,55.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,53.0,51.0,53.0,55.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0
222,53.0,54.0,52.0,53.0,51.0,54.0,54.0,50.0,53.0,54.0,52.0,55.0,51.0,50.0,52.0,51.0,53.0,55.0,50.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0,53.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0
223,52.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,52.0,51.0,53.0,50.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0
224,53.0,50.0,53.0,55.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,54.0,50.0,53.0,51.0,53.0,51.0,54.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,51.0,54.0,51.0,54.0,52.0,51.0,52.0,51.0,52.0,53.0,54.0
225,51.0,51.0,53.0,52.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0,52.0,50.0,53.0,53.0,51.0,50.0,52.0,51.0,55.0,53.0,54.0,54.0,50.0,54.0,55.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,54.0,54.0,53.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0
226,52.0,53.0,53.0,53.0,54.0,54.0,52.0,51.0,53.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,50.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,49.0,55.0,53.0,52.0,52.0,54.0,50.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0
227,52.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,50.0,50.0,53.0,54.0,54.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,49.0,54.0,52.0
228,53.0,52.0,54.0,54.0,51.0,53.0,53.0,51.0,52.0,50.0,53.0,53.0,52.0,54.0,54.0,52.0,51.0,54.0,50.0,53.0,54.0,53.0,55.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,55.0,52.0,53.0,51.0,53.0,53.0,53.0
229,52.0,51.0,53.0,56.0,53.0,54.0,53.0,52.0,51.0,51.0,52.0,51.0,54.0,54.0,53.0,51.0,52.0,54.0,51.0,54.0,53.0,51.0,52.0,54.0,53.0,53.0,52.0,50.0,51.0,52.0,50.0,53.0,51.0,52.0,55.0,50.0,51.0,53.0,52.0,52.0,52.0,53.0,56.0,54.0,52.0,51.0,49.0,52.0,52.0,54.0
230,53.0,53.0,53.0,51.0,52.0,51.0,53.0,50.0,51.0,52.0,53.0,55.0,51.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,55.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,54.0,54.0,51.0,53.0,52.0,52.0,52.0,51.0
231,51.0,54.0,53.0,52.0,54.0,54.0,52.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,54.0,53.0,50.0,51.0,53.0,53.0,51.0,53.0,51.0,51.0,54.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0
232,54.0,53.0,52.0,51.0,53.0,53.0,54.0,50.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,50.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0
233,53.0,54.0,52.0,51.0,53.0,54.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,57.0,52.0,55.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,55.0,53.0,55.0,51.0,53.0
234,53.0,52.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,50.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0
235,53.0,54.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,55.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0
236,50.0,54.0,51.0,51.0,54.0,54.0,53.0,50.0,50.0,52.0,52.0,50.0,51.0,53.0,52.0,54.0,53.0,52.0,51.0,51.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0,52.0,51.0,52.0,54.0,54.0,52.0,51.0,51.0,52.0,52.0,54.0,54.0,52.0,51.0,52.0,53.0,53.0,55.0,54.0,52.0,52.0,53.0
237,53.0,52.0,49.0,53.0,51.0,53.0,54.0,53.0,53.0,50.0,53.0,52.0,55.0,54.0,49.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,53.0,51.0,51.0,54.0,53.0
238,50.0,54.0,52.0,50.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,55.0,51.0,54.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,50.0,52.0,51.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,52.0,55.0,52.0,52.0
239,52.0,53.0,51.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,55.0,53.0,53.0,51.0,54.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,52.0,54.0,52.0,54.0,51.0,51.0,53.0,54.0,51.0,52.0,54.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0
240,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,50.0,52.0,52.0,53.0,54.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,56.0,50.0,53.0,53.0,50.0,51.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,50.0,51.0,54.0,51.0
241,52.0,53.0,54.0,53.0,53.0,55.0,53.0,50.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,50.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,51.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0
242,52.0,51.0,53.0,53.0,54.0,55.0,53.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,50.0,54.0,51.0,53.0,51.0,51.0,55.0,54.0,53.0,54.0,51.0,53.0,54.0,52.0,49.0,53.0,51.0,50.0,53.0,54.0,53.0,49.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,53.0
243,52.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,50.0,52.0,55.0,51.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,50.0,52.0,55.0,52.0,54.0,52.0,51.0,53.0,50.0,52.0,52.0,48.0,52.0,52.0,52.0,52.0,50.0,51.0,54.0,52.0,50.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0
244,52.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,50.0,50.0,52.0,53.0,51.0,50.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,50.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,50.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,51.0,51.0
245,52.0,53.0,54.0,52.0,53.0,50.0,54.0,50.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,52.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,51.0,55.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,54.0,52.0,54.0
246,52.0,54.0,51.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,52.0,50.0,51.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,52.0,55.0,54.0,52.0,52.0,53.0,53.0,50.0,50.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,53.0,55.0,52.0,53.0,53.0,53.0
247,51.0,53.0,53.0,51.0,49.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,51.0,51.0,54.0,51.0,53.0,50.0,54.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,52.0,54.0,51.0
248,53.0,51.0,53.0,52.0,53.0,52.0,53.0,50.0,51.0,52.0,51.0,51.0,52.0,52.0,52.0,50.0,52.0,51.0,51.0,54.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,50.0,54.0,53.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0
249,51.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,51.0,54.0,52.0,51.0,53.0,54.0,52.0,51.0,54.0,52.0,54.0,52.0,51.0,51.0,50.0,54.0,54.0,54.0,52.0,50.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0
250,53.0,51.0,51.0,53.0,53.0,51.0,52.0,51.0,52.0,50.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0,54.0,51.0,52.0,52.0,50.0,53.0,50.0,52.0,50.0,51.0,52.0,53.0,51.0,52.0,52.0,50.0,52.0,53.0,53.0,54.0,51.0,54.0,52.0
251,53.0,53.0,52.0,55.0,54.0,50.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,53.0,51.0,55.0,52.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0
252,53.0,52.0,50.0,51.0,52.0,53.0,55.0,51.0,52.0,53.0,52.0,53.0,51.0,52.0,49.0,50.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,51.0,50.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,54.0,52.0,53.0
253,52.0,53.0,52.0,54.0,52.0,53.0,54.0,50.0,54.0,53.0,53.0,53.0,55.0,54.0,51.0,51.0,52.0,55.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,50.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,55.0,53.0,53.0,54.0,54.0,53.0
254,53.0,51.0,52.0,53.0,52.0,54.0,52.0,54.0,51.0,54.0,53.0,53.0,53.0,53.0,50.0,51.0,54.0,53.0,52.0,52.0,50.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,54.0,55.0,53.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,54.0
