,event_0,event_1,event_2,event_3,event_4
76,52.0,51.0,52.0,53.0,51.0
77,54.0,51.0,51.0,52.0,51.0
78,51.0,50.0,52.0,51.0,53.0
79,50.0,52.0,53.0,54.0,53.0
80,52.0,53.0,53.0,54.0,51.0
81,52.0,52.0,52.0,54.0,52.0
82,53.0,53.0,52.0,52.0,53.0
83,51.0,53.0,53.0,52.0,53.0
84,53.0,53.0,54.0,52.0,52.0
85,53.0,51.0,53.0,53.0,52.0
86,53.0,53.0,52.0,53.0,53.0
87,50.0,52.0,53.0,50.0,53.0
88,52.0,52.0,52.0,53.0,53.0
89,52.0,52.0,54.0,53.0,51.0
90,51.0,49.0,52.0,52.0,51.0
91,50.0,53.0,52.0,51.0,51.0
92,51.0,53.0,53.0,52.0,51.0
93,53.0,52.0,52.0,53.0,52.0
94,53.0,51.0,51.0,54.0,52.0
95,51.0,52.0,52.0,54.0,50.0
96,53.0,51.0,50.0,54.0,49.0
97,54.0,53.0,52.0,52.0,51.0
98,51.0,53.0,55.0,50.0,51.0
99,51.0,53.0,53.0,53.0,53.0
100,50.0,54.0,52.0,51.0,54.0
101,50.0,50.0,52.0,52.0,53.0
102,42.0,52.0,51.0,49.0,36.0
103,-127.0,8.0,-54.0,-74.0,-88.0
104,-127.0,-127.0,-127.0,-127.0,-127.0
105,-127.0,-127.0,-127.0,-127.0,-108.0
106,-127.0,-127.0,-127.0,-127.0,-13.0
107,-94.0,-127.0,-127.0,-105.0,28.0
108,-22.0,-34.0,-22.0,-24.0,37.0
109,16.0,1.0,10.0,13.0,46.0
110,41.0,40.0,42.0,43.0,48.0
111,14.0,45.0,33.0,24.0,31.0
112,-10.0,-2.0,-5.0,-2.0,39.0
113,18.0,5.0,15.0,22.0,46.0
114,27.0,38.0,36.0,35.0,44.0
115,32.0,35.0,35.0,33.0,45.0
116,44.0,34.0,43.0,41.0,51.0
117,51.0,44.0,51.0,49.0,53.0
118,53.0,50.0,50.0,51.0,52.0
119,47.0,51.0,50.0,52.0,50.0
120,42.0,43.0,41.0,42.0,49.0
121,50.0,44.0,48.0,46.0,52.0
122,52.0,56.0,54.0,55.0,53.0
123,50.0,55.0,53.0,51.0,50.0
124,49.0,49.0,48.0,49.0,50.0
125,48.0,47.0,47.0,48.0,52.0
126,54.0,52.0,53.0,52.0,52.0
127,56.0,57.0,56.0,55.0,51.0
128,47.0,50.0,50.0,47.0,48.0
129,49.0,45.0,46.0,47.0,50.0
130,53.0,52.0,51.0,54.0,52.0
131,52.0,52.0,53.0,53.0,51.0
132,50.0,53.0,52.0,52.0,51.0
133,46.0,49.0,51.0,48.0,50.0
134,49.0,48.0,49.0,50.0,54.0
135,55.0,55.0,56.0,56.0,53.0
136,50.0,54.0,54.0,52.0,53.0
137,48.0,48.0,48.0,48.0,51.0
138,54.0,52.0,52.0,54.0,53.0
139,51.0,51.0,50.0,51.0,50.0
140,51.0,49.0,53.0,52.0,51.0
141,50.0,51.0,55.0,51.0,50.0
142,51.0,49.0,50.0,52.0,53.0
143,52.0,50.0,51.0,54.0,54.0
144,50.0,51.0,53.0,53.0,51.0
145,54.0,51.0,54.0,52.0,49.0
146,53.0,51.0,55.0,53.0,52.0
147,49.0,49.0,51.0,51.0,52.0
148,54.0,50.0,50.0,55.0,51.0
149,53.0,56.0,55.0,56.0,52.0
150,49.0,53.0,52.0,49.0,50.0
151,53.0,49.0,53.0,54.0,52.0
152,52.0,56.0,54.0,54.0,52.0
153,53.0,53.0,54.0,53.0,52.0
154,55.0,53.0,52.0,51.0,52.0
155,50.0,51.0,51.0,50.0,50.0
156,53.0,49.0,51.0,53.0,53.0
157,53.0,53.0,51.0,52.0,51.0
158,50.0,52.0,52.0,53.0,52.0
159,53.0,54.0,52.0,53.0,53.0
160,52.0,54.0,54.0,53.0,53.0
161,52.0,51.0,54.0,53.0,52.0
162,54.0,54.0,53.0,54.0,52.0
163,52.0,54.0,55.0,53.0,52.0
164,50.0,50.0,52.0,50.0,51.0
165,51.0,52.0,51.0,51.0,51.0
166,53.0,54.0,53.0,52.0,52.0
167,53.0,53.0,51.0,54.0,51.0
168,52.0,53.0,52.0,53.0,53.0
169,52.0,52.0,51.0,52.0,52.0
170,52.0,53.0,55.0,54.0,52.0
171,52.0,52.0,54.0,51.0,52.0
172,50.0,53.0,51.0,53.0,53.0
173,52.0,53.0,54.0,52.0,53.0
174,51.0,53.0,51.0,52.0,50.0
175,52.0,53.0,55.0,54.0,53.0
176,53.0,53.0,51.0,53.0,53.0
177,50.0,53.0,52.0,49.0,51.0
178,54.0,53.0,53.0,51.0,52.0
179,52.0,52.0,50.0,52.0,53.0
180,53.0,52.0,51.0,54.0,52.0
181,53.0,52.0,53.0,53.0,52.0
182,51.0,52.0,52.0,51.0,50.0
183,53.0,53.0,52.0,52.0,52.0
184,53.0,52.0,54.0,52.0,53.0
185,51.0,53.0,53.0,51.0,53.0
186,51.0,52.0,51.0,51.0,52.0
187,50.0,54.0,51.0,52.0,52.0
188,50.0,51.0,52.0,52.0,54.0
189,48.0,51.0,50.0,53.0,52.0
190,51.0,53.0,52.0,51.0,53.0
191,52.0,53.0,51.0,51.0,51.0
192,53.0,52.0,52.0,49.0,52.0
193,53.0,49.0,53.0,51.0,55.0
194,54.0,50.0,53.0,54.0,51.0
195,54.0,53.0,53.0,53.0,52.0
196,52.0,53.0,51.0,54.0,52.0
197,51.0,54.0,53.0,52.0,51.0
198,54.0,51.0,53.0,51.0,52.0
199,51.0,52.0,51.0,51.0,51.0
200,52.0,53.0,51.0,51.0,51.0
201,49.0,53.0,52.0,53.0,54.0
202,53.0,51.0,50.0,52.0,50.0
203,52.0,53.0,53.0,50.0,52.0
204,52.0,50.0,52.0,52.0,53.0
205,53.0,52.0,51.0,52.0,53.0
206,54.0,53.0,52.0,53.0,52.0
207,52.0,52.0,51.0,51.0,53.0
208,52.0,51.0,52.0,52.0,51.0
209,51.0,50.0,53.0,51.0,52.0
210,51.0,52.0,52.0,54.0,52.0
211,53.0,53.0,52.0,55.0,51.0
212,51.0,51.0,53.0,51.0,54.0
213,52.0,53.0,53.0,53.0,54.0
214,53.0,52.0,52.0,53.0,50.0
215,51.0,50.0,51.0,51.0,52.0
216,51.0,52.0,53.0,53.0,52.0
217,51.0,52.0,54.0,54.0,53.0
218,51.0,51.0,52.0,52.0,53.0
219,52.0,51.0,51.0,50.0,53.0
220,53.0,52.0,53.0,53.0,52.0
221,54.0,52.0,54.0,52.0,52.0
222,54.0,51.0,54.0,52.0,52.0
223,52.0,51.0,52.0,51.0,53.0
224,52.0,52.0,52.0,53.0,54.0
225,51.0,53.0,52.0,54.0,54.0
226,52.0,51.0,54.0,51.0,51.0
227,52.0,54.0,51.0,49.0,52.0
228,54.0,53.0,52.0,51.0,51.0
229,54.0,51.0,51.0,53.0,51.0
230,52.0,54.0,53.0,54.0,51.0
231,53.0,52.0,53.0,53.0,52.0
232,52.0,51.0,52.0,51.0,52.0
233,53.0,53.0,54.0,51.0,53.0
234,52.0,52.0,53.0,52.0,51.0
235,52.0,52.0,54.0,52.0,52.0
236,53.0,52.0,52.0,50.0,48.0
237,52.0,54.0,52.0,52.0,52.0
238,51.0,52.0,53.0,54.0,52.0
239,50.0,52.0,52.0,51.0,52.0
240,52.0,53.0,54.0,49.0,52.0
241,53.0,51.0,55.0,53.0,51.0
242,52.0,52.0,54.0,51.0,53.0
243,53.0,52.0,54.0,48.0,53.0
244,54.0,53.0,54.0,51.0,50.0
245,53.0,52.0,53.0,50.0,53.0
246,53.0,53.0,52.0,51.0,52.0
247,51.0,51.0,52.0,50.0,52.0
248,50.0,49.0,52.0,52.0,51.0
249,51.0,51.0,53.0,53.0,52.0
250,52.0,52.0,52.0,53.0,53.0
251,52.0,52.0,53.0,52.0,52.0
252,52.0,51.0,52.0,52.0,53.0
253,53.0,54.0,49.0,50.0,53.0
254,53.0,53.0,49.0,54.0,50.0
255,53.0,53.0,51.0,51.0,52.0
256,52.0,52.0,52.0,52.0,52.0
257,52.0,54.0,53.0,54.0,53.0
258,53.0,52.0,52.0,54.0,52.0
259,51.0,52.0,53.0,49.0,52.0
260,53.0,52.0,53.0,51.0,51.0
261,53.0,52.0,54.0,52.0,52.0
262,51.0,51.0,53.0,50.0,52.0
263,51.0,51.0,54.0,51.0,53.0
264,50.0,53.0,54.0,51.0,52.0
265,52.0,53.0,53.0,53.0,50.0
266,54.0,52.0,54.0,52.0,52.0
267,51.0,53.0,55.0,51.0,53.0
268,51.0,51.0,55.0,52.0,51.0
269,50.0,52.0,53.0,52.0,53.0
270,54.0,52.0,51.0,53.0,53.0
271,54.0,52.0,55.0,52.0,52.0
272,52.0,53.0,52.0,50.0,52.0
273,52.0,55.0,51.0,53.0,53.0
274,52.0,55.0,53.0,51.0,51.0
275,52.0,51.0,52.0,53.0,52.0
276,52.0,53.0,53.0,52.0,51.0
277,54.0,51.0,53.0,52.0,51.0
278,54.0,53.0,53.0,52.0,52.0
279,52.0,52.0,51.0,52.0,50.0
280,51.0,53.0,54.0,50.0,51.0
281,51.0,52.0,51.0,53.0,52.0
282,49.0,53.0,53.0,52.0,55.0
283,51.0,54.0,53.0,52.0,53.0
284,52.0,51.0,52.0,51.0,52.0
285,52.0,53.0,55.0,52.0,52.0
286,50.0,54.0,52.0,52.0,52.0
287,54.0,49.0,52.0,53.0,53.0
288,51.0,52.0,52.0,53.0,52.0
289,49.0,53.0,53.0,51.0,50.0
290,53.0,53.0,53.0,52.0,52.0
291,53.0,51.0,52.0,53.0,52.0
292,53.0,52.0,53.0,53.0,53.0
293,53.0,52.0,54.0,53.0,52.0
294,51.0,52.0,52.0,52.0,52.0
295,51.0,52.0,52.0,53.0,52.0
296,49.0,52.0,53.0,54.0,53.0
297,51.0,50.0,52.0,52.0,53.0
298,52.0,52.0,51.0,51.0,54.0
299,52.0,52.0,51.0,53.0,52.0
300,52.0,50.0,51.0,53.0,53.0
301,52.0,52.0,50.0,53.0,51.0
302,52.0,53.0,53.0,52.0,53.0
303,53.0,52.0,53.0,52.0,51.0
304,52.0,53.0,53.0,50.0,51.0
305,52.0,51.0,51.0,51.0,53.0
306,52.0,53.0,51.0,50.0,53.0
307,53.0,52.0,53.0,52.0,53.0
308,53.0,52.0,50.0,53.0,53.0
309,53.0,52.0,51.0,51.0,51.0
310,53.0,52.0,52.0,52.0,52.0
311,53.0,50.0,52.0,51.0,52.0
312,52.0,52.0,51.0,52.0,55.0
313,51.0,53.0,54.0,51.0,52.0
314,52.0,51.0,51.0,54.0,52.0
315,52.0,54.0,51.0,52.0,53.0
316,51.0,54.0,52.0,50.0,51.0
317,51.0,53.0,53.0,52.0,54.0
318,53.0,51.0,52.0,53.0,54.0
319,53.0,53.0,51.0,51.0,52.0
320,52.0,54.0,51.0,53.0,53.0
321,52.0,51.0,51.0,53.0,51.0
322,53.0,53.0,51.0,52.0,52.0
323,52.0,51.0,52.0,53.0,53.0
324,50.0,53.0,51.0,52.0,53.0
325,52.0,53.0,50.0,51.0,53.0
326,51.0,52.0,51.0,52.0,53.0
327,51.0,51.0,50.0,52.0,52.0
328,53.0,51.0,51.0,52.0,52.0
329,52.0,52.0,52.0,53.0,51.0
330,52.0,53.0,54.0,54.0,51.0
331,52.0,52.0,51.0,51.0,51.0
332,51.0,54.0,54.0,52.0,54.0
333,52.0,50.0,53.0,53.0,54.0
334,52.0,53.0,52.0,52.0,51.0
335,52.0,54.0,52.0,51.0,52.0
336,53.0,52.0,54.0,52.0,53.0
337,50.0,54.0,53.0,53.0,51.0
338,51.0,51.0,54.0,52.0,51.0
339,51.0,53.0,54.0,50.0,51.0
340,55.0,52.0,51.0,53.0,52.0
341,52.0,49.0,52.0,53.0,53.0
342,51.0,53.0,53.0,52.0,51.0
343,52.0,53.0,53.0,52.0,52.0
344,51.0,52.0,53.0,53.0,50.0
345,53.0,52.0,53.0,52.0,54.0
346,53.0,48.0,53.0,53.0,54.0
347,52.0,51.0,50.0,53.0,54.0
348,53.0,54.0,53.0,51.0,53.0
349,51.0,52.0,52.0,51.0,52.0
350,51.0,50.0,53.0,51.0,53.0
351,50.0,51.0,53.0,52.0,54.0
352,51.0,54.0,52.0,50.0,52.0
353,53.0,53.0,52.0,53.0,52.0
354,52.0,53.0,52.0,52.0,53.0
355,53.0,55.0,53.0,53.0,53.0
356,53.0,54.0,53.0,53.0,50.0
357,50.0,52.0,52.0,50.0,52.0
358,53.0,53.0,52.0,53.0,54.0
359,51.0,53.0,51.0,53.0,51.0
360,52.0,54.0,54.0,54.0,51.0
361,53.0,53.0,52.0,55.0,51.0
362,50.0,52.0,52.0,52.0,53.0
363,51.0,53.0,50.0,52.0,52.0
364,53.0,54.0,50.0,53.0,52.0
365,50.0,52.0,51.0,52.0,54.0
366,51.0,54.0,50.0,55.0,53.0
367,52.0,54.0,51.0,52.0,52.0
368,53.0,53.0,52.0,52.0,52.0
369,53.0,52.0,52.0,54.0,53.0
370,50.0,51.0,54.0,52.0,54.0
371,51.0,54.0,52.0,54.0,53.0
372,51.0,52.0,53.0,53.0,54.0
373,51.0,53.0,52.0,54.0,52.0
374,52.0,53.0,52.0,53.0,53.0
375,51.0,53.0,54.0,52.0,54.0
376,52.0,53.0,51.0,53.0,53.0
377,54.0,53.0,53.0,52.0,54.0
378,53.0,50.0,53.0,52.0,54.0
379,50.0,53.0,52.0,52.0,52.0
380,52.0,54.0,52.0,53.0,52.0
381,52.0,55.0,53.0,54.0,53.0
382,52.0,55.0,53.0,52.0,53.0
383,53.0,52.0,53.0,52.0,52.0
384,52.0,53.0,52.0,52.0,51.0
385,54.0,53.0,52.0,53.0,52.0
386,52.0,53.0,53.0,53.0,51.0
387,52.0,50.0,52.0,51.0,52.0
388,50.0,52.0,51.0,52.0,54.0
389,50.0,54.0,52.0,53.0,52.0
390,51.0,52.0,52.0,52.0,52.0
391,52.0,51.0,52.0,53.0,53.0
392,54.0,53.0,52.0,53.0,52.0
393,52.0,51.0,49.0,52.0,50.0
394,50.0,53.0,53.0,53.0,52.0
395,53.0,54.0,53.0,53.0,51.0
396,52.0,53.0,51.0,54.0,53.0
397,50.0,52.0,52.0,52.0,54.0
398,52.0,50.0,53.0,53.0,52.0
399,51.0,51.0,52.0,53.0,52.0
400,52.0,51.0,52.0,52.0,51.0
401,52.0,51.0,54.0,52.0,52.0
402,51.0,53.0,54.0,53.0,51.0
403,51.0,53.0,52.0,51.0,53.0
404,52.0,53.0,54.0,50.0,52.0
405,52.0,53.0,55.0,55.0,52.0
406,53.0,50.0,53.0,53.0,48.0
407,52.0,53.0,53.0,53.0,51.0
408,52.0,53.0,50.0,51.0,53.0
409,52.0,54.0,50.0,51.0,50.0
410,53.0,53.0,52.0,53.0,52.0
411,53.0,52.0,52.0,53.0,53.0
412,53.0,52.0,53.0,52.0,53.0
413,52.0,52.0,53.0,51.0,53.0
414,53.0,53.0,51.0,52.0,53.0
415,53.0,54.0,51.0,55.0,52.0
416,53.0,53.0,53.0,53.0,54.0
417,52.0,52.0,52.0,53.0,51.0
418,53.0,54.0,53.0,53.0,51.0
419,52.0,51.0,54.0,53.0,53.0
420,52.0,53.0,52.0,53.0,52.0
421,52.0,52.0,52.0,52.0,53.0
422,52.0,52.0,52.0,51.0,53.0
423,52.0,53.0,51.0,52.0,52.0
424,55.0,53.0,50.0,53.0,53.0
425,53.0,53.0,53.0,53.0,52.0
426,53.0,50.0,53.0,53.0,53.0
427,52.0,52.0,50.0,52.0,54.0
428,51.0,54.0,52.0,52.0,52.0
429,54.0,53.0,54.0,53.0,52.0
430,53.0,52.0,53.0,53.0,54.0
431,51.0,54.0,51.0,51.0,53.0
432,53.0,53.0,53.0,53.0,53.0
433,53.0,52.0,53.0,53.0,53.0
434,52.0,50.0,51.0,51.0,53.0
435,52.0,52.0,52.0,54.0,52.0
436,53.0,51.0,51.0,52.0,53.0
437,52.0,53.0,53.0,51.0,54.0
438,54.0,49.0,53.0,50.0,52.0
439,53.0,49.0,52.0,53.0,53.0
440,51.0,50.0,52.0,52.0,53.0
441,53.0,53.0,53.0,53.0,51.0
442,52.0,54.0,52.0,53.0,51.0
443,53.0,52.0,51.0,53.0,50.0
444,52.0,52.0,50.0,53.0,52.0
445,53.0,53.0,51.0,54.0,51.0
446,53.0,52.0,51.0,53.0,52.0
447,52.0,52.0,53.0,52.0,54.0
448,54.0,52.0,53.0,52.0,52.0
449,52.0,53.0,52.0,53.0,53.0
450,52.0,51.0,50.0,53.0,54.0
451,53.0,51.0,50.0,53.0,52.0
452,53.0,51.0,51.0,53.0,52.0
453,52.0,50.0,53.0,54.0,53.0
454,54.0,51.0,52.0,52.0,53.0
455,53.0,51.0,54.0,53.0,51.0
456,54.0,50.0,52.0,54.0,51.0
457,53.0,54.0,53.0,52.0,52.0
458,53.0,52.0,53.0,53.0,52.0
459,53.0,52.0,52.0,52.0,52.0
460,54.0,52.0,53.0,53.0,53.0
461,53.0,50.0,53.0,51.0,53.0
462,51.0,50.0,53.0,53.0,51.0
463,52.0,47.0,52.0,51.0,53.0
464,51.0,50.0,53.0,52.0,53.0
465,52.0,51.0,54.0,54.0,55.0
466,52.0,53.0,52.0,52.0,52.0
467,54.0,52.0,52.0,52.0,52.0
468,53.0,50.0,52.0,52.0,55.0
469,50.0,53.0,52.0,51.0,53.0
470,51.0,49.0,55.0,54.0,53.0
471,55.0,51.0,53.0,51.0,53.0
472,54.0,51.0,52.0,52.0,53.0
473,55.0,51.0,52.0,54.0,53.0
474,52.0,53.0,54.0,53.0,53.0
475,54.0,51.0,54.0,54.0,54.0
476,54.0,50.0,51.0,55.0,52.0
477,53.0,51.0,50.0,54.0,52.0
478,52.0,52.0,52.0,54.0,53.0
479,53.0,52.0,52.0,53.0,52.0
480,52.0,52.0,53.0,53.0,53.0
481,53.0,52.0,52.0,51.0,53.0
482,51.0,52.0,54.0,50.0,53.0
483,52.0,51.0,53.0,50.0,51.0
484,52.0,52.0,51.0,51.0,53.0
485,54.0,51.0,53.0,52.0,55.0
486,52.0,51.0,52.0,53.0,54.0
487,50.0,51.0,54.0,51.0,54.0
488,53.0,51.0,50.0,52.0,53.0
489,52.0,51.0,52.0,53.0,53.0
490,53.0,51.0,52.0,54.0,54.0
491,53.0,52.0,52.0,54.0,52.0
492,54.0,52.0,52.0,53.0,51.0
493,54.0,53.0,51.0,52.0,52.0
494,53.0,52.0,52.0,51.0,52.0
495,53.0,52.0,54.0,51.0,53.0
496,51.0,54.0,52.0,51.0,54.0
497,52.0,50.0,53.0,50.0,54.0
498,53.0,53.0,53.0,49.0,53.0
499,53.0,50.0,52.0,51.0,52.0
500,52.0,52.0,53.0,53.0,52.0
501,52.0,52.0,54.0,55.0,52.0
502,54.0,52.0,51.0,54.0,54.0
503,51.0,53.0,50.0,51.0,52.0
504,52.0,53.0,52.0,51.0,52.0
505,56.0,53.0,51.0,54.0,52.0
506,53.0,55.0,52.0,52.0,52.0
507,53.0,53.0,50.0,53.0,51.0
508,52.0,53.0,53.0,54.0,51.0
509,50.0,52.0,53.0,52.0,51.0
510,53.0,52.0,51.0,52.0,54.0
511,52.0,52.0,52.0,52.0,53.0
512,53.0,51.0,53.0,52.0,53.0
513,53.0,52.0,53.0,53.0,51.0
514,52.0,53.0,53.0,53.0,53.0
515,52.0,52.0,50.0,52.0,54.0
516,51.0,52.0,51.0,51.0,55.0
517,51.0,52.0,50.0,49.0,55.0
518,53.0,52.0,52.0,52.0,52.0
519,54.0,52.0,53.0,53.0,54.0
520,53.0,54.0,50.0,54.0,55.0
521,54.0,54.0,53.0,52.0,53.0
522,54.0,52.0,52.0,51.0,53.0
523,51.0,53.0,50.0,53.0,53.0
524,52.0,55.0,51.0,53.0,53.0
525,52.0,52.0,51.0,51.0,51.0
526,52.0,52.0,51.0,49.0,55.0
527,53.0,52.0,52.0,50.0,55.0
528,53.0,53.0,51.0,52.0,52.0
529,54.0,52.0,52.0,52.0,53.0
530,52.0,54.0,49.0,51.0,52.0
531,52.0,55.0,51.0,50.0,53.0
532,53.0,53.0,52.0,53.0,55.0
533,50.0,52.0,51.0,52.0,53.0
534,53.0,52.0,51.0,51.0,53.0
535,53.0,52.0,51.0,52.0,52.0
536,51.0,51.0,52.0,52.0,54.0
537,53.0,53.0,53.0,52.0,51.0
538,54.0,51.0,52.0,55.0,51.0
539,52.0,50.0,51.0,52.0,54.0
540,51.0,53.0,51.0,52.0,51.0
541,53.0,53.0,52.0,53.0,51.0
542,54.0,53.0,52.0,52.0,53.0
543,52.0,51.0,52.0,53.0,53.0
544,52.0,52.0,53.0,54.0,53.0
545,50.0,52.0,55.0,52.0,52.0
546,51.0,52.0,53.0,52.0,53.0
547,53.0,52.0,52.0,52.0,52.0
548,51.0,51.0,52.0,51.0,53.0
549,53.0,51.0,53.0,52.0,52.0
550,52.0,53.0,51.0,52.0,53.0
551,54.0,52.0,51.0,52.0,51.0
552,53.0,51.0,52.0,52.0,54.0
553,54.0,51.0,52.0,53.0,52.0
554,53.0,53.0,51.0,54.0,54.0
555,51.0,53.0,52.0,54.0,52.0
556,51.0,53.0,52.0,51.0,52.0
557,52.0,53.0,52.0,53.0,53.0
558,54.0,53.0,53.0,52.0,55.0
559,54.0,52.0,52.0,51.0,52.0
560,51.0,51.0,52.0,51.0,53.0
561,51.0,53.0,51.0,51.0,53.0
562,52.0,53.0,52.0,53.0,51.0
563,52.0,51.0,52.0,54.0,55.0
564,53.0,52.0,53.0,51.0,54.0
565,51.0,51.0,53.0,53.0,52.0
566,54.0,53.0,53.0,53.0,52.0
567,53.0,53.0,53.0,52.0,52.0
568,53.0,51.0,53.0,52.0,53.0
569,52.0,52.0,53.0,52.0,54.0
570,53.0,51.0,52.0,53.0,54.0
571,51.0,53.0,52.0,52.0,53.0
572,51.0,52.0,52.0,52.0,54.0
573,49.0,52.0,54.0,51.0,53.0
574,53.0,54.0,51.0,52.0,54.0
575,54.0,52.0,50.0,52.0,55.0
576,53.0,53.0,51.0,52.0,51.0
577,54.0,53.0,52.0,53.0,52.0
578,53.0,52.0,52.0,54.0,51.0
579,52.0,53.0,52.0,53.0,53.0
580,54.0,52.0,54.0,54.0,53.0
581,52.0,51.0,49.0,51.0,52.0
582,53.0,52.0,56.0,51.0,54.0
583,53.0,55.0,52.0,53.0,53.0
584,53.0,53.0,51.0,53.0,54.0
585,55.0,51.0,52.0,51.0,52.0
586,50.0,51.0,50.0,52.0,53.0
587,52.0,51.0,52.0,52.0,53.0
588,53.0,50.0,51.0,50.0,53.0
589,52.0,50.0,51.0,55.0,53.0
590,55.0,52.0,52.0,54.0,53.0
591,52.0,52.0,50.0,51.0,53.0
592,53.0,54.0,50.0,51.0,53.0
593,53.0,54.0,51.0,50.0,53.0
594,53.0,53.0,53.0,52.0,54.0
595,52.0,52.0,50.0,52.0,53.0
596,53.0,53.0,52.0,53.0,53.0
597,53.0,53.0,54.0,53.0,53.0
598,51.0,52.0,52.0,53.0,51.0
599,54.0,52.0,52.0,53.0,53.0
600,52.0,54.0,51.0,53.0,50.0
601,50.0,53.0,53.0,52.0,52.0
602,54.0,53.0,53.0,52.0,54.0
603,54.0,52.0,52.0,52.0,53.0
604,52.0,53.0,51.0,54.0,51.0
605,52.0,52.0,53.0,53.0,53.0
606,51.0,52.0,52.0,53.0,50.0
607,53.0,52.0,53.0,53.0,51.0
608,51.0,52.0,51.0,50.0,52.0
609,53.0,53.0,53.0,51.0,53.0
610,54.0,52.0,53.0,52.0,52.0
611,51.0,52.0,51.0,51.0,53.0
612,53.0,54.0,53.0,53.0,51.0
613,53.0,53.0,52.0,52.0,52.0
614,53.0,52.0,51.0,54.0,52.0
615,54.0,53.0,52.0,52.0,50.0
616,52.0,53.0,52.0,51.0,51.0
617,52.0,52.0,54.0,53.0,53.0
618,51.0,53.0,52.0,53.0,51.0
619,51.0,52.0,53.0,54.0,52.0
620,53.0,53.0,54.0,53.0,51.0
621,52.0,53.0,51.0,51.0,51.0
622,54.0,52.0,52.0,51.0,53.0
623,51.0,52.0,53.0,52.0,54.0
624,52.0,52.0,53.0,53.0,53.0
625,53.0,52.0,51.0,52.0,52.0
626,52.0,53.0,52.0,53.0,52.0
627,53.0,52.0,53.0,52.0,51.0
628,52.0,53.0,52.0,52.0,51.0
629,51.0,52.0,53.0,52.0,53.0
