,event_0,event_1,event_2,event_3,event_4
109,46.0,49.0,49.0,50.0,49.0
110,49.0,48.0,47.0,47.0,49.0
111,40.0,44.0,34.0,46.0,44.0
112,38.0,47.0,38.0,49.0,46.0
113,47.0,49.0,49.0,51.0,50.0
114,51.0,49.0,50.0,51.0,51.0
115,49.0,52.0,53.0,52.0,51.0
116,52.0,54.0,52.0,52.0,53.0
117,51.0,53.0,52.0,54.0,50.0
118,54.0,52.0,52.0,52.0,54.0
119,53.0,49.0,52.0,51.0,54.0
120,49.0,52.0,49.0,55.0,52.0
121,53.0,52.0,51.0,53.0,54.0
122,53.0,52.0,55.0,53.0,53.0
123,54.0,53.0,51.0,54.0,52.0
124,52.0,52.0,50.0,52.0,52.0
125,50.0,53.0,53.0,54.0,52.0
126,55.0,53.0,53.0,52.0,50.0
127,54.0,52.0,54.0,53.0,50.0
128,50.0,51.0,49.0,50.0,52.0
129,51.0,54.0,54.0,50.0,53.0
130,52.0,52.0,52.0,54.0,54.0
131,53.0,52.0,53.0,54.0,53.0
132,52.0,52.0,52.0,52.0,53.0
133,51.0,52.0,51.0,54.0,52.0
134,54.0,53.0,53.0,52.0,53.0
135,53.0,53.0,54.0,52.0,51.0
136,52.0,53.0,49.0,53.0,53.0
137,50.0,51.0,52.0,53.0,54.0
138,53.0,51.0,52.0,54.0,54.0
139,54.0,52.0,53.0,52.0,52.0
140,52.0,51.0,52.0,50.0,53.0
141,53.0,52.0,51.0,52.0,53.0
142,53.0,52.0,53.0,53.0,55.0
143,51.0,52.0,52.0,51.0,55.0
144,53.0,51.0,53.0,50.0,53.0
145,55.0,52.0,56.0,53.0,54.0
146,53.0,49.0,53.0,53.0,52.0
147,50.0,52.0,52.0,53.0,52.0
148,53.0,53.0,54.0,54.0,54.0
149,50.0,51.0,54.0,53.0,53.0
150,52.0,51.0,53.0,52.0,54.0
151,52.0,52.0,53.0,54.0,53.0
152,52.0,51.0,54.0,53.0,51.0
153,54.0,54.0,54.0,54.0,54.0
154,52.0,52.0,52.0,52.0,53.0
155,51.0,51.0,51.0,53.0,55.0
156,55.0,53.0,52.0,53.0,52.0
157,52.0,53.0,54.0,55.0,53.0
158,53.0,53.0,54.0,53.0,54.0
159,53.0,53.0,55.0,52.0,51.0
160,51.0,52.0,52.0,52.0,52.0
161,52.0,53.0,53.0,53.0,52.0
162,52.0,53.0,54.0,53.0,53.0
163,53.0,53.0,52.0,55.0,54.0
164,52.0,53.0,53.0,53.0,54.0
165,51.0,52.0,54.0,52.0,55.0
166,50.0,53.0,52.0,54.0,54.0
167,52.0,51.0,54.0,53.0,53.0
168,52.0,53.0,55.0,53.0,54.0
169,51.0,52.0,50.0,50.0,52.0
170,54.0,53.0,51.0,53.0,53.0
171,52.0,52.0,51.0,53.0,54.0
172,50.0,52.0,53.0,52.0,53.0
173,53.0,53.0,51.0,53.0,53.0
174,54.0,51.0,51.0,54.0,52.0
175,53.0,51.0,53.0,53.0,51.0
176,54.0,53.0,52.0,51.0,52.0
177,51.0,55.0,53.0,53.0,54.0
178,52.0,53.0,50.0,54.0,52.0
179,52.0,50.0,51.0,53.0,53.0
180,52.0,52.0,51.0,54.0,53.0
181,52.0,55.0,52.0,52.0,53.0
182,51.0,52.0,51.0,52.0,52.0
183,53.0,52.0,51.0,54.0,53.0
184,53.0,52.0,52.0,51.0,53.0
185,53.0,52.0,52.0,54.0,51.0
186,53.0,52.0,53.0,53.0,50.0
187,51.0,51.0,52.0,54.0,53.0
188,53.0,51.0,52.0,53.0,53.0
189,53.0,50.0,53.0,52.0,51.0
190,52.0,54.0,51.0,53.0,52.0
191,52.0,51.0,52.0,51.0,52.0
192,52.0,51.0,52.0,53.0,53.0
193,54.0,53.0,54.0,53.0,53.0
194,53.0,53.0,52.0,53.0,52.0
195,51.0,52.0,53.0,52.0,53.0
196,52.0,52.0,53.0,52.0,53.0
197,53.0,52.0,55.0,50.0,53.0
198,52.0,49.0,52.0,54.0,51.0
199,52.0,50.0,53.0,52.0,51.0
200,54.0,52.0,52.0,52.0,51.0
201,52.0,51.0,51.0,54.0,51.0
202,52.0,53.0,53.0,53.0,50.0
203,54.0,52.0,57.0,53.0,51.0
204,53.0,51.0,52.0,51.0,52.0
205,52.0,53.0,49.0,55.0,52.0
206,53.0,52.0,53.0,53.0,53.0
207,54.0,53.0,54.0,55.0,53.0
208,55.0,53.0,52.0,52.0,52.0
209,52.0,50.0,52.0,50.0,52.0
210,52.0,52.0,54.0,53.0,51.0
211,54.0,54.0,54.0,54.0,53.0
212,52.0,53.0,54.0,55.0,53.0
213,54.0,52.0,53.0,53.0,53.0
214,52.0,53.0,52.0,53.0,53.0
215,51.0,51.0,52.0,52.0,54.0
216,53.0,53.0,52.0,53.0,53.0
217,53.0,50.0,52.0,53.0,54.0
218,53.0,51.0,52.0,53.0,54.0
219,51.0,51.0,53.0,52.0,51.0
220,52.0,53.0,51.0,52.0,53.0
221,53.0,53.0,51.0,51.0,53.0
222,53.0,52.0,53.0,54.0,52.0
223,54.0,53.0,54.0,52.0,55.0
224,53.0,53.0,53.0,54.0,51.0
225,52.0,50.0,52.0,53.0,51.0
226,53.0,53.0,52.0,53.0,51.0
227,52.0,52.0,50.0,52.0,53.0
228,53.0,53.0,52.0,54.0,53.0
229,50.0,52.0,52.0,55.0,52.0
230,51.0,53.0,54.0,53.0,53.0
231,52.0,53.0,52.0,52.0,53.0
232,51.0,53.0,51.0,54.0,50.0
233,51.0,53.0,53.0,55.0,50.0
234,52.0,53.0,54.0,53.0,50.0
235,52.0,52.0,53.0,51.0,53.0
236,52.0,51.0,50.0,51.0,52.0
237,52.0,53.0,52.0,54.0,52.0
238,51.0,51.0,53.0,53.0,51.0
239,52.0,51.0,52.0,51.0,54.0
240,50.0,52.0,52.0,53.0,51.0
241,52.0,52.0,54.0,54.0,50.0
242,51.0,52.0,52.0,54.0,52.0
243,53.0,53.0,52.0,54.0,52.0
244,52.0,52.0,54.0,54.0,52.0
245,52.0,51.0,53.0,53.0,52.0
246,52.0,52.0,52.0,52.0,52.0
247,53.0,52.0,53.0,54.0,51.0
248,53.0,50.0,51.0,52.0,53.0
249,54.0,51.0,52.0,54.0,52.0
250,53.0,52.0,50.0,54.0,53.0
251,53.0,50.0,53.0,53.0,53.0
252,52.0,52.0,53.0,54.0,52.0
253,50.0,53.0,51.0,54.0,53.0
254,54.0,50.0,53.0,54.0,54.0
255,52.0,54.0,51.0,51.0,51.0
256,53.0,53.0,52.0,54.0,53.0
257,53.0,51.0,54.0,54.0,53.0
258,53.0,53.0,52.0,54.0,52.0
259,53.0,53.0,52.0,55.0,53.0
260,52.0,50.0,52.0,52.0,52.0
261,54.0,52.0,53.0,53.0,52.0
262,54.0,53.0,52.0,53.0,52.0
263,53.0,52.0,51.0,52.0,53.0
264,52.0,52.0,54.0,51.0,52.0
265,52.0,52.0,52.0,52.0,53.0
266,53.0,52.0,52.0,53.0,54.0
267,52.0,52.0,54.0,54.0,53.0
268,55.0,50.0,53.0,50.0,51.0
269,53.0,52.0,51.0,52.0,52.0
270,52.0,55.0,53.0,53.0,53.0
271,51.0,54.0,52.0,53.0,52.0
272,51.0,53.0,52.0,54.0,54.0
273,54.0,51.0,53.0,53.0,53.0
274,50.0,52.0,53.0,52.0,52.0
275,52.0,53.0,53.0,49.0,52.0
276,52.0,51.0,55.0,52.0,52.0
277,51.0,52.0,53.0,56.0,53.0
278,52.0,51.0,53.0,54.0,52.0
279,54.0,51.0,53.0,51.0,51.0
280,53.0,52.0,55.0,53.0,53.0
281,51.0,50.0,53.0,51.0,53.0
282,53.0,51.0,54.0,52.0,54.0
283,54.0,51.0,51.0,52.0,52.0
284,52.0,52.0,52.0,51.0,52.0
285,52.0,53.0,53.0,51.0,55.0
286,54.0,52.0,53.0,53.0,53.0
287,52.0,51.0,53.0,52.0,52.0
288,52.0,53.0,53.0,52.0,55.0
289,52.0,53.0,52.0,54.0,53.0
290,55.0,52.0,53.0,52.0,51.0
291,53.0,53.0,56.0,51.0,52.0
292,52.0,52.0,52.0,52.0,54.0
293,53.0,52.0,51.0,53.0,53.0
294,53.0,50.0,52.0,52.0,51.0
295,51.0,53.0,52.0,52.0,50.0
296,51.0,54.0,55.0,51.0,53.0
297,53.0,51.0,54.0,54.0,51.0
298,54.0,52.0,55.0,51.0,51.0
299,52.0,51.0,53.0,52.0,52.0
300,51.0,51.0,51.0,54.0,53.0
301,53.0,52.0,53.0,52.0,52.0
302,51.0,51.0,54.0,54.0,53.0
303,52.0,54.0,53.0,51.0,52.0
304,52.0,53.0,53.0,52.0,53.0
305,52.0,51.0,53.0,53.0,54.0
306,53.0,53.0,54.0,53.0,54.0
307,54.0,52.0,53.0,52.0,52.0
308,51.0,51.0,53.0,51.0,54.0
309,52.0,53.0,53.0,52.0,53.0
310,52.0,53.0,52.0,55.0,54.0
311,52.0,52.0,53.0,50.0,51.0
312,51.0,52.0,52.0,51.0,54.0
313,52.0,50.0,55.0,51.0,54.0
314,51.0,54.0,54.0,50.0,52.0
315,52.0,54.0,52.0,53.0,55.0
316,55.0,52.0,52.0,53.0,54.0
317,53.0,54.0,53.0,52.0,53.0
318,53.0,54.0,54.0,51.0,55.0
319,52.0,52.0,52.0,53.0,53.0
320,54.0,53.0,52.0,53.0,52.0
321,54.0,52.0,53.0,52.0,51.0
322,54.0,53.0,53.0,54.0,51.0
323,52.0,51.0,55.0,54.0,52.0
324,51.0,48.0,53.0,53.0,51.0
325,53.0,51.0,54.0,52.0,54.0
326,52.0,52.0,54.0,53.0,53.0
327,53.0,53.0,52.0,52.0,53.0
328,52.0,51.0,53.0,51.0,53.0
329,51.0,53.0,54.0,52.0,52.0
330,55.0,53.0,54.0,52.0,53.0
331,52.0,52.0,53.0,52.0,52.0
332,51.0,52.0,53.0,52.0,52.0
333,52.0,51.0,54.0,51.0,52.0
334,51.0,52.0,53.0,52.0,53.0
335,53.0,53.0,53.0,53.0,54.0
336,54.0,50.0,53.0,52.0,52.0
337,54.0,48.0,53.0,53.0,53.0
338,52.0,49.0,54.0,51.0,53.0
339,53.0,52.0,53.0,53.0,52.0
340,51.0,54.0,52.0,53.0,53.0
341,50.0,52.0,52.0,51.0,52.0
342,52.0,51.0,53.0,51.0,56.0
343,53.0,52.0,54.0,51.0,54.0
344,53.0,50.0,55.0,53.0,52.0
345,52.0,54.0,54.0,52.0,52.0
346,51.0,51.0,53.0,51.0,51.0
347,53.0,53.0,53.0,53.0,53.0
348,52.0,51.0,53.0,53.0,52.0
349,53.0,51.0,53.0,53.0,52.0
350,52.0,51.0,53.0,52.0,53.0
351,51.0,50.0,53.0,52.0,52.0
352,53.0,51.0,53.0,52.0,52.0
353,51.0,50.0,55.0,53.0,52.0
354,53.0,52.0,51.0,53.0,51.0
355,54.0,52.0,51.0,53.0,53.0
356,51.0,51.0,53.0,53.0,52.0
357,53.0,53.0,52.0,52.0,51.0
358,53.0,54.0,53.0,53.0,52.0
359,51.0,51.0,55.0,52.0,53.0
360,52.0,53.0,52.0,53.0,52.0
361,51.0,52.0,53.0,54.0,52.0
362,52.0,52.0,54.0,53.0,53.0
363,53.0,51.0,52.0,51.0,52.0
364,52.0,51.0,52.0,52.0,52.0
365,51.0,53.0,52.0,51.0,53.0
366,52.0,53.0,52.0,52.0,51.0
367,52.0,52.0,50.0,51.0,54.0
368,54.0,54.0,50.0,51.0,51.0
369,51.0,53.0,52.0,52.0,52.0
370,52.0,51.0,54.0,54.0,53.0
371,52.0,52.0,53.0,53.0,54.0
372,52.0,52.0,53.0,53.0,52.0
373,52.0,51.0,53.0,53.0,52.0
374,53.0,51.0,54.0,52.0,53.0
375,51.0,52.0,53.0,51.0,53.0
376,53.0,51.0,52.0,52.0,52.0
377,53.0,53.0,54.0,53.0,52.0
378,53.0,52.0,52.0,52.0,52.0
379,51.0,53.0,53.0,51.0,53.0
380,53.0,53.0,52.0,52.0,53.0
381,52.0,53.0,53.0,53.0,52.0
382,52.0,52.0,53.0,51.0,51.0
383,52.0,52.0,52.0,52.0,51.0
384,51.0,52.0,52.0,52.0,52.0
385,51.0,53.0,52.0,52.0,52.0
386,50.0,49.0,54.0,53.0,52.0
387,50.0,51.0,52.0,53.0,53.0
388,50.0,53.0,53.0,49.0,54.0
389,51.0,53.0,52.0,54.0,53.0
390,51.0,53.0,51.0,54.0,55.0
391,51.0,52.0,53.0,51.0,52.0
392,51.0,53.0,52.0,55.0,52.0
393,51.0,54.0,52.0,52.0,52.0
394,50.0,51.0,53.0,52.0,51.0
395,53.0,52.0,51.0,54.0,52.0
396,55.0,54.0,53.0,51.0,52.0
397,52.0,54.0,51.0,52.0,52.0
398,54.0,53.0,51.0,52.0,52.0
399,51.0,53.0,51.0,53.0,51.0
400,52.0,52.0,53.0,53.0,53.0
401,52.0,52.0,52.0,52.0,51.0
402,51.0,52.0,51.0,52.0,51.0
403,52.0,52.0,54.0,52.0,53.0
404,51.0,51.0,54.0,52.0,53.0
405,53.0,53.0,52.0,52.0,53.0
406,52.0,53.0,53.0,50.0,53.0
407,52.0,53.0,53.0,52.0,54.0
408,50.0,54.0,54.0,54.0,53.0
409,53.0,52.0,52.0,52.0,53.0
410,50.0,52.0,53.0,52.0,54.0
411,51.0,52.0,53.0,53.0,54.0
412,51.0,52.0,52.0,53.0,54.0
413,52.0,50.0,54.0,52.0,54.0
414,51.0,52.0,53.0,52.0,51.0
415,53.0,50.0,52.0,52.0,54.0
416,51.0,52.0,54.0,52.0,54.0
417,51.0,52.0,51.0,52.0,53.0
418,51.0,53.0,50.0,53.0,55.0
419,52.0,53.0,52.0,52.0,51.0
420,55.0,54.0,51.0,53.0,52.0
421,51.0,53.0,54.0,54.0,51.0
422,49.0,52.0,53.0,53.0,51.0
423,52.0,50.0,53.0,51.0,51.0
424,53.0,53.0,55.0,52.0,52.0
425,54.0,52.0,51.0,49.0,51.0
426,52.0,53.0,54.0,49.0,52.0
427,51.0,53.0,51.0,55.0,54.0
428,50.0,54.0,54.0,53.0,53.0
429,51.0,54.0,53.0,53.0,53.0
430,55.0,54.0,52.0,52.0,51.0
431,51.0,50.0,54.0,53.0,54.0
432,53.0,52.0,52.0,53.0,53.0
433,53.0,54.0,53.0,52.0,53.0
434,52.0,51.0,53.0,51.0,52.0
435,53.0,51.0,53.0,51.0,53.0
436,51.0,49.0,53.0,52.0,53.0
437,51.0,49.0,53.0,51.0,53.0
438,51.0,52.0,54.0,52.0,52.0
439,51.0,53.0,56.0,54.0,51.0
440,52.0,54.0,53.0,53.0,53.0
441,53.0,52.0,54.0,52.0,53.0
442,52.0,51.0,54.0,53.0,53.0
443,52.0,51.0,54.0,52.0,53.0
444,53.0,52.0,54.0,52.0,52.0
445,54.0,52.0,54.0,53.0,52.0
446,49.0,52.0,54.0,53.0,54.0
447,51.0,53.0,52.0,52.0,53.0
448,51.0,53.0,52.0,54.0,53.0
449,51.0,49.0,52.0,53.0,53.0
450,51.0,53.0,53.0,52.0,53.0
451,51.0,51.0,52.0,51.0,53.0
452,51.0,52.0,51.0,53.0,53.0
453,53.0,51.0,52.0,51.0,50.0
454,53.0,52.0,53.0,54.0,53.0
455,51.0,51.0,53.0,54.0,53.0
456,52.0,51.0,51.0,52.0,51.0
457,52.0,51.0,53.0,52.0,53.0
458,52.0,51.0,53.0,52.0,50.0
459,54.0,53.0,54.0,52.0,50.0
460,52.0,53.0,55.0,54.0,54.0
461,51.0,50.0,52.0,52.0,52.0
462,51.0,53.0,53.0,51.0,52.0
463,51.0,52.0,53.0,53.0,52.0
464,52.0,52.0,51.0,51.0,53.0
465,53.0,53.0,53.0,53.0,53.0
466,54.0,51.0,52.0,52.0,52.0
467,52.0,52.0,51.0,52.0,52.0
468,51.0,51.0,54.0,52.0,51.0
469,53.0,50.0,55.0,54.0,51.0
470,51.0,52.0,53.0,53.0,51.0
471,52.0,51.0,53.0,52.0,52.0
472,53.0,51.0,54.0,53.0,53.0
473,51.0,49.0,55.0,53.0,51.0
474,51.0,51.0,53.0,52.0,52.0
475,52.0,52.0,52.0,51.0,51.0
476,51.0,51.0,52.0,51.0,52.0
477,52.0,52.0,52.0,52.0,52.0
478,51.0,52.0,54.0,53.0,52.0
479,50.0,51.0,53.0,54.0,50.0
480,52.0,52.0,51.0,56.0,52.0
481,53.0,51.0,53.0,51.0,50.0
482,52.0,51.0,52.0,50.0,53.0
483,50.0,50.0,54.0,52.0,54.0
484,51.0,52.0,55.0,54.0,51.0
485,53.0,51.0,54.0,52.0,52.0
486,52.0,51.0,55.0,53.0,52.0
487,51.0,52.0,53.0,51.0,51.0
488,51.0,52.0,55.0,52.0,53.0
489,51.0,51.0,52.0,52.0,51.0
490,53.0,54.0,53.0,54.0,52.0
491,51.0,53.0,53.0,52.0,53.0
492,55.0,53.0,52.0,55.0,53.0
493,52.0,53.0,52.0,52.0,48.0
494,53.0,52.0,53.0,53.0,52.0
495,54.0,52.0,53.0,52.0,53.0
496,52.0,51.0,56.0,54.0,52.0
497,51.0,53.0,55.0,52.0,52.0
498,49.0,51.0,55.0,52.0,51.0
499,51.0,50.0,53.0,53.0,51.0
500,52.0,51.0,52.0,52.0,52.0
501,52.0,51.0,53.0,53.0,53.0
502,53.0,54.0,53.0,53.0,52.0
503,51.0,52.0,55.0,53.0,54.0
504,50.0,54.0,52.0,54.0,53.0
505,53.0,52.0,54.0,52.0,50.0
506,53.0,52.0,53.0,53.0,54.0
507,50.0,53.0,52.0,54.0,52.0
508,52.0,53.0,53.0,53.0,51.0
509,51.0,53.0,53.0,54.0,51.0
510,53.0,52.0,53.0,53.0,53.0
511,52.0,53.0,53.0,53.0,52.0
512,50.0,53.0,52.0,51.0,54.0
513,52.0,53.0,53.0,53.0,53.0
514,52.0,53.0,53.0,53.0,52.0
515,51.0,51.0,52.0,52.0,53.0
516,51.0,52.0,52.0,53.0,52.0
517,51.0,54.0,55.0,55.0,51.0
518,51.0,52.0,49.0,54.0,50.0
519,52.0,53.0,52.0,52.0,53.0
520,53.0,51.0,56.0,53.0,53.0
521,51.0,52.0,53.0,52.0,53.0
522,50.0,53.0,51.0,54.0,50.0
523,50.0,52.0,53.0,53.0,50.0
524,51.0,53.0,54.0,52.0,49.0
525,51.0,53.0,51.0,54.0,52.0
526,51.0,53.0,53.0,53.0,53.0
527,51.0,54.0,52.0,53.0,52.0
528,51.0,51.0,51.0,54.0,51.0
529,52.0,51.0,53.0,54.0,51.0
530,52.0,51.0,52.0,54.0,52.0
531,53.0,52.0,53.0,55.0,51.0
532,52.0,53.0,53.0,52.0,53.0
533,52.0,53.0,52.0,54.0,51.0
534,53.0,53.0,55.0,54.0,52.0
535,51.0,51.0,54.0,53.0,52.0
536,52.0,52.0,52.0,54.0,54.0
537,51.0,53.0,54.0,53.0,52.0
538,51.0,53.0,53.0,52.0,54.0
539,51.0,53.0,53.0,52.0,52.0
540,53.0,54.0,55.0,52.0,52.0
541,49.0,54.0,54.0,52.0,52.0
542,52.0,53.0,50.0,50.0,52.0
543,53.0,52.0,54.0,53.0,53.0
544,52.0,52.0,55.0,52.0,52.0
545,52.0,52.0,50.0,53.0,52.0
546,53.0,53.0,56.0,52.0,53.0
547,51.0,52.0,52.0,52.0,53.0
548,52.0,51.0,56.0,52.0,51.0
549,50.0,52.0,52.0,54.0,52.0
550,53.0,53.0,52.0,52.0,51.0
551,54.0,51.0,53.0,53.0,50.0
552,52.0,53.0,51.0,52.0,53.0
553,51.0,51.0,51.0,54.0,52.0
554,53.0,51.0,55.0,54.0,52.0
555,52.0,53.0,53.0,53.0,52.0
556,53.0,53.0,51.0,52.0,50.0
557,52.0,52.0,53.0,52.0,52.0
558,51.0,52.0,53.0,54.0,52.0
559,52.0,52.0,52.0,54.0,53.0
560,52.0,52.0,52.0,51.0,53.0
561,53.0,52.0,52.0,52.0,53.0
562,51.0,52.0,53.0,53.0,52.0
563,51.0,53.0,53.0,52.0,52.0
564,50.0,52.0,53.0,52.0,54.0
565,53.0,51.0,52.0,50.0,53.0
566,51.0,54.0,52.0,54.0,52.0
567,52.0,53.0,53.0,52.0,53.0
568,50.0,53.0,54.0,53.0,52.0
569,49.0,53.0,52.0,55.0,52.0
570,50.0,52.0,53.0,52.0,53.0
571,52.0,52.0,55.0,51.0,50.0
572,51.0,51.0,54.0,52.0,53.0
573,51.0,52.0,53.0,52.0,52.0
574,51.0,53.0,53.0,51.0,54.0
575,52.0,52.0,52.0,52.0,53.0
576,52.0,52.0,52.0,52.0,51.0
577,51.0,52.0,53.0,52.0,53.0
578,52.0,52.0,53.0,53.0,53.0
579,50.0,54.0,52.0,52.0,52.0
580,50.0,51.0,54.0,54.0,51.0
581,51.0,52.0,54.0,54.0,50.0
582,52.0,54.0,54.0,54.0,50.0
583,53.0,51.0,54.0,52.0,52.0
584,52.0,50.0,52.0,53.0,50.0
585,52.0,51.0,54.0,53.0,51.0
586,50.0,52.0,53.0,53.0,51.0
587,52.0,51.0,52.0,54.0,53.0
588,52.0,51.0,54.0,53.0,52.0
589,52.0,53.0,53.0,53.0,53.0
590,52.0,53.0,54.0,53.0,53.0
591,53.0,53.0,52.0,54.0,52.0
592,52.0,53.0,52.0,53.0,53.0
593,53.0,53.0,53.0,52.0,55.0
594,52.0,52.0,53.0,52.0,54.0
595,52.0,53.0,52.0,52.0,50.0
596,53.0,50.0,53.0,53.0,52.0
597,51.0,51.0,53.0,53.0,52.0
598,49.0,53.0,53.0,52.0,54.0
599,53.0,52.0,54.0,53.0,54.0
600,52.0,52.0,52.0,52.0,50.0
601,50.0,52.0,52.0,51.0,53.0
602,52.0,52.0,52.0,51.0,51.0
603,52.0,54.0,50.0,52.0,50.0
604,55.0,51.0,51.0,53.0,52.0
605,51.0,52.0,52.0,51.0,54.0
606,52.0,52.0,53.0,50.0,53.0
607,50.0,52.0,53.0,51.0,53.0
608,51.0,50.0,53.0,52.0,54.0
609,52.0,51.0,53.0,54.0,54.0
610,51.0,51.0,54.0,52.0,51.0
611,50.0,54.0,52.0,52.0,53.0
612,52.0,55.0,51.0,53.0,52.0
613,51.0,50.0,54.0,52.0,51.0
614,52.0,53.0,54.0,51.0,53.0
615,52.0,55.0,54.0,52.0,53.0
616,49.0,52.0,52.0,54.0,51.0
617,52.0,51.0,53.0,52.0,51.0
618,50.0,53.0,55.0,52.0,53.0
619,51.0,52.0,53.0,52.0,53.0
620,49.0,52.0,55.0,53.0,51.0
621,51.0,51.0,54.0,54.0,54.0
622,52.0,50.0,52.0,52.0,53.0
623,51.0,50.0,52.0,52.0,51.0
624,54.0,52.0,54.0,54.0,52.0
625,52.0,51.0,54.0,53.0,52.0
626,53.0,50.0,52.0,54.0,52.0
627,51.0,53.0,53.0,53.0,52.0
628,51.0,53.0,55.0,52.0,50.0
629,50.0,52.0,54.0,52.0,51.0
630,53.0,52.0,55.0,54.0,51.0
