,event_0,event_1,event_2,event_3,event_4
121,48.0,53.0,53.0,53.0,50.0
122,52.0,53.0,54.0,55.0,56.0
123,54.0,50.0,51.0,53.0,54.0
124,50.0,50.0,47.0,49.0,51.0
125,46.0,54.0,52.0,50.0,55.0
126,53.0,53.0,56.0,54.0,51.0
127,58.0,52.0,53.0,54.0,53.0
128,49.0,51.0,47.0,48.0,52.0
129,48.0,54.0,53.0,50.0,53.0
130,55.0,53.0,56.0,55.0,53.0
131,51.0,53.0,50.0,53.0,52.0
132,48.0,53.0,50.0,50.0,54.0
133,51.0,54.0,52.0,52.0,53.0
134,54.0,54.0,56.0,54.0,52.0
135,53.0,53.0,51.0,55.0,51.0
136,49.0,53.0,49.0,52.0,52.0
137,49.0,54.0,55.0,54.0,54.0
138,55.0,52.0,51.0,52.0,52.0
139,50.0,51.0,53.0,51.0,50.0
140,52.0,53.0,53.0,52.0,55.0
141,54.0,53.0,51.0,53.0,53.0
142,52.0,50.0,54.0,53.0,53.0
143,51.0,55.0,52.0,50.0,51.0
144,50.0,53.0,54.0,51.0,51.0
145,52.0,53.0,54.0,52.0,52.0
146,52.0,52.0,51.0,50.0,50.0
147,51.0,49.0,53.0,52.0,52.0
148,54.0,53.0,54.0,54.0,51.0
149,52.0,50.0,52.0,55.0,52.0
150,51.0,51.0,52.0,52.0,53.0
151,52.0,53.0,50.0,51.0,51.0
152,51.0,51.0,55.0,51.0,54.0
153,53.0,52.0,50.0,52.0,51.0
154,51.0,51.0,52.0,55.0,53.0
155,49.0,53.0,52.0,54.0,53.0
156,50.0,53.0,52.0,52.0,54.0
157,51.0,52.0,55.0,55.0,53.0
158,51.0,54.0,50.0,53.0,52.0
159,51.0,52.0,54.0,53.0,56.0
160,52.0,52.0,51.0,53.0,52.0
161,53.0,52.0,54.0,50.0,54.0
162,54.0,52.0,54.0,51.0,53.0
163,54.0,54.0,51.0,51.0,53.0
164,52.0,53.0,53.0,52.0,53.0
165,51.0,53.0,49.0,52.0,54.0
166,52.0,53.0,53.0,53.0,53.0
167,52.0,53.0,55.0,53.0,55.0
168,54.0,52.0,50.0,53.0,52.0
169,51.0,51.0,53.0,54.0,54.0
170,52.0,54.0,51.0,54.0,53.0
171,53.0,52.0,53.0,52.0,52.0
172,53.0,52.0,54.0,52.0,54.0
173,54.0,52.0,50.0,53.0,53.0
174,52.0,52.0,53.0,50.0,53.0
175,53.0,53.0,50.0,54.0,52.0
176,50.0,52.0,52.0,53.0,55.0
177,55.0,50.0,55.0,52.0,54.0
178,53.0,52.0,48.0,50.0,52.0
179,48.0,50.0,55.0,52.0,54.0
180,52.0,52.0,53.0,51.0,53.0
181,53.0,52.0,53.0,52.0,52.0
182,51.0,53.0,48.0,52.0,53.0
183,52.0,54.0,55.0,50.0,53.0
184,50.0,51.0,54.0,52.0,55.0
185,54.0,51.0,47.0,52.0,53.0
186,52.0,52.0,54.0,53.0,51.0
187,52.0,53.0,56.0,52.0,54.0
188,53.0,51.0,50.0,51.0,53.0
189,53.0,51.0,53.0,56.0,52.0
190,54.0,51.0,53.0,51.0,52.0
191,51.0,51.0,52.0,53.0,52.0
192,51.0,53.0,51.0,54.0,53.0
193,53.0,52.0,52.0,52.0,52.0
194,51.0,50.0,55.0,53.0,53.0
195,53.0,52.0,52.0,51.0,54.0
196,53.0,51.0,51.0,52.0,51.0
197,50.0,53.0,54.0,53.0,52.0
198,54.0,52.0,56.0,51.0,50.0
199,50.0,53.0,55.0,53.0,53.0
200,53.0,54.0,51.0,52.0,53.0
201,52.0,54.0,59.0,54.0,53.0
202,51.0,51.0,51.0,50.0,56.0
203,51.0,52.0,52.0,51.0,53.0
204,51.0,52.0,54.0,55.0,52.0
205,53.0,54.0,51.0,52.0,55.0
206,52.0,50.0,54.0,53.0,52.0
207,52.0,53.0,55.0,52.0,52.0
208,51.0,54.0,53.0,53.0,54.0
209,50.0,54.0,51.0,53.0,55.0
210,54.0,52.0,55.0,52.0,55.0
211,52.0,52.0,53.0,52.0,51.0
212,52.0,53.0,52.0,53.0,53.0
213,54.0,54.0,51.0,53.0,53.0
214,52.0,53.0,54.0,51.0,54.0
215,53.0,54.0,51.0,51.0,53.0
216,50.0,52.0,53.0,53.0,54.0
217,53.0,51.0,53.0,52.0,53.0
218,53.0,51.0,53.0,53.0,51.0
219,54.0,50.0,54.0,53.0,54.0
220,53.0,55.0,52.0,53.0,52.0
221,53.0,53.0,55.0,54.0,53.0
222,53.0,53.0,52.0,52.0,53.0
223,52.0,53.0,53.0,53.0,52.0
224,53.0,53.0,54.0,51.0,52.0
225,52.0,53.0,52.0,54.0,51.0
226,52.0,53.0,53.0,52.0,51.0
227,54.0,54.0,54.0,52.0,51.0
228,53.0,53.0,52.0,51.0,52.0
229,51.0,51.0,55.0,54.0,54.0
230,52.0,52.0,53.0,53.0,54.0
231,52.0,52.0,52.0,55.0,51.0
232,53.0,54.0,53.0,54.0,55.0
233,53.0,51.0,53.0,54.0,52.0
234,52.0,52.0,53.0,52.0,53.0
235,54.0,53.0,52.0,52.0,52.0
236,52.0,52.0,52.0,54.0,52.0
237,53.0,52.0,55.0,54.0,53.0
238,52.0,50.0,52.0,53.0,51.0
239,53.0,53.0,51.0,52.0,54.0
240,52.0,52.0,52.0,51.0,54.0
241,51.0,52.0,53.0,51.0,51.0
242,52.0,55.0,51.0,52.0,53.0
243,53.0,55.0,53.0,51.0,52.0
244,52.0,54.0,52.0,54.0,54.0
245,52.0,51.0,52.0,52.0,54.0
246,52.0,50.0,54.0,54.0,51.0
247,53.0,53.0,53.0,54.0,54.0
248,52.0,53.0,53.0,51.0,53.0
249,51.0,53.0,53.0,54.0,52.0
250,53.0,52.0,52.0,52.0,52.0
251,54.0,52.0,54.0,52.0,53.0
252,53.0,54.0,54.0,53.0,53.0
253,53.0,53.0,53.0,53.0,51.0
254,53.0,53.0,53.0,54.0,54.0
255,53.0,53.0,52.0,51.0,53.0
256,53.0,52.0,53.0,53.0,52.0
257,50.0,53.0,52.0,53.0,53.0
258,54.0,52.0,52.0,53.0,52.0
259,53.0,50.0,52.0,52.0,53.0
260,51.0,52.0,53.0,53.0,53.0
261,53.0,50.0,54.0,51.0,53.0
262,53.0,54.0,54.0,52.0,53.0
263,53.0,55.0,53.0,51.0,51.0
264,52.0,51.0,52.0,50.0,53.0
265,52.0,54.0,51.0,52.0,50.0
266,54.0,52.0,55.0,52.0,52.0
267,53.0,54.0,53.0,52.0,52.0
268,54.0,53.0,48.0,54.0,50.0
269,51.0,52.0,52.0,52.0,54.0
270,53.0,54.0,51.0,52.0,53.0
271,52.0,51.0,52.0,51.0,51.0
272,53.0,51.0,53.0,55.0,53.0
273,53.0,53.0,51.0,51.0,53.0
274,52.0,52.0,53.0,52.0,52.0
275,52.0,52.0,50.0,51.0,53.0
276,52.0,51.0,54.0,52.0,52.0
277,52.0,52.0,53.0,53.0,55.0
278,52.0,53.0,53.0,53.0,53.0
279,49.0,52.0,54.0,51.0,55.0
280,53.0,54.0,52.0,51.0,53.0
281,52.0,52.0,53.0,53.0,53.0
282,49.0,55.0,53.0,53.0,52.0
283,53.0,54.0,52.0,52.0,53.0
284,52.0,50.0,53.0,52.0,52.0
285,51.0,54.0,52.0,53.0,52.0
286,54.0,51.0,54.0,53.0,54.0
287,52.0,52.0,53.0,53.0,53.0
288,53.0,53.0,52.0,52.0,53.0
289,53.0,51.0,52.0,53.0,51.0
290,52.0,52.0,51.0,53.0,53.0
291,50.0,53.0,54.0,53.0,55.0
292,51.0,52.0,53.0,52.0,52.0
293,53.0,52.0,52.0,51.0,51.0
294,52.0,50.0,53.0,51.0,54.0
295,54.0,51.0,51.0,54.0,53.0
296,50.0,50.0,52.0,52.0,53.0
297,54.0,53.0,51.0,52.0,51.0
298,53.0,52.0,53.0,54.0,50.0
299,51.0,51.0,52.0,50.0,54.0
300,54.0,53.0,51.0,49.0,53.0
301,50.0,50.0,52.0,53.0,56.0
302,52.0,53.0,53.0,54.0,52.0
303,51.0,52.0,52.0,52.0,51.0
304,50.0,52.0,51.0,53.0,53.0
305,52.0,54.0,53.0,52.0,52.0
306,51.0,53.0,50.0,52.0,53.0
307,53.0,49.0,52.0,50.0,55.0
308,53.0,51.0,55.0,50.0,51.0
309,51.0,52.0,52.0,51.0,53.0
310,52.0,53.0,50.0,50.0,52.0
311,51.0,50.0,55.0,52.0,54.0
312,52.0,53.0,51.0,53.0,51.0
313,51.0,54.0,48.0,50.0,52.0
314,50.0,53.0,53.0,51.0,54.0
315,53.0,53.0,52.0,53.0,51.0
316,52.0,53.0,51.0,53.0,53.0
317,52.0,54.0,52.0,54.0,52.0
318,52.0,50.0,53.0,52.0,50.0
319,52.0,52.0,53.0,53.0,52.0
320,53.0,52.0,51.0,55.0,53.0
321,52.0,52.0,52.0,53.0,53.0
322,52.0,51.0,54.0,55.0,52.0
323,52.0,53.0,52.0,51.0,52.0
324,51.0,52.0,50.0,52.0,52.0
325,52.0,54.0,53.0,52.0,53.0
326,51.0,52.0,52.0,49.0,55.0
327,54.0,54.0,50.0,51.0,52.0
328,49.0,50.0,51.0,52.0,53.0
329,53.0,52.0,53.0,50.0,54.0
330,52.0,54.0,51.0,51.0,52.0
331,51.0,52.0,51.0,53.0,52.0
332,55.0,53.0,51.0,54.0,52.0
333,52.0,51.0,53.0,52.0,54.0
334,51.0,53.0,52.0,53.0,52.0
335,50.0,52.0,51.0,52.0,52.0
336,50.0,51.0,54.0,54.0,53.0
337,51.0,53.0,51.0,52.0,55.0
338,49.0,50.0,52.0,51.0,54.0
339,51.0,52.0,53.0,52.0,54.0
340,51.0,52.0,53.0,51.0,53.0
341,51.0,52.0,52.0,53.0,53.0
342,53.0,54.0,50.0,53.0,52.0
343,49.0,52.0,53.0,53.0,53.0
344,51.0,53.0,54.0,54.0,52.0
345,53.0,52.0,50.0,52.0,52.0
346,53.0,52.0,52.0,52.0,50.0
347,54.0,54.0,51.0,54.0,53.0
348,51.0,53.0,51.0,51.0,53.0
349,53.0,53.0,53.0,52.0,52.0
350,52.0,53.0,51.0,52.0,51.0
351,51.0,53.0,54.0,56.0,51.0
352,53.0,53.0,52.0,51.0,54.0
353,53.0,51.0,52.0,51.0,52.0
354,54.0,54.0,53.0,52.0,53.0
355,52.0,50.0,53.0,52.0,52.0
356,51.0,53.0,53.0,54.0,50.0
357,54.0,54.0,52.0,53.0,54.0
358,51.0,52.0,51.0,53.0,53.0
359,53.0,53.0,53.0,50.0,54.0
360,53.0,52.0,51.0,52.0,53.0
361,51.0,54.0,53.0,54.0,54.0
362,53.0,54.0,53.0,49.0,55.0
363,50.0,53.0,53.0,52.0,53.0
364,52.0,56.0,54.0,53.0,53.0
365,52.0,53.0,52.0,51.0,52.0
366,52.0,53.0,53.0,54.0,53.0
367,53.0,51.0,50.0,52.0,51.0
368,50.0,53.0,51.0,54.0,51.0
369,51.0,54.0,53.0,53.0,55.0
370,52.0,52.0,51.0,49.0,52.0
371,51.0,51.0,52.0,52.0,50.0
372,53.0,53.0,52.0,51.0,53.0
373,50.0,53.0,53.0,53.0,51.0
374,51.0,52.0,52.0,54.0,53.0
375,53.0,51.0,51.0,51.0,53.0
376,52.0,55.0,53.0,52.0,52.0
377,50.0,55.0,53.0,53.0,54.0
378,52.0,52.0,52.0,52.0,53.0
379,53.0,54.0,54.0,52.0,56.0
380,53.0,52.0,54.0,51.0,53.0
381,53.0,52.0,53.0,55.0,52.0
382,52.0,52.0,51.0,53.0,54.0
383,52.0,53.0,53.0,52.0,51.0
384,52.0,55.0,52.0,53.0,54.0
385,52.0,54.0,53.0,51.0,52.0
386,51.0,52.0,52.0,54.0,54.0
387,53.0,54.0,52.0,54.0,53.0
388,52.0,52.0,53.0,54.0,52.0
389,52.0,53.0,52.0,52.0,53.0
390,53.0,51.0,53.0,52.0,51.0
391,51.0,52.0,55.0,52.0,53.0
392,52.0,53.0,52.0,53.0,52.0
393,53.0,51.0,54.0,53.0,52.0
394,52.0,52.0,54.0,54.0,54.0
395,52.0,52.0,53.0,54.0,52.0
396,51.0,52.0,52.0,55.0,52.0
397,52.0,52.0,51.0,53.0,53.0
398,51.0,52.0,55.0,52.0,51.0
399,52.0,53.0,54.0,52.0,55.0
400,53.0,53.0,51.0,52.0,53.0
401,52.0,52.0,52.0,53.0,53.0
402,53.0,53.0,51.0,52.0,54.0
403,51.0,50.0,53.0,53.0,51.0
404,51.0,51.0,52.0,53.0,55.0
405,52.0,53.0,53.0,52.0,50.0
406,51.0,53.0,55.0,53.0,52.0
407,53.0,51.0,51.0,51.0,52.0
408,52.0,53.0,53.0,52.0,51.0
409,52.0,53.0,51.0,52.0,53.0
410,54.0,53.0,52.0,53.0,52.0
411,50.0,51.0,53.0,53.0,54.0
412,54.0,52.0,51.0,50.0,52.0
413,52.0,53.0,53.0,54.0,52.0
414,52.0,53.0,55.0,52.0,55.0
415,52.0,52.0,52.0,52.0,51.0
416,51.0,55.0,52.0,50.0,53.0
417,53.0,53.0,54.0,50.0,52.0
418,51.0,53.0,53.0,53.0,51.0
419,54.0,53.0,52.0,53.0,53.0
420,52.0,53.0,54.0,53.0,51.0
421,52.0,53.0,55.0,51.0,52.0
422,52.0,52.0,52.0,54.0,53.0
423,50.0,51.0,53.0,54.0,53.0
424,52.0,54.0,52.0,53.0,53.0
425,53.0,51.0,52.0,52.0,53.0
426,51.0,51.0,52.0,54.0,53.0
427,52.0,52.0,53.0,51.0,51.0
428,52.0,53.0,52.0,52.0,52.0
429,51.0,54.0,51.0,53.0,52.0
430,52.0,54.0,51.0,53.0,51.0
431,53.0,52.0,54.0,54.0,51.0
432,54.0,52.0,54.0,51.0,52.0
433,51.0,52.0,52.0,54.0,52.0
434,52.0,53.0,52.0,54.0,52.0
435,53.0,52.0,53.0,49.0,50.0
436,52.0,51.0,52.0,50.0,53.0
437,54.0,53.0,52.0,53.0,53.0
438,51.0,54.0,52.0,50.0,52.0
439,53.0,54.0,55.0,51.0,54.0
440,52.0,52.0,53.0,55.0,52.0
441,53.0,53.0,52.0,52.0,52.0
442,50.0,52.0,53.0,49.0,52.0
443,51.0,52.0,52.0,52.0,53.0
444,53.0,52.0,54.0,53.0,53.0
445,51.0,53.0,53.0,51.0,50.0
446,52.0,52.0,53.0,52.0,53.0
447,53.0,53.0,52.0,55.0,53.0
448,52.0,51.0,53.0,53.0,51.0
449,54.0,54.0,54.0,53.0,52.0
450,53.0,52.0,55.0,54.0,52.0
451,51.0,51.0,51.0,54.0,51.0
452,55.0,52.0,53.0,53.0,53.0
453,54.0,51.0,51.0,52.0,53.0
454,50.0,52.0,52.0,54.0,52.0
455,53.0,51.0,53.0,52.0,52.0
456,55.0,50.0,53.0,53.0,54.0
457,52.0,52.0,53.0,50.0,52.0
458,51.0,53.0,55.0,51.0,52.0
459,54.0,53.0,54.0,53.0,53.0
460,53.0,53.0,52.0,52.0,51.0
461,52.0,53.0,53.0,53.0,52.0
462,53.0,52.0,51.0,51.0,52.0
463,52.0,52.0,54.0,51.0,52.0
464,51.0,53.0,52.0,53.0,53.0
465,52.0,55.0,50.0,51.0,53.0
466,54.0,52.0,52.0,53.0,53.0
467,54.0,53.0,52.0,51.0,53.0
468,52.0,50.0,53.0,52.0,53.0
469,52.0,53.0,52.0,53.0,53.0
470,53.0,50.0,54.0,51.0,52.0
471,52.0,54.0,53.0,53.0,53.0
472,53.0,54.0,52.0,52.0,51.0
473,49.0,52.0,53.0,52.0,52.0
474,52.0,53.0,53.0,51.0,55.0
475,54.0,52.0,53.0,50.0,53.0
476,52.0,52.0,53.0,54.0,55.0
477,52.0,52.0,53.0,51.0,53.0
478,53.0,53.0,54.0,52.0,53.0
479,52.0,52.0,50.0,52.0,52.0
480,54.0,52.0,50.0,51.0,51.0
481,54.0,53.0,53.0,53.0,52.0
482,54.0,52.0,52.0,54.0,49.0
483,53.0,51.0,52.0,54.0,52.0
484,53.0,53.0,54.0,51.0,53.0
485,53.0,51.0,52.0,53.0,52.0
486,53.0,52.0,53.0,55.0,51.0
487,56.0,52.0,52.0,50.0,51.0
488,52.0,54.0,52.0,52.0,53.0
489,53.0,53.0,54.0,52.0,54.0
490,52.0,53.0,52.0,51.0,50.0
491,53.0,53.0,52.0,53.0,51.0
492,52.0,53.0,52.0,51.0,53.0
493,51.0,51.0,53.0,53.0,52.0
494,53.0,53.0,53.0,53.0,51.0
495,53.0,53.0,51.0,51.0,51.0
496,53.0,54.0,52.0,52.0,52.0
497,53.0,54.0,53.0,51.0,52.0
498,52.0,53.0,54.0,52.0,52.0
499,53.0,54.0,52.0,51.0,53.0
500,52.0,51.0,52.0,53.0,52.0
501,50.0,53.0,52.0,54.0,53.0
502,55.0,54.0,52.0,53.0,51.0
503,52.0,53.0,52.0,54.0,51.0
504,52.0,55.0,52.0,51.0,50.0
505,53.0,52.0,54.0,52.0,51.0
506,51.0,52.0,53.0,53.0,53.0
507,52.0,53.0,51.0,52.0,52.0
508,52.0,52.0,55.0,53.0,53.0
509,52.0,54.0,51.0,54.0,54.0
510,52.0,53.0,55.0,53.0,52.0
511,50.0,52.0,54.0,52.0,54.0
512,53.0,53.0,51.0,49.0,52.0
513,50.0,52.0,56.0,52.0,54.0
514,54.0,55.0,52.0,51.0,52.0
515,52.0,53.0,51.0,52.0,51.0
516,51.0,53.0,51.0,54.0,52.0
517,53.0,52.0,52.0,53.0,51.0
518,54.0,53.0,55.0,55.0,53.0
519,53.0,54.0,52.0,53.0,50.0
520,52.0,52.0,54.0,51.0,49.0
521,53.0,52.0,53.0,52.0,53.0
522,53.0,52.0,53.0,52.0,51.0
523,52.0,51.0,55.0,51.0,51.0
524,52.0,53.0,51.0,53.0,51.0
525,51.0,53.0,51.0,53.0,52.0
526,50.0,52.0,53.0,51.0,54.0
527,50.0,52.0,52.0,53.0,51.0
528,52.0,54.0,54.0,52.0,51.0
529,54.0,55.0,51.0,50.0,54.0
530,52.0,51.0,52.0,54.0,51.0
531,53.0,52.0,52.0,51.0,53.0
532,53.0,53.0,53.0,52.0,52.0
533,51.0,53.0,53.0,52.0,53.0
534,54.0,53.0,52.0,52.0,54.0
535,51.0,52.0,53.0,51.0,51.0
536,51.0,52.0,54.0,53.0,54.0
537,54.0,52.0,52.0,51.0,52.0
538,52.0,52.0,54.0,52.0,52.0
539,54.0,54.0,50.0,53.0,54.0
540,53.0,51.0,53.0,53.0,53.0
541,52.0,54.0,52.0,52.0,52.0
542,53.0,54.0,50.0,51.0,53.0
543,53.0,53.0,51.0,53.0,52.0
544,55.0,53.0,52.0,53.0,51.0
545,52.0,51.0,54.0,51.0,51.0
546,53.0,55.0,52.0,52.0,53.0
547,52.0,53.0,52.0,52.0,52.0
548,53.0,54.0,54.0,53.0,54.0
549,54.0,55.0,53.0,52.0,54.0
550,52.0,53.0,53.0,54.0,52.0
551,54.0,52.0,52.0,54.0,54.0
552,54.0,56.0,51.0,53.0,54.0
553,53.0,52.0,53.0,54.0,53.0
554,53.0,52.0,53.0,53.0,54.0
555,53.0,54.0,53.0,54.0,53.0
556,53.0,56.0,52.0,53.0,52.0
557,51.0,50.0,52.0,53.0,51.0
558,53.0,54.0,54.0,54.0,53.0
559,54.0,56.0,52.0,52.0,53.0
560,53.0,53.0,52.0,52.0,52.0
561,52.0,51.0,52.0,52.0,53.0
562,51.0,55.0,53.0,53.0,51.0
563,52.0,53.0,53.0,52.0,53.0
564,54.0,52.0,52.0,53.0,51.0
565,52.0,53.0,52.0,55.0,51.0
566,54.0,54.0,51.0,53.0,53.0
567,54.0,54.0,51.0,54.0,53.0
568,52.0,52.0,53.0,52.0,51.0
569,54.0,53.0,54.0,51.0,53.0
570,51.0,54.0,51.0,52.0,52.0
571,53.0,55.0,52.0,54.0,52.0
572,52.0,49.0,51.0,51.0,51.0
573,51.0,53.0,54.0,54.0,52.0
574,53.0,54.0,52.0,51.0,53.0
575,51.0,51.0,52.0,52.0,51.0
576,53.0,54.0,52.0,54.0,54.0
577,53.0,52.0,53.0,52.0,52.0
578,54.0,53.0,51.0,54.0,52.0
579,52.0,52.0,52.0,52.0,53.0
580,52.0,53.0,52.0,53.0,51.0
581,53.0,53.0,52.0,53.0,53.0
582,52.0,55.0,53.0,51.0,52.0
583,55.0,53.0,53.0,53.0,51.0
584,53.0,50.0,51.0,53.0,54.0
585,52.0,57.0,52.0,53.0,54.0
586,55.0,51.0,54.0,52.0,54.0
587,53.0,52.0,52.0,54.0,52.0
588,53.0,54.0,51.0,53.0,52.0
589,52.0,54.0,52.0,52.0,53.0
590,53.0,54.0,52.0,53.0,52.0
591,54.0,53.0,48.0,52.0,52.0
592,53.0,53.0,49.0,51.0,52.0
593,53.0,53.0,53.0,52.0,54.0
594,53.0,53.0,53.0,52.0,51.0
595,53.0,52.0,52.0,53.0,51.0
596,54.0,54.0,53.0,51.0,54.0
597,53.0,55.0,55.0,53.0,52.0
598,53.0,52.0,53.0,53.0,54.0
599,51.0,53.0,52.0,54.0,53.0
600,50.0,54.0,53.0,54.0,52.0
601,52.0,52.0,52.0,53.0,50.0
602,54.0,52.0,52.0,51.0,50.0
603,54.0,52.0,54.0,53.0,52.0
604,53.0,54.0,52.0,52.0,52.0
605,55.0,51.0,53.0,52.0,51.0
606,51.0,51.0,54.0,53.0,52.0
607,53.0,54.0,55.0,51.0,51.0
608,54.0,52.0,54.0,53.0,53.0
609,56.0,52.0,51.0,50.0,52.0
610,50.0,52.0,53.0,50.0,52.0
611,55.0,53.0,52.0,51.0,52.0
612,54.0,54.0,54.0,53.0,52.0
613,51.0,52.0,51.0,52.0,53.0
614,52.0,51.0,50.0,51.0,52.0
615,55.0,52.0,54.0,52.0,53.0
616,52.0,53.0,54.0,52.0,53.0
617,52.0,51.0,52.0,51.0,53.0
618,55.0,52.0,52.0,53.0,53.0
619,54.0,53.0,53.0,50.0,52.0
620,50.0,51.0,54.0,51.0,52.0
621,52.0,53.0,54.0,55.0,52.0
622,53.0,51.0,53.0,52.0,52.0
623,53.0,52.0,54.0,53.0,54.0
624,53.0,52.0,53.0,51.0,52.0
625,49.0,51.0,53.0,53.0,52.0
626,54.0,54.0,53.0,52.0,53.0
627,53.0,51.0,51.0,51.0,51.0
628,49.0,52.0,55.0,54.0,54.0
629,55.0,53.0,53.0,51.0,53.0
630,54.0,52.0,54.0,52.0,53.0
