,event_0,event_1,event_2,event_3,event_4
157,52.0,53.0,54.0,54.0,55.0
158,51.0,52.0,52.0,53.0,51.0
159,52.0,54.0,51.0,53.0,51.0
160,50.0,55.0,51.0,51.0,50.0
161,52.0,51.0,53.0,52.0,53.0
162,53.0,51.0,53.0,53.0,54.0
163,51.0,52.0,53.0,53.0,52.0
164,54.0,53.0,53.0,53.0,52.0
165,52.0,53.0,52.0,51.0,53.0
166,53.0,54.0,53.0,53.0,53.0
167,52.0,53.0,53.0,50.0,54.0
168,51.0,50.0,54.0,51.0,50.0
169,54.0,53.0,53.0,52.0,53.0
170,52.0,49.0,51.0,52.0,53.0
171,55.0,50.0,51.0,52.0,52.0
172,53.0,53.0,53.0,51.0,53.0
173,51.0,52.0,54.0,53.0,51.0
174,56.0,54.0,52.0,52.0,52.0
175,52.0,53.0,52.0,51.0,52.0
176,52.0,52.0,53.0,52.0,50.0
177,51.0,53.0,53.0,52.0,53.0
178,51.0,53.0,54.0,52.0,54.0
179,53.0,53.0,52.0,52.0,53.0
180,52.0,52.0,53.0,52.0,52.0
181,54.0,52.0,55.0,54.0,54.0
182,53.0,52.0,54.0,51.0,52.0
183,53.0,51.0,54.0,53.0,53.0
184,54.0,53.0,52.0,54.0,54.0
185,52.0,52.0,52.0,52.0,52.0
186,55.0,52.0,53.0,54.0,52.0
187,50.0,51.0,53.0,54.0,54.0
188,53.0,50.0,54.0,53.0,52.0
189,54.0,52.0,52.0,52.0,52.0
190,51.0,54.0,53.0,52.0,51.0
191,53.0,52.0,50.0,53.0,52.0
192,50.0,52.0,52.0,51.0,51.0
193,51.0,51.0,52.0,51.0,53.0
194,54.0,52.0,51.0,52.0,51.0
195,51.0,53.0,54.0,54.0,54.0
196,54.0,53.0,54.0,52.0,51.0
197,52.0,52.0,51.0,52.0,52.0
198,52.0,52.0,54.0,53.0,52.0
199,52.0,53.0,52.0,52.0,55.0
200,49.0,52.0,53.0,52.0,52.0
201,52.0,53.0,52.0,51.0,52.0
202,51.0,51.0,55.0,52.0,54.0
203,54.0,50.0,53.0,53.0,52.0
204,51.0,53.0,53.0,52.0,52.0
205,52.0,53.0,55.0,52.0,52.0
206,53.0,53.0,54.0,53.0,52.0
207,52.0,52.0,53.0,53.0,55.0
208,53.0,52.0,54.0,54.0,53.0
209,52.0,53.0,53.0,52.0,53.0
210,52.0,53.0,55.0,53.0,55.0
211,55.0,54.0,55.0,52.0,53.0
212,52.0,52.0,53.0,51.0,52.0
213,52.0,52.0,53.0,54.0,52.0
214,52.0,54.0,52.0,54.0,51.0
215,52.0,53.0,54.0,52.0,50.0
216,53.0,53.0,51.0,53.0,50.0
217,53.0,53.0,53.0,54.0,53.0
218,53.0,52.0,57.0,53.0,51.0
219,53.0,53.0,53.0,54.0,53.0
220,50.0,51.0,54.0,51.0,53.0
221,52.0,53.0,52.0,52.0,52.0
222,51.0,51.0,53.0,54.0,53.0
223,51.0,52.0,55.0,53.0,52.0
224,52.0,52.0,51.0,52.0,54.0
225,53.0,53.0,53.0,49.0,50.0
226,54.0,53.0,54.0,52.0,49.0
227,51.0,52.0,54.0,53.0,52.0
228,51.0,52.0,54.0,54.0,50.0
229,51.0,52.0,53.0,55.0,54.0
230,52.0,51.0,52.0,52.0,53.0
231,56.0,53.0,53.0,53.0,52.0
232,50.0,52.0,51.0,53.0,54.0
233,52.0,52.0,52.0,54.0,50.0
234,52.0,54.0,51.0,53.0,52.0
235,50.0,52.0,52.0,52.0,53.0
236,54.0,51.0,51.0,54.0,52.0
237,53.0,51.0,50.0,52.0,53.0
238,53.0,51.0,52.0,51.0,50.0
239,53.0,51.0,52.0,56.0,53.0
240,51.0,51.0,55.0,50.0,53.0
241,55.0,52.0,52.0,54.0,53.0
242,53.0,53.0,52.0,52.0,53.0
243,54.0,53.0,53.0,52.0,52.0
244,53.0,53.0,53.0,52.0,54.0
245,54.0,52.0,54.0,51.0,53.0
246,53.0,52.0,52.0,53.0,53.0
247,52.0,51.0,54.0,49.0,52.0
248,53.0,52.0,54.0,54.0,50.0
249,52.0,53.0,52.0,54.0,55.0
250,51.0,52.0,55.0,53.0,52.0
251,52.0,52.0,53.0,53.0,51.0
252,51.0,53.0,54.0,53.0,54.0
253,51.0,54.0,53.0,51.0,53.0
254,54.0,52.0,54.0,52.0,52.0
255,53.0,51.0,54.0,53.0,50.0
256,53.0,53.0,52.0,54.0,51.0
257,54.0,52.0,53.0,52.0,53.0
258,52.0,52.0,51.0,52.0,51.0
259,52.0,51.0,53.0,51.0,54.0
260,53.0,50.0,54.0,51.0,51.0
261,51.0,51.0,52.0,51.0,52.0
262,51.0,52.0,54.0,53.0,52.0
263,53.0,52.0,52.0,52.0,52.0
264,53.0,52.0,51.0,54.0,52.0
265,52.0,51.0,53.0,52.0,52.0
266,53.0,53.0,51.0,53.0,53.0
267,52.0,53.0,55.0,54.0,53.0
268,53.0,51.0,52.0,53.0,52.0
269,53.0,53.0,51.0,53.0,52.0
270,54.0,51.0,52.0,50.0,49.0
271,54.0,53.0,55.0,51.0,49.0
272,52.0,53.0,54.0,52.0,49.0
273,54.0,49.0,53.0,51.0,50.0
274,51.0,54.0,51.0,53.0,51.0
275,51.0,51.0,51.0,54.0,49.0
276,51.0,51.0,51.0,53.0,53.0
277,52.0,53.0,53.0,51.0,53.0
278,52.0,52.0,52.0,52.0,52.0
279,54.0,54.0,51.0,54.0,53.0
280,51.0,52.0,53.0,54.0,52.0
281,54.0,52.0,53.0,55.0,55.0
282,51.0,53.0,52.0,52.0,53.0
283,52.0,52.0,52.0,53.0,53.0
284,53.0,53.0,53.0,51.0,53.0
285,51.0,52.0,52.0,54.0,51.0
286,53.0,51.0,52.0,52.0,55.0
287,51.0,53.0,53.0,50.0,50.0
288,51.0,52.0,53.0,54.0,52.0
289,54.0,52.0,53.0,53.0,53.0
290,54.0,52.0,51.0,52.0,52.0
291,52.0,52.0,53.0,54.0,53.0
292,52.0,53.0,54.0,52.0,53.0
293,52.0,52.0,54.0,53.0,53.0
294,53.0,51.0,54.0,51.0,53.0
295,54.0,50.0,54.0,51.0,49.0
296,55.0,53.0,53.0,55.0,53.0
297,51.0,50.0,54.0,51.0,52.0
298,52.0,51.0,54.0,51.0,53.0
299,53.0,52.0,52.0,50.0,51.0
300,52.0,52.0,53.0,50.0,52.0
301,54.0,54.0,53.0,54.0,53.0
302,52.0,52.0,52.0,51.0,54.0
303,51.0,53.0,52.0,53.0,53.0
304,53.0,54.0,52.0,52.0,54.0
305,52.0,51.0,55.0,52.0,51.0
306,54.0,52.0,55.0,53.0,52.0
307,51.0,51.0,53.0,51.0,52.0
308,54.0,55.0,53.0,54.0,54.0
309,53.0,54.0,52.0,52.0,54.0
310,52.0,49.0,53.0,52.0,51.0
311,54.0,53.0,52.0,50.0,54.0
312,51.0,52.0,54.0,53.0,53.0
313,53.0,51.0,53.0,52.0,51.0
314,51.0,53.0,53.0,54.0,52.0
315,51.0,51.0,54.0,52.0,51.0
316,53.0,54.0,52.0,53.0,53.0
317,52.0,50.0,54.0,52.0,53.0
318,52.0,51.0,52.0,52.0,54.0
319,51.0,51.0,53.0,52.0,54.0
320,52.0,52.0,51.0,52.0,54.0
321,52.0,53.0,52.0,50.0,53.0
322,51.0,51.0,53.0,53.0,52.0
323,54.0,50.0,52.0,53.0,53.0
324,52.0,53.0,54.0,50.0,51.0
325,51.0,50.0,52.0,50.0,54.0
326,52.0,51.0,50.0,53.0,55.0
327,51.0,51.0,54.0,52.0,54.0
328,53.0,52.0,53.0,54.0,53.0
329,52.0,52.0,50.0,52.0,54.0
330,53.0,51.0,54.0,52.0,53.0
331,53.0,51.0,51.0,53.0,51.0
332,52.0,51.0,51.0,51.0,52.0
333,53.0,51.0,51.0,51.0,50.0
334,51.0,51.0,53.0,52.0,52.0
335,52.0,53.0,52.0,52.0,52.0
336,55.0,52.0,52.0,51.0,52.0
337,51.0,50.0,53.0,51.0,51.0
338,53.0,50.0,53.0,54.0,54.0
339,53.0,51.0,52.0,52.0,53.0
340,53.0,51.0,53.0,51.0,51.0
341,54.0,53.0,53.0,54.0,51.0
342,52.0,51.0,51.0,54.0,53.0
343,53.0,49.0,54.0,53.0,52.0
344,54.0,52.0,53.0,52.0,54.0
345,52.0,51.0,52.0,53.0,52.0
346,53.0,50.0,52.0,52.0,53.0
347,50.0,50.0,53.0,54.0,53.0
348,54.0,53.0,52.0,53.0,53.0
349,52.0,52.0,51.0,51.0,54.0
350,50.0,51.0,52.0,52.0,52.0
351,50.0,51.0,53.0,51.0,53.0
352,52.0,52.0,52.0,52.0,51.0
353,55.0,51.0,51.0,53.0,51.0
354,52.0,51.0,52.0,52.0,52.0
355,52.0,52.0,53.0,53.0,52.0
356,52.0,52.0,52.0,53.0,52.0
357,52.0,52.0,52.0,53.0,52.0
358,55.0,51.0,52.0,54.0,53.0
359,53.0,51.0,52.0,51.0,53.0
360,53.0,51.0,53.0,51.0,51.0
361,53.0,54.0,51.0,52.0,52.0
362,52.0,51.0,54.0,52.0,50.0
363,54.0,51.0,52.0,53.0,52.0
364,54.0,52.0,53.0,54.0,53.0
365,52.0,52.0,53.0,53.0,52.0
366,52.0,54.0,52.0,53.0,53.0
367,52.0,51.0,53.0,51.0,52.0
368,54.0,51.0,53.0,51.0,51.0
369,54.0,51.0,49.0,56.0,51.0
370,53.0,49.0,52.0,51.0,54.0
371,52.0,52.0,50.0,52.0,54.0
372,54.0,52.0,53.0,54.0,52.0
373,52.0,51.0,53.0,52.0,52.0
374,51.0,53.0,51.0,48.0,51.0
375,51.0,50.0,54.0,55.0,54.0
376,53.0,52.0,54.0,54.0,52.0
377,51.0,51.0,52.0,51.0,52.0
378,52.0,53.0,53.0,52.0,53.0
379,53.0,51.0,52.0,55.0,53.0
380,54.0,53.0,53.0,53.0,52.0
381,52.0,53.0,53.0,52.0,52.0
382,53.0,52.0,53.0,53.0,51.0
383,53.0,53.0,52.0,50.0,54.0
384,53.0,53.0,52.0,55.0,53.0
385,51.0,52.0,53.0,52.0,52.0
386,52.0,54.0,52.0,51.0,52.0
387,51.0,51.0,52.0,53.0,48.0
388,55.0,53.0,52.0,53.0,52.0
389,51.0,52.0,52.0,49.0,53.0
390,53.0,52.0,52.0,54.0,54.0
391,53.0,54.0,50.0,55.0,55.0
392,53.0,53.0,53.0,49.0,53.0
393,53.0,54.0,52.0,54.0,51.0
394,52.0,53.0,52.0,49.0,52.0
395,54.0,52.0,53.0,55.0,53.0
396,54.0,53.0,51.0,54.0,50.0
397,52.0,53.0,54.0,49.0,49.0
398,52.0,54.0,52.0,51.0,53.0
399,55.0,52.0,53.0,56.0,53.0
400,51.0,51.0,54.0,49.0,50.0
401,53.0,53.0,52.0,49.0,53.0
402,52.0,53.0,54.0,55.0,53.0
403,54.0,53.0,53.0,52.0,53.0
404,53.0,51.0,51.0,52.0,54.0
405,54.0,51.0,53.0,53.0,54.0
406,52.0,50.0,53.0,54.0,53.0
407,51.0,53.0,53.0,53.0,53.0
408,54.0,54.0,53.0,53.0,53.0
409,51.0,51.0,53.0,52.0,51.0
410,52.0,51.0,53.0,53.0,53.0
411,54.0,52.0,52.0,52.0,53.0
412,52.0,52.0,52.0,51.0,52.0
413,53.0,53.0,52.0,55.0,52.0
414,52.0,53.0,53.0,52.0,52.0
415,53.0,55.0,52.0,49.0,52.0
416,54.0,53.0,50.0,51.0,52.0
417,54.0,52.0,52.0,52.0,52.0
418,52.0,53.0,51.0,53.0,53.0
419,54.0,53.0,53.0,53.0,53.0
420,53.0,52.0,53.0,52.0,50.0
421,55.0,51.0,51.0,55.0,52.0
422,52.0,52.0,52.0,52.0,51.0
423,51.0,51.0,53.0,50.0,52.0
424,52.0,52.0,51.0,54.0,52.0
425,53.0,51.0,52.0,54.0,51.0
426,53.0,53.0,53.0,54.0,51.0
427,52.0,55.0,53.0,54.0,51.0
428,53.0,51.0,53.0,53.0,52.0
429,54.0,52.0,54.0,51.0,51.0
430,53.0,52.0,53.0,52.0,53.0
431,54.0,53.0,51.0,55.0,52.0
432,54.0,53.0,52.0,52.0,52.0
433,53.0,53.0,53.0,55.0,53.0
434,53.0,54.0,53.0,51.0,53.0
435,53.0,51.0,53.0,51.0,52.0
436,54.0,52.0,51.0,52.0,52.0
437,52.0,52.0,54.0,52.0,52.0
438,54.0,51.0,54.0,54.0,53.0
439,51.0,51.0,54.0,52.0,52.0
440,55.0,52.0,52.0,51.0,52.0
441,53.0,53.0,52.0,52.0,53.0
442,55.0,51.0,54.0,53.0,52.0
443,55.0,53.0,52.0,53.0,52.0
444,51.0,53.0,54.0,53.0,53.0
445,51.0,51.0,53.0,53.0,52.0
446,51.0,52.0,53.0,54.0,53.0
447,52.0,51.0,53.0,52.0,49.0
448,53.0,53.0,54.0,54.0,53.0
449,52.0,52.0,54.0,51.0,51.0
450,54.0,53.0,54.0,52.0,51.0
451,52.0,54.0,52.0,53.0,54.0
452,53.0,54.0,52.0,51.0,51.0
453,54.0,53.0,54.0,53.0,51.0
454,53.0,51.0,54.0,52.0,52.0
455,51.0,50.0,53.0,53.0,52.0
456,54.0,50.0,53.0,51.0,51.0
457,53.0,52.0,54.0,51.0,51.0
458,54.0,51.0,54.0,52.0,53.0
459,51.0,53.0,54.0,51.0,51.0
460,52.0,52.0,54.0,52.0,50.0
461,54.0,53.0,53.0,53.0,52.0
462,53.0,50.0,55.0,52.0,51.0
463,52.0,52.0,55.0,51.0,53.0
464,52.0,53.0,55.0,53.0,53.0
465,53.0,51.0,53.0,55.0,52.0
466,55.0,54.0,53.0,52.0,53.0
467,52.0,51.0,53.0,53.0,52.0
468,54.0,54.0,52.0,53.0,52.0
469,52.0,54.0,54.0,50.0,52.0
470,54.0,50.0,53.0,52.0,53.0
471,53.0,53.0,53.0,52.0,52.0
472,52.0,51.0,54.0,52.0,52.0
473,54.0,52.0,53.0,53.0,53.0
474,52.0,53.0,54.0,53.0,55.0
475,52.0,51.0,54.0,54.0,53.0
476,52.0,52.0,54.0,53.0,54.0
477,51.0,51.0,53.0,51.0,51.0
478,53.0,53.0,54.0,54.0,53.0
479,53.0,52.0,56.0,53.0,52.0
480,51.0,53.0,52.0,53.0,53.0
481,52.0,53.0,51.0,53.0,54.0
482,51.0,51.0,53.0,50.0,53.0
483,54.0,52.0,52.0,53.0,54.0
484,50.0,52.0,53.0,51.0,52.0
485,51.0,51.0,54.0,53.0,51.0
486,52.0,53.0,54.0,53.0,52.0
487,52.0,50.0,54.0,54.0,52.0
488,53.0,51.0,50.0,52.0,51.0
489,52.0,53.0,51.0,53.0,52.0
490,52.0,53.0,52.0,51.0,53.0
491,54.0,52.0,53.0,54.0,51.0
492,51.0,51.0,53.0,52.0,52.0
493,53.0,52.0,54.0,51.0,51.0
494,53.0,50.0,51.0,54.0,52.0
495,52.0,51.0,53.0,53.0,53.0
496,53.0,52.0,53.0,53.0,53.0
497,53.0,52.0,52.0,49.0,50.0
498,52.0,54.0,52.0,52.0,52.0
499,52.0,53.0,52.0,52.0,52.0
500,55.0,53.0,53.0,52.0,54.0
501,53.0,54.0,53.0,51.0,52.0
502,53.0,53.0,53.0,55.0,53.0
503,53.0,53.0,53.0,51.0,53.0
504,54.0,52.0,53.0,52.0,54.0
505,53.0,53.0,55.0,52.0,53.0
506,52.0,54.0,53.0,54.0,52.0
507,53.0,52.0,52.0,53.0,53.0
508,55.0,52.0,52.0,50.0,54.0
509,53.0,51.0,53.0,52.0,54.0
510,51.0,53.0,54.0,54.0,53.0
511,51.0,52.0,51.0,52.0,54.0
512,53.0,53.0,53.0,53.0,53.0
513,53.0,54.0,52.0,54.0,52.0
514,52.0,52.0,51.0,53.0,53.0
515,53.0,51.0,55.0,52.0,52.0
516,51.0,53.0,50.0,54.0,54.0
517,51.0,51.0,52.0,53.0,53.0
518,52.0,52.0,54.0,52.0,52.0
519,52.0,51.0,53.0,51.0,51.0
520,52.0,52.0,54.0,52.0,51.0
521,50.0,50.0,52.0,53.0,51.0
522,51.0,54.0,53.0,51.0,55.0
523,52.0,52.0,53.0,51.0,52.0
524,51.0,53.0,51.0,53.0,53.0
525,53.0,54.0,54.0,52.0,50.0
526,51.0,52.0,52.0,54.0,53.0
527,53.0,52.0,53.0,50.0,52.0
528,54.0,52.0,52.0,54.0,51.0
529,53.0,53.0,52.0,52.0,55.0
530,52.0,52.0,50.0,50.0,51.0
531,51.0,52.0,50.0,51.0,53.0
532,51.0,53.0,54.0,53.0,54.0
533,52.0,53.0,52.0,53.0,53.0
534,52.0,52.0,53.0,51.0,54.0
535,54.0,54.0,55.0,50.0,50.0
536,51.0,53.0,52.0,53.0,54.0
537,53.0,51.0,54.0,48.0,53.0
538,52.0,52.0,52.0,52.0,53.0
539,52.0,52.0,53.0,53.0,54.0
540,52.0,53.0,52.0,53.0,54.0
541,52.0,51.0,53.0,54.0,53.0
542,52.0,50.0,53.0,52.0,52.0
543,52.0,52.0,50.0,54.0,54.0
544,53.0,51.0,51.0,52.0,52.0
545,53.0,51.0,52.0,52.0,50.0
546,51.0,52.0,52.0,52.0,53.0
547,51.0,51.0,52.0,52.0,50.0
548,53.0,52.0,53.0,54.0,53.0
549,52.0,53.0,53.0,51.0,54.0
550,52.0,52.0,52.0,53.0,53.0
551,52.0,52.0,52.0,53.0,52.0
552,51.0,52.0,53.0,52.0,54.0
553,51.0,53.0,52.0,55.0,52.0
554,50.0,51.0,53.0,55.0,53.0
555,52.0,52.0,51.0,52.0,53.0
556,51.0,54.0,53.0,53.0,53.0
557,53.0,50.0,52.0,50.0,50.0
558,53.0,53.0,50.0,52.0,52.0
559,52.0,52.0,53.0,53.0,50.0
560,53.0,52.0,53.0,53.0,52.0
561,52.0,51.0,53.0,52.0,50.0
562,52.0,52.0,53.0,53.0,53.0
563,52.0,52.0,51.0,52.0,56.0
564,50.0,53.0,54.0,51.0,52.0
565,52.0,53.0,52.0,53.0,53.0
566,51.0,52.0,52.0,51.0,53.0
567,53.0,51.0,52.0,51.0,53.0
568,53.0,54.0,53.0,53.0,53.0
569,51.0,53.0,53.0,51.0,52.0
570,54.0,51.0,52.0,54.0,51.0
571,51.0,53.0,52.0,51.0,53.0
572,53.0,51.0,53.0,51.0,52.0
573,52.0,51.0,53.0,55.0,54.0
574,53.0,52.0,54.0,51.0,53.0
575,55.0,53.0,52.0,53.0,52.0
576,52.0,53.0,53.0,51.0,54.0
577,51.0,52.0,52.0,53.0,53.0
578,54.0,54.0,51.0,53.0,54.0
579,52.0,53.0,52.0,51.0,51.0
580,50.0,53.0,50.0,55.0,51.0
581,53.0,51.0,53.0,50.0,52.0
582,54.0,51.0,52.0,53.0,53.0
583,52.0,54.0,53.0,53.0,55.0
584,50.0,52.0,55.0,51.0,53.0
585,53.0,54.0,53.0,53.0,53.0
586,53.0,53.0,53.0,52.0,53.0
587,52.0,52.0,52.0,52.0,51.0
588,54.0,55.0,54.0,54.0,53.0
589,54.0,52.0,52.0,53.0,52.0
590,53.0,54.0,53.0,55.0,53.0
591,52.0,54.0,53.0,52.0,51.0
592,53.0,52.0,53.0,52.0,49.0
593,56.0,54.0,51.0,53.0,54.0
594,53.0,51.0,54.0,51.0,51.0
595,51.0,52.0,51.0,52.0,53.0
596,52.0,53.0,52.0,53.0,54.0
597,53.0,53.0,52.0,52.0,54.0
598,52.0,52.0,53.0,51.0,53.0
599,54.0,51.0,52.0,54.0,51.0
600,53.0,52.0,50.0,53.0,52.0
601,52.0,52.0,54.0,52.0,50.0
602,51.0,52.0,52.0,53.0,54.0
603,52.0,53.0,53.0,55.0,55.0
604,53.0,53.0,53.0,53.0,50.0
605,50.0,52.0,53.0,53.0,54.0
606,52.0,53.0,53.0,52.0,51.0
607,53.0,52.0,53.0,53.0,51.0
608,52.0,53.0,52.0,53.0,54.0
609,51.0,51.0,53.0,54.0,50.0
610,52.0,53.0,52.0,54.0,53.0
611,53.0,53.0,54.0,52.0,52.0
612,53.0,52.0,52.0,53.0,53.0
613,52.0,53.0,51.0,53.0,54.0
614,53.0,50.0,54.0,53.0,53.0
615,53.0,53.0,53.0,54.0,53.0
616,52.0,53.0,54.0,49.0,53.0
617,52.0,52.0,52.0,53.0,52.0
618,52.0,53.0,54.0,52.0,54.0
619,53.0,51.0,54.0,52.0,53.0
620,53.0,53.0,52.0,52.0,52.0
621,51.0,53.0,53.0,51.0,51.0
622,52.0,52.0,55.0,53.0,53.0
623,54.0,52.0,55.0,50.0,52.0
624,52.0,52.0,53.0,49.0,51.0
625,53.0,53.0,53.0,55.0,53.0
626,53.0,51.0,54.0,53.0,52.0
627,54.0,52.0,53.0,53.0,52.0
628,52.0,54.0,51.0,51.0,52.0
629,52.0,52.0,50.0,53.0,53.0
630,55.0,52.0,52.0,53.0,54.0
