,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
276,52.0,51.0,53.0,53.0,53.0,53.0,52.0,49.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,47.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,55.0,52.0,51.0,55.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,50.0,47.0,51.0,50.0
277,53.0,53.0,52.0,52.0,51.0,52.0,51.0,49.0,51.0,51.0,50.0,53.0,53.0,50.0,51.0,54.0,52.0,49.0,52.0,52.0,56.0,49.0,51.0,52.0,50.0,54.0,51.0,53.0,53.0,51.0,51.0,50.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,50.0,53.0,52.0
278,52.0,54.0,53.0,52.0,51.0,52.0,49.0,51.0,52.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,52.0,51.0,49.0,52.0,52.0,51.0,50.0,52.0,54.0,51.0,53.0,55.0,51.0,51.0,52.0,49.0,51.0,51.0,51.0,53.0,52.0,50.0,51.0,52.0,52.0,51.0,52.0,54.0,53.0,54.0,53.0,51.0,54.0,53.0
279,50.0,52.0,52.0,51.0,50.0,54.0,50.0,55.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,55.0,53.0,54.0,54.0,51.0,51.0,53.0,54.0,56.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,50.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0
280,51.0,54.0,53.0,50.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,51.0,51.0,54.0,52.0,53.0,52.0,50.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,50.0,52.0,53.0,52.0,51.0,55.0,52.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,53.0,48.0,52.0,54.0
281,54.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,53.0,54.0,53.0,52.0,53.0,54.0,50.0,51.0,52.0,55.0,51.0,53.0,52.0,54.0,52.0,51.0,52.0,50.0,50.0,52.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,53.0,51.0,52.0,53.0,55.0,52.0,53.0,53.0
282,54.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,49.0,52.0,52.0,50.0,54.0,53.0,53.0,49.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0
283,52.0,52.0,50.0,52.0,52.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,50.0,55.0,52.0,51.0,54.0,51.0,51.0,52.0,51.0,55.0,52.0,52.0,54.0,51.0,55.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0
284,54.0,51.0,50.0,50.0,53.0,51.0,53.0,52.0,51.0,51.0,51.0,53.0,52.0,51.0,51.0,55.0,54.0,52.0,51.0,52.0,52.0,54.0,51.0,54.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,50.0,53.0,54.0,53.0,52.0,50.0,52.0,53.0,51.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,49.0,50.0
285,52.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,50.0,51.0,52.0,52.0,51.0,53.0,53.0,54.0,51.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,47.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,50.0,52.0,51.0
286,54.0,51.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,50.0,51.0,51.0,53.0,48.0,50.0,55.0,51.0,51.0,55.0,52.0,54.0,52.0,51.0,49.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,50.0
287,52.0,52.0,53.0,52.0,50.0,52.0,54.0,55.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,50.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,56.0,53.0,52.0,52.0,52.0,49.0,54.0,52.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,50.0
288,52.0,52.0,52.0,51.0,54.0,53.0,54.0,51.0,52.0,52.0,51.0,52.0,52.0,50.0,51.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,50.0,49.0,50.0,54.0,53.0,54.0,55.0,55.0,53.0,48.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,50.0,51.0,54.0,52.0,50.0,52.0,53.0,52.0,54.0,52.0
289,55.0,50.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,54.0,50.0,53.0,53.0,54.0,49.0,55.0,53.0,52.0,51.0,53.0,50.0,55.0,54.0,52.0,50.0,53.0,53.0,52.0,51.0,52.0,55.0,52.0,51.0,51.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0
290,51.0,52.0,53.0,52.0,54.0,51.0,50.0,53.0,53.0,50.0,54.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,50.0,52.0,53.0,52.0,55.0,52.0,52.0,55.0,52.0,50.0,54.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,55.0,50.0,54.0,53.0,53.0,52.0,52.0
291,52.0,52.0,52.0,53.0,53.0,50.0,52.0,51.0,54.0,49.0,54.0,53.0,54.0,51.0,52.0,53.0,51.0,54.0,51.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,50.0,54.0,54.0,51.0,51.0,52.0,50.0,51.0,53.0,53.0,50.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0
292,53.0,52.0,51.0,52.0,54.0,50.0,52.0,52.0,54.0,52.0,51.0,52.0,52.0,50.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,54.0,49.0,53.0,20.0,52.0,52.0,53.0,53.0,51.0,50.0,52.0,54.0,51.0,53.0,52.0,51.0,54.0,54.0,52.0,53.0
293,53.0,54.0,54.0,50.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0,53.0,49.0,51.0,51.0,49.0,51.0,54.0,52.0,53.0,53.0,51.0,51.0,50.0,-60.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,50.0,53.0
294,50.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,51.0,54.0,53.0,49.0,52.0,54.0,54.0,53.0,54.0,52.0,54.0,50.0,54.0,53.0,52.0,-62.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,51.0,52.0,53.0
295,51.0,53.0,52.0,51.0,52.0,51.0,53.0,54.0,51.0,51.0,54.0,53.0,53.0,51.0,51.0,50.0,52.0,54.0,54.0,53.0,54.0,54.0,52.0,52.0,55.0,52.0,52.0,54.0,51.0,54.0,53.0,52.0,53.0,-8.0,54.0,51.0,56.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,50.0,53.0,52.0,53.0,53.0,53.0
296,53.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,55.0,53.0,53.0,50.0,52.0,52.0,53.0,50.0,52.0,49.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,50.0,51.0,53.0,31.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,52.0,51.0,53.0
297,53.0,52.0,54.0,54.0,50.0,50.0,54.0,52.0,54.0,50.0,51.0,52.0,54.0,49.0,52.0,53.0,52.0,51.0,49.0,52.0,53.0,51.0,53.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,37.0,52.0,51.0,52.0,51.0,51.0,50.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,51.0
298,54.0,53.0,53.0,52.0,51.0,54.0,51.0,53.0,52.0,49.0,54.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,51.0,52.0,51.0,48.0,52.0,53.0,55.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,52.0,45.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0
299,52.0,51.0,51.0,52.0,50.0,52.0,51.0,52.0,54.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,50.0,54.0,54.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0,52.0,49.0,50.0,53.0,49.0,54.0,51.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,50.0,50.0,51.0
300,51.0,51.0,53.0,51.0,51.0,51.0,52.0,54.0,53.0,55.0,53.0,50.0,51.0,52.0,51.0,52.0,53.0,53.0,50.0,53.0,54.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,50.0,54.0,52.0,50.0,54.0,50.0,51.0,53.0,52.0,54.0,51.0,53.0,52.0,51.0,53.0,50.0,52.0,53.0,52.0,51.0,52.0,51.0
301,53.0,51.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,51.0,52.0,51.0,52.0,52.0,49.0,52.0,55.0,51.0,53.0,54.0,52.0,51.0,52.0,53.0,52.0,38.0,53.0,53.0,52.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,54.0,52.0
302,52.0,53.0,54.0,53.0,50.0,53.0,53.0,52.0,51.0,55.0,51.0,54.0,53.0,52.0,51.0,51.0,52.0,50.0,51.0,53.0,53.0,51.0,53.0,51.0,55.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,46.0,53.0,52.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0
303,53.0,53.0,50.0,52.0,51.0,53.0,50.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0,53.0,49.0,54.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,50.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,50.0,54.0,51.0,54.0,51.0,55.0,51.0,52.0,52.0,53.0,52.0
304,52.0,54.0,52.0,51.0,51.0,53.0,52.0,53.0,55.0,51.0,53.0,53.0,52.0,52.0,52.0,55.0,50.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,50.0,52.0,53.0
305,51.0,51.0,53.0,51.0,50.0,51.0,53.0,51.0,52.0,50.0,55.0,53.0,51.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,54.0,50.0,51.0,52.0,53.0,53.0,54.0,51.0,55.0,52.0,51.0,51.0,46.0,52.0,51.0,52.0,53.0,51.0,51.0,53.0,52.0,54.0,52.0,53.0,50.0,51.0,52.0,52.0,52.0
306,55.0,51.0,53.0,51.0,51.0,52.0,52.0,51.0,54.0,54.0,52.0,51.0,51.0,53.0,51.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,54.0,51.0,51.0,53.0,54.0,51.0,51.0,54.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,50.0,52.0
307,51.0,52.0,51.0,53.0,50.0,53.0,54.0,51.0,54.0,52.0,51.0,53.0,51.0,53.0,52.0,54.0,51.0,51.0,54.0,52.0,53.0,49.0,53.0,53.0,51.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,55.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
308,49.0,52.0,50.0,50.0,51.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,49.0,53.0,51.0,52.0,53.0,54.0,51.0,52.0,53.0,53.0,51.0,50.0,52.0,51.0,52.0,52.0,50.0,51.0,53.0,51.0,53.0,56.0,51.0,54.0,53.0,51.0,53.0,52.0
309,53.0,53.0,53.0,53.0,51.0,55.0,54.0,52.0,53.0,52.0,51.0,53.0,50.0,52.0,52.0,53.0,50.0,51.0,52.0,52.0,52.0,52.0,54.0,50.0,51.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,47.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,50.0,51.0,50.0,50.0
310,54.0,52.0,54.0,52.0,54.0,55.0,51.0,54.0,51.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,50.0,51.0,52.0,51.0,53.0,54.0,54.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,55.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0
311,53.0,52.0,52.0,53.0,55.0,49.0,52.0,52.0,52.0,51.0,53.0,50.0,53.0,53.0,51.0,53.0,50.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,54.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,50.0
312,53.0,51.0,50.0,50.0,52.0,51.0,52.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,50.0,51.0,53.0,51.0,53.0,51.0,52.0,50.0,53.0,50.0,52.0,52.0,53.0,53.0,52.0,54.0,49.0,53.0,52.0,52.0,54.0,51.0,52.0,52.0,36.0,51.0,55.0,50.0,53.0,52.0,53.0,52.0,51.0
313,52.0,51.0,52.0,50.0,52.0,55.0,53.0,49.0,52.0,53.0,51.0,54.0,54.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,50.0,53.0,52.0,50.0,53.0,52.0,52.0,52.0,47.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,-40.0,52.0,53.0,51.0,52.0,53.0,50.0,50.0,52.0
314,54.0,53.0,51.0,51.0,54.0,53.0,52.0,51.0,50.0,52.0,50.0,54.0,54.0,54.0,52.0,53.0,52.0,51.0,54.0,52.0,53.0,49.0,54.0,50.0,55.0,50.0,52.0,53.0,51.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,51.0,51.0,-89.0,52.0,51.0,52.0,53.0,49.0,53.0,52.0,51.0
315,50.0,54.0,51.0,50.0,54.0,52.0,52.0,53.0,49.0,52.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0,53.0,52.0,51.0,54.0,51.0,49.0,50.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,-39.0,54.0,52.0,53.0,51.0,51.0,53.0,54.0,54.0
316,51.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,50.0,48.0,49.0,54.0,51.0,51.0,54.0,51.0,53.0,51.0,53.0,54.0,51.0,50.0,51.0,53.0,52.0,51.0,52.0,52.0,51.0,20.0,53.0,54.0,54.0,52.0,56.0,53.0,52.0,52.0
317,52.0,55.0,53.0,53.0,51.0,54.0,51.0,52.0,52.0,50.0,52.0,53.0,50.0,54.0,52.0,51.0,52.0,51.0,53.0,54.0,52.0,51.0,56.0,52.0,52.0,49.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,53.0,52.0,55.0,52.0,51.0,54.0,53.0,41.0,53.0,51.0,52.0,52.0,49.0,52.0,52.0,52.0
318,51.0,51.0,50.0,52.0,51.0,52.0,52.0,53.0,53.0,49.0,52.0,52.0,50.0,51.0,52.0,50.0,52.0,51.0,53.0,55.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,53.0,52.0,53.0,50.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,53.0,52.0,44.0,53.0,51.0,52.0,52.0,51.0,50.0,53.0,54.0
319,51.0,51.0,52.0,51.0,53.0,50.0,53.0,52.0,51.0,51.0,50.0,53.0,52.0,53.0,52.0,55.0,54.0,52.0,51.0,54.0,53.0,52.0,49.0,51.0,48.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,52.0,51.0,53.0,51.0,51.0,54.0,54.0,52.0,51.0,50.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0
320,51.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,49.0,53.0,52.0,53.0,51.0,50.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,47.0,50.0,53.0,52.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,53.0,55.0,51.0,53.0,54.0,49.0,53.0,54.0,52.0,50.0,51.0,54.0,51.0,52.0
321,51.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,49.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,50.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,43.0,53.0,52.0,54.0,54.0,50.0,51.0,52.0,54.0
322,51.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0,49.0,53.0,51.0,51.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,45.0,51.0,51.0,51.0,54.0,51.0,53.0,53.0,54.0
323,53.0,53.0,51.0,50.0,53.0,53.0,53.0,54.0,50.0,50.0,51.0,51.0,52.0,53.0,54.0,56.0,53.0,51.0,51.0,52.0,55.0,51.0,45.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,50.0,53.0,52.0,52.0,51.0,56.0,50.0,51.0,54.0
324,54.0,51.0,54.0,52.0,50.0,52.0,52.0,51.0,53.0,51.0,53.0,50.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,13.0,54.0,53.0,53.0,53.0,50.0,51.0,52.0,54.0,53.0,54.0,51.0,54.0,53.0,51.0,53.0,54.0,52.0,51.0,51.0,52.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0
325,53.0,54.0,51.0,52.0,50.0,53.0,53.0,52.0,54.0,50.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,54.0,-37.0,53.0,53.0,54.0,53.0,50.0,52.0,55.0,51.0,51.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,48.0,53.0,54.0,53.0
326,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,52.0,54.0,51.0,51.0,51.0,52.0,53.0,52.0,-21.0,53.0,51.0,55.0,55.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,55.0,53.0,52.0,52.0,53.0,50.0
327,52.0,54.0,52.0,51.0,48.0,52.0,54.0,52.0,54.0,53.0,52.0,53.0,55.0,51.0,50.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,26.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,50.0,54.0,52.0,53.0,54.0,51.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,51.0
328,53.0,52.0,52.0,52.0,50.0,55.0,53.0,53.0,56.0,53.0,52.0,53.0,51.0,51.0,54.0,51.0,52.0,54.0,53.0,52.0,51.0,53.0,46.0,54.0,56.0,50.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,50.0,52.0,52.0,54.0,54.0,53.0,51.0,49.0,48.0,51.0,53.0,52.0
329,52.0,54.0,53.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,51.0,51.0,54.0,53.0,51.0,43.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0
330,52.0,53.0,50.0,49.0,49.0,55.0,52.0,55.0,50.0,51.0,52.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,44.0,52.0,51.0,53.0,55.0,52.0,52.0,53.0,53.0,50.0,54.0,53.0,52.0,51.0,50.0,53.0,51.0,53.0,53.0,50.0,52.0,53.0,53.0,54.0,56.0,53.0,52.0,53.0
331,52.0,51.0,53.0,53.0,50.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,55.0,53.0,53.0,53.0,53.0,50.0,51.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,51.0,55.0,52.0,51.0,51.0,51.0,49.0,53.0,52.0,52.0,51.0,54.0,53.0,49.0,52.0,51.0,55.0,50.0,52.0,49.0
332,52.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,55.0,52.0,54.0,49.0,52.0,55.0,51.0,54.0,52.0,53.0,50.0,52.0,54.0,51.0,54.0,54.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,51.0,51.0,55.0,49.0,54.0,53.0,52.0,52.0,51.0,52.0,51.0,48.0,53.0,51.0,51.0
333,52.0,51.0,51.0,51.0,49.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,46.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,55.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,55.0,52.0,53.0,52.0,51.0
334,53.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,51.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0,50.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0
335,53.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,49.0,53.0,52.0,53.0,52.0,51.0,51.0,50.0,51.0,53.0,52.0,51.0,52.0,50.0,53.0,53.0,52.0,49.0,52.0,51.0,51.0,53.0,51.0,53.0,52.0,52.0,54.0,51.0,53.0,50.0,50.0,53.0,52.0,52.0,53.0,52.0,51.0,54.0,51.0
336,51.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,49.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,50.0,50.0,50.0,52.0,49.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,51.0,51.0,51.0,56.0,53.0,52.0,53.0,53.0,50.0,52.0,51.0,53.0
337,50.0,53.0,51.0,53.0,55.0,50.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,54.0,51.0,54.0,50.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,50.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0
338,54.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,50.0,52.0,50.0,54.0,52.0,56.0,52.0,53.0,51.0,53.0,50.0,51.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,49.0,54.0,51.0,52.0,55.0,52.0,52.0,51.0,50.0,54.0,54.0,50.0,48.0,55.0,51.0,53.0,50.0
339,52.0,51.0,53.0,51.0,53.0,53.0,51.0,51.0,49.0,51.0,51.0,52.0,52.0,53.0,52.0,55.0,52.0,50.0,50.0,53.0,53.0,52.0,54.0,51.0,49.0,52.0,51.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,54.0,54.0,53.0,49.0,53.0,51.0,52.0,49.0,50.0,49.0,53.0,53.0,54.0
340,51.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,55.0,52.0,52.0,51.0,50.0,51.0,52.0,54.0,51.0,50.0,53.0,50.0,50.0,52.0,53.0,51.0,54.0,52.0,50.0,53.0,53.0,51.0,53.0,54.0,55.0,53.0,55.0,52.0,53.0,53.0,54.0,51.0,53.0,50.0,51.0,51.0,53.0
341,53.0,52.0,55.0,53.0,52.0,53.0,52.0,51.0,50.0,53.0,50.0,53.0,54.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,47.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,54.0,51.0,52.0,55.0,52.0,50.0,53.0,51.0,52.0,51.0,51.0,54.0,56.0,52.0,53.0,51.0
342,49.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,54.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,51.0,53.0,51.0,51.0,52.0,53.0,51.0,53.0,50.0,52.0,51.0,50.0,50.0,54.0,51.0,51.0,58.0
343,56.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,56.0,56.0,52.0,53.0,51.0,52.0,53.0,52.0,50.0,53.0,52.0,52.0,50.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,52.0,55.0,53.0,52.0,53.0,52.0,53.0,55.0,49.0,49.0,52.0,52.0
