,event_0,event_1,event_2,event_3,event_4
97,53.0,54.0,52.0,57.0,52.0
98,51.0,54.0,52.0,52.0,54.0
99,54.0,56.0,52.0,51.0,55.0
100,53.0,52.0,53.0,53.0,54.0
101,49.0,53.0,51.0,53.0,51.0
102,14.0,51.0,35.0,50.0,40.0
103,-41.0,-8.0,-47.0,-86.0,-86.0
104,-27.0,-127.0,-78.0,-127.0,-127.0
105,18.0,-127.0,-30.0,-127.0,-119.0
106,39.0,-68.0,25.0,-127.0,-14.0
107,48.0,19.0,43.0,-127.0,26.0
108,48.0,37.0,44.0,-77.0,32.0
109,52.0,40.0,50.0,-23.0,43.0
110,48.0,52.0,47.0,28.0,46.0
111,46.0,44.0,41.0,12.0,34.0
112,50.0,31.0,44.0,-44.0,33.0
113,51.0,43.0,49.0,-13.0,43.0
114,51.0,50.0,51.0,20.0,45.0
115,53.0,48.0,50.0,25.0,46.0
116,52.0,50.0,50.0,37.0,52.0
117,53.0,52.0,50.0,43.0,52.0
118,53.0,53.0,52.0,42.0,53.0
119,54.0,53.0,52.0,50.0,50.0
120,53.0,51.0,51.0,42.0,50.0
121,51.0,52.0,55.0,39.0,51.0
122,53.0,54.0,55.0,50.0,55.0
123,51.0,53.0,52.0,55.0,54.0
124,54.0,49.0,50.0,51.0,50.0
125,54.0,48.0,53.0,37.0,48.0
126,52.0,52.0,55.0,51.0,55.0
127,50.0,57.0,53.0,66.0,54.0
128,52.0,51.0,50.0,44.0,48.0
129,54.0,49.0,52.0,37.0,52.0
130,52.0,56.0,53.0,59.0,56.0
131,55.0,50.0,52.0,55.0,51.0
132,53.0,51.0,52.0,46.0,49.0
133,54.0,50.0,54.0,43.0,52.0
134,52.0,54.0,52.0,53.0,57.0
135,52.0,54.0,51.0,60.0,52.0
136,53.0,49.0,52.0,45.0,49.0
137,54.0,53.0,54.0,47.0,54.0
138,52.0,53.0,54.0,57.0,52.0
139,55.0,51.0,52.0,46.0,50.0
140,50.0,52.0,52.0,46.0,52.0
141,52.0,52.0,53.0,54.0,52.0
142,52.0,53.0,53.0,53.0,54.0
143,53.0,52.0,54.0,50.0,52.0
144,54.0,53.0,55.0,51.0,52.0
145,52.0,52.0,55.0,53.0,52.0
146,53.0,52.0,53.0,53.0,49.0
147,53.0,52.0,52.0,47.0,51.0
148,52.0,52.0,54.0,50.0,55.0
149,54.0,52.0,52.0,57.0,54.0
150,53.0,52.0,50.0,49.0,51.0
151,54.0,52.0,53.0,46.0,52.0
152,55.0,53.0,52.0,50.0,54.0
153,54.0,52.0,52.0,53.0,52.0
154,55.0,51.0,53.0,52.0,52.0
155,51.0,50.0,50.0,45.0,53.0
156,55.0,52.0,53.0,48.0,51.0
157,52.0,53.0,53.0,55.0,52.0
158,52.0,53.0,53.0,52.0,50.0
159,55.0,53.0,54.0,52.0,49.0
160,52.0,51.0,52.0,51.0,51.0
161,52.0,53.0,56.0,50.0,53.0
162,52.0,56.0,51.0,52.0,52.0
163,51.0,53.0,53.0,50.0,51.0
164,54.0,54.0,53.0,52.0,51.0
165,54.0,52.0,54.0,51.0,52.0
166,54.0,55.0,54.0,50.0,53.0
167,53.0,54.0,50.0,54.0,55.0
168,54.0,53.0,53.0,51.0,50.0
169,54.0,53.0,53.0,51.0,52.0
170,52.0,53.0,51.0,53.0,53.0
171,53.0,52.0,54.0,53.0,51.0
172,53.0,51.0,52.0,54.0,52.0
173,52.0,52.0,54.0,51.0,52.0
174,53.0,55.0,51.0,53.0,51.0
175,54.0,54.0,53.0,54.0,52.0
176,52.0,52.0,54.0,52.0,51.0
177,53.0,53.0,51.0,53.0,53.0
178,54.0,52.0,53.0,51.0,51.0
179,54.0,52.0,52.0,55.0,53.0
180,52.0,52.0,51.0,54.0,53.0
181,54.0,53.0,53.0,51.0,54.0
182,52.0,53.0,52.0,53.0,54.0
183,54.0,51.0,54.0,52.0,52.0
184,54.0,53.0,53.0,52.0,51.0
185,51.0,50.0,53.0,49.0,52.0
186,53.0,52.0,54.0,52.0,53.0
187,52.0,52.0,53.0,54.0,55.0
188,54.0,52.0,56.0,51.0,51.0
189,52.0,51.0,53.0,52.0,53.0
190,52.0,53.0,54.0,53.0,54.0
191,54.0,55.0,54.0,52.0,53.0
192,54.0,52.0,53.0,54.0,54.0
193,54.0,52.0,53.0,53.0,53.0
194,54.0,52.0,53.0,54.0,53.0
195,55.0,52.0,54.0,53.0,54.0
196,53.0,55.0,54.0,53.0,51.0
197,52.0,52.0,52.0,51.0,53.0
198,53.0,51.0,55.0,51.0,52.0
199,54.0,52.0,51.0,52.0,54.0
200,50.0,51.0,53.0,52.0,53.0
201,53.0,53.0,55.0,51.0,53.0
202,53.0,52.0,55.0,51.0,52.0
203,54.0,54.0,54.0,52.0,52.0
204,53.0,53.0,53.0,53.0,53.0
205,51.0,52.0,55.0,51.0,54.0
206,54.0,52.0,52.0,52.0,52.0
207,53.0,52.0,52.0,53.0,54.0
208,54.0,52.0,54.0,53.0,52.0
209,53.0,53.0,52.0,52.0,53.0
210,53.0,50.0,55.0,52.0,53.0
211,52.0,54.0,53.0,53.0,52.0
212,53.0,55.0,51.0,55.0,53.0
213,52.0,54.0,54.0,51.0,54.0
214,54.0,54.0,53.0,52.0,53.0
215,53.0,51.0,52.0,53.0,52.0
216,54.0,53.0,52.0,53.0,51.0
217,53.0,53.0,54.0,52.0,53.0
218,53.0,52.0,53.0,52.0,51.0
219,54.0,52.0,53.0,53.0,53.0
220,53.0,53.0,52.0,52.0,53.0
221,51.0,55.0,53.0,51.0,52.0
222,52.0,51.0,56.0,54.0,53.0
223,52.0,51.0,53.0,51.0,53.0
224,53.0,52.0,52.0,50.0,54.0
225,52.0,52.0,53.0,52.0,52.0
226,51.0,53.0,53.0,52.0,51.0
227,52.0,51.0,55.0,53.0,54.0
228,52.0,53.0,53.0,52.0,51.0
229,52.0,54.0,52.0,53.0,54.0
230,54.0,52.0,52.0,54.0,53.0
231,54.0,53.0,54.0,51.0,52.0
232,54.0,53.0,53.0,52.0,55.0
233,51.0,54.0,51.0,52.0,51.0
234,53.0,53.0,54.0,53.0,53.0
235,52.0,53.0,52.0,51.0,53.0
236,53.0,54.0,52.0,51.0,52.0
237,51.0,52.0,53.0,54.0,53.0
238,52.0,53.0,53.0,53.0,51.0
239,54.0,52.0,52.0,54.0,52.0
240,53.0,53.0,51.0,51.0,52.0
241,53.0,53.0,52.0,51.0,54.0
242,50.0,54.0,53.0,53.0,53.0
243,53.0,54.0,54.0,53.0,50.0
244,53.0,53.0,53.0,55.0,51.0
245,51.0,52.0,53.0,54.0,50.0
246,55.0,53.0,52.0,52.0,54.0
247,53.0,53.0,52.0,55.0,54.0
248,51.0,53.0,55.0,53.0,52.0
249,55.0,52.0,52.0,54.0,53.0
250,52.0,53.0,52.0,54.0,52.0
251,52.0,52.0,52.0,51.0,54.0
252,53.0,51.0,51.0,54.0,52.0
253,53.0,52.0,52.0,52.0,52.0
254,55.0,55.0,51.0,52.0,53.0
255,52.0,52.0,52.0,52.0,51.0
256,54.0,52.0,54.0,52.0,53.0
257,55.0,53.0,51.0,53.0,51.0
258,54.0,54.0,53.0,50.0,49.0
259,54.0,53.0,52.0,54.0,52.0
260,52.0,52.0,54.0,52.0,52.0
261,53.0,52.0,53.0,53.0,53.0
262,53.0,52.0,51.0,54.0,53.0
263,53.0,50.0,51.0,50.0,51.0
264,55.0,51.0,51.0,54.0,55.0
265,52.0,53.0,52.0,52.0,53.0
266,53.0,55.0,53.0,53.0,54.0
267,54.0,54.0,51.0,53.0,51.0
268,54.0,53.0,51.0,51.0,52.0
269,55.0,54.0,53.0,53.0,55.0
270,51.0,53.0,51.0,53.0,51.0
271,53.0,52.0,53.0,52.0,50.0
272,53.0,50.0,50.0,51.0,50.0
273,52.0,53.0,52.0,51.0,51.0
274,52.0,52.0,53.0,53.0,53.0
275,50.0,51.0,52.0,51.0,52.0
276,53.0,53.0,52.0,53.0,52.0
277,54.0,55.0,52.0,52.0,52.0
278,52.0,53.0,52.0,53.0,52.0
279,53.0,52.0,52.0,53.0,53.0
280,50.0,53.0,54.0,53.0,52.0
281,53.0,52.0,53.0,52.0,54.0
282,54.0,51.0,53.0,51.0,52.0
283,55.0,51.0,53.0,51.0,54.0
284,56.0,53.0,52.0,51.0,54.0
285,54.0,52.0,51.0,49.0,50.0
286,56.0,51.0,51.0,51.0,53.0
287,52.0,53.0,51.0,52.0,52.0
288,53.0,53.0,52.0,49.0,51.0
289,54.0,52.0,53.0,54.0,51.0
290,53.0,51.0,52.0,53.0,52.0
291,53.0,54.0,51.0,55.0,53.0
292,52.0,52.0,51.0,53.0,52.0
293,53.0,51.0,54.0,54.0,52.0
294,54.0,52.0,52.0,54.0,53.0
295,52.0,54.0,51.0,51.0,53.0
296,52.0,53.0,53.0,51.0,54.0
297,52.0,51.0,52.0,50.0,52.0
298,54.0,54.0,53.0,52.0,52.0
299,52.0,54.0,52.0,53.0,53.0
300,50.0,52.0,51.0,49.0,54.0
301,54.0,53.0,52.0,52.0,54.0
302,52.0,53.0,52.0,52.0,52.0
303,53.0,53.0,54.0,51.0,51.0
304,53.0,50.0,51.0,53.0,50.0
305,52.0,51.0,54.0,53.0,51.0
306,53.0,54.0,51.0,53.0,52.0
307,54.0,53.0,52.0,50.0,50.0
308,53.0,51.0,54.0,52.0,51.0
309,55.0,51.0,53.0,53.0,51.0
310,53.0,52.0,52.0,50.0,53.0
311,56.0,52.0,52.0,55.0,53.0
312,52.0,52.0,53.0,53.0,53.0
313,53.0,53.0,52.0,51.0,52.0
314,52.0,52.0,53.0,50.0,53.0
315,55.0,52.0,55.0,52.0,51.0
316,54.0,55.0,53.0,53.0,51.0
317,51.0,54.0,53.0,52.0,52.0
318,54.0,53.0,54.0,54.0,52.0
319,54.0,50.0,49.0,53.0,52.0
320,53.0,51.0,54.0,50.0,52.0
321,53.0,54.0,54.0,52.0,52.0
322,53.0,52.0,53.0,51.0,52.0
323,55.0,53.0,52.0,52.0,51.0
324,54.0,53.0,53.0,53.0,52.0
325,52.0,52.0,52.0,50.0,53.0
326,52.0,53.0,52.0,52.0,52.0
327,53.0,54.0,53.0,52.0,52.0
328,53.0,53.0,51.0,52.0,53.0
329,56.0,52.0,52.0,52.0,53.0
330,54.0,51.0,54.0,52.0,50.0
331,53.0,52.0,52.0,52.0,52.0
332,52.0,51.0,51.0,54.0,54.0
333,53.0,53.0,54.0,52.0,50.0
334,52.0,54.0,51.0,52.0,50.0
335,54.0,51.0,52.0,52.0,53.0
336,54.0,54.0,54.0,52.0,53.0
337,52.0,50.0,53.0,52.0,51.0
338,53.0,52.0,55.0,54.0,50.0
339,51.0,53.0,50.0,54.0,51.0
340,53.0,53.0,53.0,52.0,53.0
341,55.0,52.0,52.0,53.0,52.0
342,53.0,51.0,53.0,53.0,54.0
343,55.0,54.0,54.0,54.0,53.0
344,53.0,54.0,52.0,51.0,52.0
345,52.0,54.0,51.0,52.0,52.0
346,53.0,52.0,52.0,52.0,55.0
347,52.0,53.0,52.0,53.0,54.0
348,53.0,53.0,52.0,53.0,51.0
349,51.0,53.0,53.0,50.0,51.0
350,53.0,52.0,53.0,49.0,53.0
351,53.0,55.0,53.0,52.0,55.0
352,53.0,52.0,52.0,54.0,52.0
353,53.0,55.0,52.0,51.0,51.0
354,52.0,53.0,50.0,51.0,53.0
355,53.0,52.0,54.0,51.0,53.0
356,51.0,54.0,53.0,51.0,50.0
357,54.0,53.0,52.0,52.0,51.0
358,54.0,52.0,53.0,53.0,54.0
359,53.0,55.0,53.0,54.0,53.0
360,52.0,53.0,52.0,51.0,51.0
361,55.0,53.0,52.0,54.0,53.0
362,53.0,53.0,54.0,53.0,52.0
363,53.0,54.0,51.0,51.0,51.0
364,55.0,53.0,52.0,53.0,54.0
365,52.0,52.0,51.0,52.0,52.0
366,54.0,54.0,52.0,53.0,54.0
367,54.0,53.0,52.0,54.0,52.0
368,54.0,53.0,53.0,53.0,52.0
369,56.0,53.0,52.0,54.0,53.0
370,52.0,52.0,53.0,52.0,51.0
371,53.0,54.0,52.0,54.0,52.0
372,55.0,54.0,54.0,53.0,52.0
373,53.0,54.0,55.0,53.0,52.0
374,53.0,52.0,53.0,54.0,52.0
375,50.0,54.0,53.0,51.0,51.0
376,54.0,56.0,53.0,53.0,55.0
377,53.0,54.0,52.0,53.0,53.0
378,51.0,51.0,53.0,52.0,51.0
379,55.0,52.0,53.0,51.0,53.0
380,53.0,51.0,52.0,52.0,51.0
381,53.0,51.0,52.0,53.0,52.0
382,54.0,53.0,53.0,52.0,50.0
383,55.0,53.0,54.0,54.0,52.0
384,54.0,51.0,53.0,54.0,54.0
385,53.0,55.0,53.0,52.0,51.0
386,52.0,54.0,51.0,53.0,52.0
387,51.0,50.0,54.0,50.0,52.0
388,53.0,54.0,54.0,52.0,53.0
389,54.0,54.0,53.0,53.0,52.0
390,51.0,54.0,53.0,53.0,50.0
391,54.0,53.0,51.0,53.0,52.0
392,53.0,52.0,54.0,53.0,52.0
393,53.0,53.0,53.0,53.0,53.0
394,53.0,53.0,52.0,54.0,54.0
395,52.0,52.0,52.0,53.0,52.0
396,55.0,53.0,54.0,51.0,54.0
397,53.0,53.0,52.0,51.0,53.0
398,52.0,53.0,55.0,52.0,52.0
399,55.0,51.0,54.0,53.0,52.0
400,55.0,52.0,56.0,48.0,52.0
401,55.0,54.0,52.0,52.0,53.0
402,52.0,53.0,53.0,50.0,52.0
403,53.0,54.0,53.0,51.0,53.0
404,54.0,55.0,52.0,53.0,53.0
405,53.0,54.0,52.0,51.0,52.0
406,55.0,53.0,50.0,54.0,52.0
407,53.0,53.0,50.0,51.0,51.0
408,52.0,51.0,52.0,53.0,51.0
409,51.0,52.0,53.0,55.0,51.0
410,55.0,52.0,54.0,53.0,52.0
411,54.0,54.0,52.0,54.0,54.0
412,52.0,55.0,51.0,52.0,54.0
413,54.0,54.0,53.0,52.0,55.0
414,54.0,54.0,53.0,54.0,52.0
415,54.0,53.0,53.0,51.0,52.0
416,54.0,53.0,51.0,52.0,51.0
417,54.0,53.0,52.0,51.0,52.0
418,56.0,53.0,50.0,52.0,52.0
419,54.0,53.0,51.0,52.0,53.0
420,51.0,54.0,52.0,52.0,53.0
421,53.0,50.0,52.0,53.0,55.0
422,53.0,52.0,52.0,52.0,52.0
423,53.0,56.0,55.0,52.0,53.0
424,50.0,54.0,53.0,53.0,53.0
425,54.0,55.0,54.0,52.0,52.0
426,53.0,53.0,51.0,53.0,54.0
427,52.0,53.0,52.0,51.0,52.0
428,54.0,52.0,54.0,52.0,54.0
429,53.0,52.0,52.0,51.0,50.0
430,55.0,51.0,51.0,51.0,52.0
431,53.0,53.0,49.0,52.0,54.0
432,52.0,52.0,54.0,54.0,51.0
433,53.0,53.0,52.0,51.0,53.0
434,53.0,51.0,52.0,52.0,52.0
435,52.0,53.0,54.0,52.0,53.0
436,52.0,52.0,51.0,51.0,54.0
437,52.0,52.0,51.0,52.0,51.0
438,52.0,53.0,51.0,53.0,53.0
439,51.0,54.0,53.0,53.0,52.0
440,54.0,50.0,52.0,54.0,52.0
441,54.0,51.0,53.0,54.0,54.0
442,52.0,52.0,53.0,54.0,52.0
443,53.0,51.0,52.0,54.0,52.0
444,52.0,53.0,52.0,53.0,52.0
445,54.0,53.0,53.0,51.0,51.0
446,52.0,53.0,50.0,52.0,53.0
447,54.0,53.0,53.0,51.0,52.0
448,54.0,54.0,55.0,52.0,52.0
449,53.0,53.0,53.0,51.0,53.0
450,53.0,53.0,53.0,51.0,56.0
451,52.0,52.0,51.0,52.0,53.0
452,53.0,53.0,52.0,50.0,52.0
453,54.0,54.0,53.0,52.0,54.0
454,52.0,51.0,52.0,53.0,54.0
455,53.0,55.0,52.0,53.0,52.0
456,54.0,54.0,51.0,54.0,49.0
457,50.0,52.0,54.0,53.0,53.0
458,56.0,51.0,53.0,52.0,54.0
459,55.0,54.0,53.0,52.0,52.0
460,50.0,54.0,54.0,53.0,51.0
461,49.0,54.0,50.0,53.0,52.0
462,56.0,53.0,53.0,52.0,53.0
463,55.0,54.0,54.0,53.0,55.0
464,51.0,53.0,51.0,55.0,53.0
465,56.0,52.0,54.0,50.0,53.0
466,55.0,53.0,53.0,53.0,51.0
467,52.0,53.0,53.0,53.0,51.0
468,53.0,54.0,54.0,51.0,52.0
469,54.0,53.0,52.0,53.0,53.0
470,54.0,52.0,53.0,51.0,55.0
471,50.0,53.0,52.0,52.0,54.0
472,52.0,53.0,52.0,53.0,51.0
473,53.0,53.0,54.0,51.0,54.0
474,54.0,52.0,54.0,52.0,53.0
475,53.0,51.0,53.0,51.0,52.0
476,54.0,52.0,50.0,51.0,52.0
477,55.0,53.0,53.0,50.0,54.0
478,53.0,54.0,52.0,50.0,53.0
479,52.0,51.0,52.0,53.0,53.0
480,58.0,52.0,52.0,54.0,53.0
481,52.0,55.0,53.0,53.0,51.0
482,54.0,52.0,53.0,53.0,51.0
483,53.0,52.0,52.0,53.0,53.0
484,52.0,51.0,53.0,55.0,52.0
485,52.0,53.0,54.0,53.0,53.0
486,53.0,53.0,50.0,51.0,52.0
487,52.0,53.0,53.0,53.0,53.0
488,52.0,55.0,55.0,54.0,53.0
489,52.0,54.0,52.0,53.0,51.0
490,52.0,54.0,53.0,51.0,51.0
491,52.0,54.0,53.0,53.0,54.0
492,54.0,53.0,54.0,53.0,52.0
493,53.0,54.0,50.0,53.0,51.0
494,51.0,53.0,51.0,52.0,52.0
495,52.0,53.0,55.0,51.0,51.0
496,54.0,53.0,52.0,52.0,54.0
497,50.0,53.0,53.0,53.0,53.0
498,52.0,54.0,52.0,52.0,54.0
499,53.0,52.0,53.0,51.0,52.0
500,56.0,54.0,55.0,52.0,53.0
501,52.0,53.0,51.0,53.0,54.0
502,53.0,51.0,54.0,52.0,51.0
503,54.0,54.0,54.0,53.0,53.0
504,53.0,53.0,52.0,53.0,53.0
505,52.0,54.0,52.0,53.0,51.0
506,53.0,54.0,54.0,52.0,52.0
507,51.0,52.0,53.0,52.0,52.0
508,54.0,52.0,51.0,53.0,53.0
509,52.0,51.0,52.0,52.0,53.0
510,53.0,53.0,54.0,50.0,53.0
511,53.0,53.0,54.0,51.0,54.0
512,54.0,55.0,55.0,51.0,52.0
513,51.0,54.0,53.0,51.0,54.0
514,50.0,53.0,53.0,53.0,53.0
515,53.0,55.0,54.0,50.0,52.0
516,54.0,53.0,50.0,54.0,54.0
517,56.0,51.0,53.0,54.0,51.0
518,54.0,52.0,53.0,53.0,52.0
519,53.0,50.0,53.0,54.0,51.0
520,52.0,51.0,52.0,52.0,54.0
521,53.0,52.0,51.0,52.0,54.0
522,52.0,53.0,55.0,53.0,52.0
523,53.0,55.0,52.0,53.0,54.0
524,51.0,53.0,52.0,52.0,53.0
525,51.0,52.0,52.0,50.0,51.0
526,53.0,52.0,51.0,51.0,51.0
527,53.0,51.0,51.0,49.0,50.0
528,53.0,52.0,52.0,52.0,55.0
529,53.0,52.0,51.0,52.0,53.0
530,52.0,53.0,52.0,52.0,52.0
531,52.0,51.0,52.0,54.0,55.0
532,51.0,53.0,53.0,53.0,51.0
533,55.0,54.0,54.0,53.0,55.0
534,52.0,53.0,54.0,51.0,54.0
535,53.0,54.0,53.0,52.0,51.0
536,53.0,50.0,53.0,53.0,54.0
537,51.0,52.0,53.0,51.0,54.0
538,53.0,53.0,52.0,52.0,54.0
539,51.0,52.0,52.0,52.0,52.0
540,53.0,54.0,52.0,54.0,53.0
541,53.0,51.0,52.0,53.0,54.0
542,52.0,53.0,54.0,52.0,50.0
543,53.0,54.0,51.0,53.0,53.0
544,53.0,53.0,53.0,50.0,54.0
545,52.0,53.0,52.0,53.0,52.0
546,52.0,50.0,51.0,52.0,54.0
547,53.0,52.0,53.0,53.0,52.0
548,53.0,52.0,53.0,53.0,55.0
549,51.0,53.0,54.0,52.0,54.0
550,53.0,52.0,51.0,52.0,53.0
551,51.0,51.0,52.0,53.0,51.0
552,54.0,53.0,52.0,53.0,52.0
553,52.0,52.0,52.0,55.0,57.0
554,50.0,54.0,52.0,54.0,51.0
555,53.0,52.0,51.0,54.0,52.0
556,52.0,52.0,51.0,54.0,52.0
557,52.0,53.0,53.0,53.0,54.0
558,52.0,53.0,51.0,54.0,54.0
559,49.0,53.0,53.0,54.0,51.0
560,52.0,54.0,53.0,52.0,53.0
561,51.0,54.0,51.0,53.0,53.0
562,51.0,53.0,53.0,53.0,51.0
563,54.0,52.0,52.0,53.0,53.0
564,53.0,54.0,52.0,52.0,51.0
565,52.0,51.0,53.0,52.0,51.0
566,52.0,54.0,52.0,53.0,51.0
567,51.0,53.0,55.0,52.0,52.0
568,52.0,52.0,52.0,52.0,52.0
569,52.0,51.0,52.0,51.0,52.0
570,55.0,51.0,50.0,51.0,54.0
571,52.0,53.0,53.0,55.0,53.0
572,50.0,53.0,54.0,50.0,53.0
573,54.0,54.0,51.0,52.0,54.0
574,53.0,53.0,53.0,54.0,53.0
575,52.0,52.0,54.0,50.0,52.0
576,54.0,53.0,51.0,52.0,52.0
577,53.0,53.0,53.0,51.0,51.0
578,53.0,53.0,52.0,52.0,54.0
579,52.0,52.0,52.0,52.0,52.0
580,52.0,54.0,52.0,53.0,53.0
581,51.0,51.0,51.0,54.0,51.0
582,51.0,51.0,52.0,54.0,53.0
583,56.0,53.0,53.0,53.0,55.0
584,49.0,54.0,52.0,52.0,49.0
585,54.0,51.0,52.0,52.0,53.0
586,53.0,52.0,52.0,52.0,53.0
587,53.0,52.0,54.0,51.0,53.0
588,52.0,54.0,52.0,54.0,53.0
589,53.0,53.0,53.0,53.0,51.0
590,53.0,51.0,54.0,54.0,52.0
591,52.0,53.0,51.0,55.0,53.0
592,54.0,53.0,52.0,52.0,49.0
593,53.0,52.0,53.0,52.0,53.0
594,50.0,51.0,52.0,51.0,52.0
595,52.0,52.0,54.0,54.0,53.0
596,52.0,52.0,52.0,54.0,53.0
597,52.0,51.0,52.0,50.0,53.0
598,52.0,51.0,55.0,52.0,53.0
599,52.0,52.0,53.0,53.0,52.0
600,54.0,52.0,54.0,53.0,51.0
601,52.0,52.0,53.0,53.0,51.0
602,49.0,52.0,53.0,54.0,52.0
603,54.0,56.0,52.0,53.0,53.0
604,51.0,53.0,53.0,50.0,52.0
605,53.0,52.0,53.0,52.0,51.0
606,50.0,52.0,52.0,52.0,52.0
607,53.0,52.0,54.0,50.0,52.0
608,54.0,54.0,51.0,53.0,51.0
609,50.0,53.0,52.0,50.0,52.0
610,52.0,53.0,52.0,53.0,53.0
611,52.0,53.0,52.0,52.0,53.0
612,52.0,52.0,53.0,54.0,51.0
613,50.0,54.0,51.0,53.0,53.0
614,52.0,52.0,52.0,52.0,53.0
615,55.0,52.0,52.0,52.0,53.0
616,51.0,54.0,51.0,53.0,51.0
617,50.0,53.0,54.0,52.0,51.0
618,52.0,54.0,51.0,52.0,53.0
619,51.0,50.0,52.0,51.0,53.0
620,54.0,50.0,52.0,51.0,53.0
621,50.0,53.0,51.0,53.0,51.0
622,51.0,53.0,52.0,52.0,52.0
623,52.0,56.0,52.0,52.0,54.0
624,53.0,49.0,51.0,51.0,52.0
625,55.0,53.0,51.0,54.0,52.0
626,54.0,52.0,52.0,53.0,51.0
627,53.0,49.0,54.0,53.0,52.0
628,53.0,52.0,50.0,51.0,54.0
629,52.0,54.0,51.0,50.0,54.0
630,55.0,53.0,52.0,53.0,53.0
